Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.892548340308729,0.25,0.9647698894042098,0.9797522738699209,0.363302752293578,0.3088923556942278,0.363302752293578,0.33389544688026984,198,443,21436,347
Emphysema,0.9007417847004981,0.2,0.9662415269354263,0.9758211678832117,0.5496031746031746,0.34324659231722426,0.5496031746031746,0.4225781845919146,277,530,21390,227
Effusion,0.8670032413851778,0.15,0.8792365322868355,0.9283043654001617,0.5102583586626139,0.48624185372918177,0.5102583586626139,0.4979606970708194,1343,1419,18373,1289
Hernia,0.5290395926759562,0.95,0.03897609703888691,0.037301764574491844,1.0,0.0018064755199407106,1.0,0.0036064361013501017,39,21550,835,0
Infiltration,0.6906341880327219,0.15,0.6191134498751338,0.6098367767474648,0.6620637710268642,0.26820585842148087,0.6620637710268642,0.3817589576547231,2637,7195,11246,1346
Mass,0.8451498240810699,0.2,0.9342222618622904,0.9606931530008453,0.4353982300884956,0.37020316027088035,0.4353982300884956,0.40016266775111836,492,837,20457,638
Nodule,0.7242749966748439,0.15,0.908446307527649,0.9440820570996408,0.3138801261829653,0.25173940543959517,0.3138801261829653,0.2793962793962794,398,1183,19973,870
Atelectasis,0.7952972472138421,0.2,0.8594363182304674,0.9090999206978588,0.41370106761565834,0.33646888567293776,0.41370106761565834,0.37110933758978454,930,1834,18342,1318
Pneumothorax,0.8748527854254656,0.2,0.9241883696039958,0.9426581923544256,0.5389863547758285,0.3106741573033708,0.5389863547758285,0.3941553813257306,553,1227,20171,473
Pleural_Thickening,0.7718062557618351,0.15,0.8504727078130574,0.8604896871698287,0.517557251908397,0.10041469194312796,0.517557251908397,0.16819647730091788,339,3037,18732,316
Pneumonia,0.7203771503017931,0.2,0.9268194791295041,0.9370167744269114,0.19218241042345277,0.040633608815427,0.19218241042345277,0.06708357021034679,59,1393,20724,248
Fibrosis,0.7884082570488259,0.2,0.974848376739208,0.9865659489777456,0.1550632911392405,0.1416184971098266,0.1550632911392405,0.14803625377643503,49,297,21811,267
Edema,0.8761653966978018,0.25,0.9471102390296111,0.9584490055977791,0.3946784922394678,0.16315307057745188,0.3946784922394678,0.23086900129701687,178,913,21060,273
Consolidation,0.7887681932962746,0.2,0.8594809133071709,0.8775149853631337,0.42967884828349945,0.1283068783068783,0.42967884828349945,0.19760631525337408,388,2636,18885,515
