Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.5223463410727307,0.1,0.9170531573314306,0.9383884089766442,0.060550458715596334,0.02389572773352643,0.060550458715596334,0.03426791277258567,33,1348,20531,512
Emphysema,0.6762295794230101,0.1,0.6756154120585087,0.677691605839416,0.5853174603174603,0.04008152173913043,0.5853174603174603,0.07502543234994914,295,7065,14855,209
Effusion,0.7349723983532078,0.1,0.6391812343917231,0.6254042037186742,0.7427811550151976,0.20866688013662077,0.7427811550151976,0.3258061828180985,1955,7414,12378,677
Hernia,0.286198977108068,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.6462185970326166,0.15,0.6141633963610418,0.6152052491730383,0.6093396936982174,0.2548566628163394,0.6093396936982174,0.3593958240781875,2427,7096,11345,1556
Mass,0.6384680839922501,0.1,0.6728951123795933,0.6804733727810651,0.5300884955752212,0.08091314332027556,0.5300884955752212,0.1403961092230165,599,6804,14490,531
Nodule,0.6519320871900671,0.2,0.8604620049946486,0.8972868217054264,0.24605678233438485,0.1255533199195171,0.24605678233438485,0.16626698641087131,312,2173,18983,956
Atelectasis,0.6768616115902477,0.15,0.7739029611130931,0.8209258524980174,0.35186832740213525,0.1796094459582198,0.35186832740213525,0.23782321106434154,791,3613,16563,1457
Pneumothorax,0.7389433063555337,0.15,0.9178112736353906,0.9520048602673147,0.2046783625730994,0.16976556184316896,0.2046783625730994,0.1855943437914273,210,1027,20371,816
Pleural_Thickening,0.6693916939804099,0.15,0.9195950767035319,0.9427167072442464,0.15114503816793892,0.07355126300148589,0.15114503816793892,0.09895052473763119,99,1247,20522,556
Pneumonia,0.6184761556065692,0.1,0.8291116660720657,0.8364154270470678,0.30293159609120524,0.025060630557801132,0.30293159609120524,0.04629168740666999,93,3618,18499,214
Fibrosis,0.6505315963291827,0.15,0.9573225115947199,0.9696942283336348,0.09177215189873418,0.04148783977110158,0.09177215189873418,0.05714285714285714,29,670,21438,287
Edema,0.7519842685383986,0.1,0.7761327149482697,0.781003959404724,0.5388026607538803,0.048071216617210685,0.5388026607538803,0.08826734471485652,243,4812,17161,208
Consolidation,0.5706964322313526,0.9,0.8542186942561542,0.879838297476883,0.24363233665559247,0.07840342124019957,0.24363233665559247,0.11863035858722028,220,2586,18935,683
