Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9107534727070614,0.1,0.9575900820549411,0.9698797934092052,0.46422018348623856,0.2774122807017544,0.46422018348623856,0.3472889498970487,253,659,21220,292
Emphysema,0.9059736523867454,0.15,0.9729307884409562,0.9846715328467154,0.4623015873015873,0.4094903339191564,0.4623015873015873,0.4342963653308481,233,336,21584,271
Effusion,0.8747276673606114,0.2,0.8720121298608634,0.9101151980598221,0.5854863221884499,0.4641566265060241,0.5854863221884499,0.5178091397849462,1541,1779,18013,1091
Hernia,0.742027342027342,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.7006155764515322,0.15,0.6464056368176954,0.6472534027438859,0.6424805423047953,0.28232568402471314,0.6424805423047953,0.3922740859967809,2559,6505,11936,1424
Mass,0.8577603396527836,0.1,0.9342222618622904,0.9595191133652672,0.4575221238938053,0.3749093546047861,0.4575221238938053,0.4121163810282981,517,862,20432,613
Nodule,0.7514219142998414,0.15,0.914823403496254,0.9522121384004538,0.2910094637223975,0.2673913043478261,0.2910094637223975,0.27870090634441086,369,1011,20145,899
Atelectasis,0.801559344935387,0.15,0.8465929361398502,0.8900178429817605,0.4568505338078292,0.3163894023413432,0.4568505338078292,0.3738623953403713,1027,2219,17957,1221
Pneumothorax,0.880983689426805,0.2,0.9289154477345701,0.947518459669128,0.5409356725146199,0.33075089392133494,0.5409356725146199,0.41050295857988167,555,1123,20275,471
Pleural_Thickening,0.7799588601902206,0.05,0.8913217980734927,0.904772842114934,0.4442748091603053,0.12309644670050761,0.4442748091603053,0.1927790659158662,291,2073,19696,364
Pneumonia,0.7428409676168448,0.1,0.977613271494827,0.9906858977257313,0.035830618892508145,0.05069124423963134,0.035830618892508145,0.04198473282442748,11,206,21911,296
Fibrosis,0.789715562039516,0.05,0.9625847306457367,0.9729962004704179,0.23417721518987342,0.11028315946348734,0.23417721518987342,0.14994934143870314,74,597,21511,242
Edema,0.8838328393958197,0.15,0.9618712094184803,0.9752878532744732,0.3082039911308204,0.20381231671554254,0.3082039911308204,0.24536628420123566,139,543,21430,312
Consolidation,0.8018696924989642,0.25,0.8565376382447378,0.8704985827796106,0.5238095238095238,0.1450920245398773,0.5238095238095238,0.22723997117463368,473,2787,18734,430
