Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9120246006916272,0.2,0.9645469140206921,0.9784268019562137,0.4073394495412844,0.31988472622478387,0.4073394495412844,0.3583535108958838,222,472,21407,323
Emphysema,0.9097265670258371,0.15,0.974179450588655,0.9862226277372262,0.4503968253968254,0.42911153119092627,0.4503968253968254,0.4394966118102614,227,302,21618,277
Effusion,0.8759069820049489,0.25,0.8741526935426329,0.9108730800323362,0.5980243161094225,0.4715398442180947,0.5980243161094225,0.5273031825795645,1574,1764,18028,1058
Hernia,0.7618551800369983,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.7033784438480972,0.2,0.7316268283981449,0.7786996366791389,0.5136831534019584,0.3339317773788151,0.5136831534019584,0.40474777448071214,2046,4081,14360,1937
Mass,0.860090881057525,0.15,0.929405993578309,0.9528975298206067,0.48672566371681414,0.3541532517707663,0.48672566371681414,0.40998881848676855,550,1003,20291,580
Nodule,0.7512367381441036,0.15,0.9069746699964324,0.9421913405180563,0.3194006309148265,0.24877149877149876,0.3194006309148265,0.2796961325966851,405,1223,19933,863
Atelectasis,0.8042789400782016,0.2,0.8416428826257581,0.881591990483743,0.4830960854092527,0.3125179856115108,0.4830960854092527,0.3795212301240608,1086,2389,17787,1162
Pneumothorax,0.8849153024266537,0.15,0.9354709240099893,0.9557435274324704,0.5126705653021443,0.35709436524100474,0.5126705653021443,0.42096838735494196,526,947,20451,500
Pleural_Thickening,0.784216507892202,0.1,0.918926150552979,0.935918048601222,0.35419847328244275,0.14259373079287033,0.35419847328244275,0.203330411919369,232,1395,20374,423
Pneumonia,0.743280295390858,0.05,0.9505886550124866,0.9617488809513044,0.1465798045602606,0.050505050505050504,0.1465798045602606,0.07512520868113523,45,846,21271,262
Fibrosis,0.7956184742106069,0.1,0.9628968961826614,0.9733128279355889,0.23417721518987342,0.11144578313253012,0.23417721518987342,0.1510204081632653,74,590,21518,242
Edema,0.8910766620150532,0.05,0.9374331073849447,0.9461156874345789,0.5144124168514412,0.1638418079096045,0.5144124168514412,0.2485270487412962,232,1184,20789,219
Consolidation,0.8039083924465753,0.1,0.8873082411701748,0.9058593931508759,0.44518272425249167,0.1655683690280066,0.44518272425249167,0.24136895827078955,402,2026,19495,501
