Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.8538473698754324,-0.06525363012456753,No,0.198765,0.0693240901213171,-0.1294409098786829,No,0.863322,0.036697247706422,-0.826624752293578,No,0.820225,0.9760524438102034,0.15582744381020341,Yes,0.819083,0.9994515288632936,0.18036852886329358,Yes,0.112312,0.625,0.512688,Yes,0.865,0.036697247706422,-0.828302752293578,No,0.489469,0.5,0.010531000000000013,Yes
Emphysema,0.916227,0.8760535696182365,-0.040173430381763464,No,0.184152,0.096947935368043,-0.08720406463195701,No,0.864245,0.0535714285714285,-0.8106735714285715,No,0.82103,0.9775686764181234,0.15653867641812336,Yes,0.819995,0.9988138686131388,0.17881886861313878,Yes,0.103055,0.5094339622641509,0.40637896226415093,Yes,0.866,0.0535714285714285,-0.8124285714285715,No,0.445399,0.5,0.05460100000000001,Yes
Effusion,0.888239,0.8626419550559865,-0.02559704494401349,No,0.497818,0.0,-0.497818,No,0.838296,0.0,-0.838296,No,0.799491,0.882625758116304,0.083134758116304,Yes,0.794271,1.0,0.20572900000000005,Yes,0.354027,0.0,-0.354027,No,0.839,0.0,-0.839,No,0.484694,0.5,0.015305999999999986,Yes
Hernia,0.82202,0.5895528713710532,-0.2324671286289468,No,0.0142476,0.0034723767974001,-0.010775223202599899,No,0.695652,1.0,0.30434799999999995,Yes,0.802127,0.0017392079914377,-0.8003877920085624,No,0.802346,0.0,-0.802346,No,0.00719748,0.0017392079914377,-0.0054582720085623,No,0.717,1.0,0.28300000000000003,Yes,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.6997434857593827,-0.016127514240617313,No,0.402838,0.0,-0.402838,No,0.665575,0.0,-0.665575,No,0.648673,0.8223778094898323,0.17370480948983225,Yes,0.645026,1.0,0.354974,Yes,0.288003,0.0,-0.288003,No,0.666,0.0,-0.666,No,0.476786,0.5,0.023214000000000012,Yes
Mass,0.869582,0.8114768504319221,-0.058105149568077885,No,0.308678,0.0,-0.308678,No,0.757089,0.0,-0.757089,No,0.821655,0.9494737780948984,0.1278187780948984,Yes,0.825244,0.9998591152437306,0.17461511524373063,Yes,0.193864,0.0,-0.193864,No,0.758,0.0,-0.758,No,0.585565,0.5,-0.085565,No
Nodule,0.792307,0.7229182994227052,-0.06938870057729474,No,0.228502,0.0,-0.228502,No,0.703614,0.0,-0.703614,No,0.735723,0.9434534427399216,0.20773044273992158,Yes,0.737614,1.0,0.262386,Yes,0.136427,0.0,-0.136427,No,0.7,0.0,-0.7,No,0.485297,0.5,0.014703000000000022,Yes
Atelectasis,0.818337,0.7836668544565827,-0.0346701455434173,No,0.345336,0.0,-0.345336,No,0.799911,0.0,-0.799911,No,0.694521,0.8997502675704602,0.20522926757046012,Yes,0.682717,1.0,0.317283,Yes,0.2282,0.0,-0.2282,No,0.8,0.0,-0.8,No,0.458412,0.5,0.041588000000000014,Yes
Pneumothorax,0.886252,0.873770972383238,-0.012481027616762064,No,0.277599,0.0077369439071566,-0.26986205609284336,No,0.830119,0.0038986354775828,-0.8262203645224172,No,0.789749,0.9542454513021762,0.16449645130217616,Yes,0.787684,0.9998130666417422,0.21212906664174214,Yes,0.166667,0.5,0.333333,Yes,0.831,0.0038986354775828,-0.8271013645224171,No,0.465026,0.5,0.034974000000000005,Yes
Pleural_Thickening,0.812256,0.7536071849492538,-0.05864881505074615,No,0.136327,0.0,-0.136327,No,0.828691,0.0,-0.828691,No,0.663107,0.9707010346057796,0.3075940346057796,Yes,0.657618,0.9999081262345536,0.34229012623455357,Yes,0.0742729,0.0,-0.0742729,No,0.83,0.0,-0.83,No,0.441709,0.5,0.05829099999999998,Yes
Pneumonia,0.765119,0.6406074947285822,-0.12451150527141774,No,0.056197,0.0,-0.056197,No,0.726619,0.0,-0.726619,No,0.6968,0.9858633606849804,0.2890633606849804,Yes,0.696425,0.9995478591128996,0.3031228591128996,Yes,0.0292288,0.0,-0.0292288,No,0.73,0.0,-0.73,No,0.51558,0.5,-0.015580000000000038,No
Fibrosis,0.826327,0.7519955975613388,-0.07433140243866121,No,0.0797738,0.0243161094224924,-0.0554576905775076,No,0.795252,0.0126582278481012,-0.7825937721518987,No,0.723782,0.9856849803781662,0.2619029803781662,Yes,0.722608,0.99959290754478,0.27698490754478,Yes,0.0419931,0.3076923076923077,0.2656992076923077,Yes,0.798,0.0126582278481012,-0.7853417721518988,No,0.585557,0.5,-0.085557,No
Edema,0.908537,0.8329600841508471,-0.07557691584915294,No,0.132596,0.0372670807453416,-0.09532891925465839,No,0.908511,0.0199556541019955,-0.8885553458980044,No,0.750156,0.9792632893328576,0.2291072893328575,Yes,0.746759,0.9989532608200974,0.25219426082009744,Yes,0.0714644,0.28125,0.20978560000000002,Yes,0.911,0.0199556541019955,-0.8910443458980045,No,0.413506,0.5,0.08649400000000002,Yes
Consolidation,0.812462,0.7575228614683858,-0.05493913853161425,No,0.192298,0.0,-0.192298,No,0.772632,0.0,-0.772632,No,0.724462,0.9597306457367106,0.23526864573671058,Yes,0.722326,1.0,0.277674,Yes,0.109814,0.0,-0.109814,No,0.774,0.0,-0.774,No,0.546624,0.5,-0.046624,No
