Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.8256632915564378,-0.09343770844356214,No,0.198765,0.281195079086116,0.08243007908611602,Yes,0.863322,0.2935779816513761,-0.569744018348624,No,0.820225,0.9635212272565108,0.1432962272565108,Yes,0.819083,0.9802093331505096,0.16112633315050962,Yes,0.112312,0.2698145025295109,0.1575025025295109,Yes,0.865,0.2935779816513761,-0.5714220183486238,No,0.489469,0.2,-0.289469,No
Emphysema,0.916227,0.8563788958405747,-0.05984810415942532,No,0.184152,0.3596837944664031,0.17553179446640307,Yes,0.864245,0.3611111111111111,-0.503133888888889,No,0.82103,0.9711023902961112,0.1500723902961112,Yes,0.819995,0.9851277372262772,0.1651327372262772,Yes,0.103055,0.358267716535433,0.255212716535433,Yes,0.866,0.3611111111111111,-0.5048888888888889,No,0.445399,0.15,-0.29539899999999997,No
Effusion,0.888239,0.8259158162826526,-0.06232318371734735,No,0.497818,0.4698795180722891,-0.027938481927710868,No,0.838296,0.5334346504559271,-0.30486134954407296,No,0.799491,0.8587227970032109,0.059231797003210906,Yes,0.794271,0.9019805982215036,0.10770959822150361,Yes,0.354027,0.4198564593301435,0.0658294593301435,Yes,0.839,0.5334346504559271,-0.3055653495440729,No,0.484694,0.15,-0.33469400000000005,No
Hernia,0.82202,0.8323007050279778,0.010280705027977843,Yes,0.0142476,0.247191011235955,0.232943411235955,Yes,0.695652,0.282051282051282,-0.41360071794871806,No,0.802127,0.9970121298608634,0.19488512986086337,Yes,0.802346,0.9982577618941256,0.19591176189412562,Yes,0.00719748,0.22,0.21280252,Yes,0.717,0.282051282051282,-0.434948717948718,No,0.581222,0.1,-0.48122200000000004,No
Infiltration,0.715871,0.6469985780764497,-0.06887242192355036,No,0.402838,0.3552264808362369,-0.04761151916376305,No,0.665575,0.5119256841576701,-0.15364931584232988,No,0.648673,0.6699072422404566,0.021234242240456558,Yes,0.645026,0.70402906566889,0.05900306566889002,Yes,0.288003,0.2719754568494064,-0.016027543150593626,No,0.666,0.5119256841576701,-0.1540743158423299,No,0.476786,0.05,-0.426786,No
Mass,0.869582,0.7935659303256307,-0.07601606967436925,No,0.308678,0.3451357854932966,0.03645778549329659,Yes,0.757089,0.4442477876106194,-0.3128412123893806,No,0.821655,0.9150463788797716,0.09339137887977156,Yes,0.825244,0.9400300554146708,0.1147860554146708,Yes,0.193864,0.2821810005621135,0.08831700056211347,Yes,0.758,0.4442477876106194,-0.3137522123893806,No,0.585565,0.05,-0.535565,No
Nodule,0.792307,0.6993507520817267,-0.09295624791827328,No,0.228502,0.2327751852868514,0.004273185286851389,Yes,0.703614,0.334384858044164,-0.36922914195583595,No,0.735723,0.8753567606136282,0.1396337606136282,Yes,0.737614,0.90778029873322,0.17016629873321998,Yes,0.136427,0.1785263157894736,0.042099315789473596,Yes,0.7,0.334384858044164,-0.36561514195583594,No,0.485297,0.05,-0.435297,No
Atelectasis,0.818337,0.7381680667422059,-0.08016893325779406,No,0.345336,0.3247612049963262,-0.020574795003673763,No,0.799911,0.3932384341637011,-0.40667256583629896,No,0.694521,0.8360684980378166,0.14154749803781652,Yes,0.682717,0.8854084060269627,0.20269140602696267,Yes,0.2282,0.2765957446808511,0.04839574468085109,Yes,0.8,0.3932384341637011,-0.40676156583629897,No,0.458412,0.1,-0.35841199999999995,No
Pneumothorax,0.886252,0.8484910824953672,-0.03776091750463284,No,0.277599,0.3564356435643564,0.07883664356435643,Yes,0.830119,0.4561403508771929,-0.37397864912280715,No,0.789749,0.924634320371031,0.13488532037103096,Yes,0.787684,0.947097859613048,0.159413859613048,Yes,0.166667,0.2925,0.12583299999999997,Yes,0.831,0.4561403508771929,-0.37485964912280706,No,0.465026,0.05,-0.415026,No
Pleural_Thickening,0.812256,0.7099242251833005,-0.10233177481669953,No,0.136327,0.1782945736434108,0.041967573643410805,Yes,0.828691,0.2809160305343511,-0.5477749694656489,No,0.663107,0.9243667499108098,0.2612597499108098,Yes,0.657618,0.9437273186641556,0.28610931866415557,Yes,0.0742729,0.1305890702625975,0.0563161702625975,Yes,0.83,0.2809160305343511,-0.5490839694656489,No,0.441709,0.05,-0.39170900000000003,No
Pneumonia,0.765119,0.6281493196016035,-0.13696968039839652,No,0.056197,0.0458452722063037,-0.010351727793696294,No,0.726619,0.0521172638436482,-0.6745017361563518,No,0.6968,0.9702996789154478,0.2734996789154478,Yes,0.696425,0.9830447167337344,0.28661971673373443,Yes,0.0292288,0.0409207161125319,0.011691916112531904,Yes,0.73,0.0521172638436482,-0.6778827361563518,No,0.51558,0.05,-0.46558000000000005,No
Fibrosis,0.826327,0.7161392548204097,-0.11018774517959029,No,0.0797738,0.0956719817767653,0.01589818177676529,Yes,0.795252,0.1329113924050632,-0.6623406075949367,No,0.723782,0.9645915090973955,0.2408095090973955,Yes,0.722608,0.9764791025872988,0.2538711025872987,Yes,0.0419931,0.0747330960854092,0.03273999608540921,Yes,0.798,0.1329113924050632,-0.6650886075949368,No,0.585557,0.05,-0.535557,No
Edema,0.908537,0.8229216606593277,-0.08561533934067234,No,0.132596,0.1954887218045112,0.06289272180451122,Yes,0.908511,0.2017738359201774,-0.7067371640798226,No,0.750156,0.9665982875490546,0.2164422875490546,Yes,0.746759,0.982296454739908,0.23553745473990806,Yes,0.0714644,0.1895833333333333,0.1181189333333333,Yes,0.911,0.2017738359201774,-0.7092261640798226,No,0.413506,0.15,-0.263506,No
Consolidation,0.812462,0.7135846812274271,-0.09887731877257289,No,0.192298,0.1849791376912378,-0.007318862308762192,No,0.772632,0.2945736434108527,-0.4780583565891473,No,0.724462,0.8954691402069211,0.1710071402069211,Yes,0.722326,0.9206821244365968,0.19835612443659678,Yes,0.109814,0.134820070957932,0.025006070957932003,Yes,0.774,0.2945736434108527,-0.47942635658914734,No,0.546624,0.05,-0.496624,No
