Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8278108411945434,0.15,0.9571441312879058,0.972073677956031,0.3577981651376147,0.24193548387096775,0.3577981651376147,0.28867505551443373,195,611,21268,350
Emphysema,0.8724233956812651,0.25,0.9711915804495184,0.9838047445255474,0.4226190476190476,0.375,0.4226190476190476,0.39738805970149255,213,355,21565,291
Effusion,0.8606526396560706,0.2,0.8811541205850874,0.9325990299110751,0.49430091185410335,0.4937381404174573,0.49430091185410335,0.49401936586292006,1301,1334,18458,1331
Hernia,0.6664060754969846,0.95,0.16125579735997145,0.1597945052490507,1.0,0.002069294847986417,1.0,0.004130043418405168,39,18808,3577,0
Infiltration,0.6972255588229259,0.15,0.633473064573671,0.630117672577409,0.6490082852121516,0.2748245800552839,0.6490082852121516,0.38613787437448654,2585,6821,11620,1398
Mass,0.801151867949009,0.2,0.9272208348198359,0.9572179956795341,0.36194690265486723,0.3098484848484849,0.36194690265486723,0.33387755102040817,409,911,20383,721
Nodule,0.7169643687899353,0.2,0.8799054584373885,0.9124125543581018,0.33753943217665616,0.18763700131521263,0.33753943217665616,0.24119470273316426,428,1853,19303,840
Atelectasis,0.7841432008644216,0.15,0.699607563325009,0.6953806502775575,0.7375444839857651,0.2124551512045105,0.7375444839857651,0.32988460007958614,1658,6146,14030,590
Pneumothorax,0.8684753471157514,0.25,0.940064216910453,0.9645761286101505,0.42884990253411304,0.3672787979966611,0.42884990253411304,0.39568345323741005,440,758,20640,586
Pleural_Thickening,0.7201889794262378,0.15,0.881956831965751,0.898111994120079,0.3450381679389313,0.09247135842880523,0.3450381679389313,0.14585350112939657,226,2218,19551,429
Pneumonia,0.6461173542718257,0.05,0.8319211559043882,0.8388117737487001,0.3355048859934853,0.02808069792802617,0.3355048859934853,0.05182389937106918,103,3565,18552,204
Fibrosis,0.7152726088041903,0.15,0.9636550124866214,0.9750316627465171,0.16772151898734178,0.08760330578512397,0.16772151898734178,0.11509229098805646,53,552,21556,263
Edema,0.834434277988618,0.2,0.9598198358901178,0.9740135620989396,0.2682926829268293,0.17485549132947978,0.2682926829268293,0.21172353455818022,121,571,21402,330
Consolidation,0.7627064718213115,0.15,0.7802354620049946,0.7892755912829329,0.5647840531561462,0.10109018830525272,0.5647840531561462,0.1714862138533961,510,4535,16986,393
