Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.8692714852455815,-0.049829514754418436,No,0.198765,0.2459085186739404,0.0471435186739404,Yes,0.863322,0.5376146788990825,-0.3257073211009175,No,0.820225,0.9198626471637532,0.09963764716375323,Yes,0.819083,0.929384341149047,0.110301341149047,Yes,0.112312,0.1594124047878128,0.0471004047878128,Yes,0.865,0.5376146788990825,-0.32738532110091745,No,0.489469,0.1,-0.38946899999999995,No
Emphysema,0.916227,0.8355442500144827,-0.08068274998551728,No,0.184152,0.2575976845151954,0.07344568451519537,Yes,0.864245,0.3531746031746032,-0.5110703968253969,No,0.82103,0.9542454513021762,0.13321545130217616,Yes,0.819995,0.968065693430657,0.14807069343065693,Yes,0.103055,0.2027334851936218,0.09967848519362181,Yes,0.866,0.3531746031746032,-0.5128253968253969,No,0.445399,0.2,-0.24539899999999998,No
Effusion,0.888239,0.8409348274486269,-0.04730417255137309,No,0.497818,0.4497134953566489,-0.04810450464335109,No,0.838296,0.432370820668693,-0.40592517933130706,No,0.799491,0.8758027113806636,0.07631171138066362,Yes,0.794271,0.934771624898949,0.1405006248989491,Yes,0.354027,0.4685055578427336,0.11447855784273364,Yes,0.839,0.432370820668693,-0.406629179331307,No,0.484694,0.2,-0.284694,No
Hernia,0.82202,0.7944067398612853,-0.02761326013871468,No,0.0142476,0.0113438045375218,-0.0029037954624781988,No,0.695652,0.6666666666666666,-0.02898533333333342,No,0.802127,0.7978951123795933,-0.004231887620406716,No,0.802346,0.7981237435782891,-0.004222256421710924,No,0.00719748,0.0057205720572057,-0.0014769079427942996,No,0.717,0.6666666666666666,-0.05033333333333334,No,0.581222,0.05,-0.531222,No
Infiltration,0.715871,0.689215389035525,-0.026655610964474996,No,0.402838,0.3778705636743215,-0.024967436325678494,No,0.665575,0.3635450665327642,-0.30202993346723583,No,0.648673,0.7873706742775598,0.13869767427755975,Yes,0.645026,0.87891112195651,0.23388512195651,Yes,0.288003,0.3933713664765009,0.10536836647650089,Yes,0.666,0.3635450665327642,-0.30245493346723584,No,0.476786,0.2,-0.276786,No
Mass,0.869582,0.7957645013635483,-0.0738174986364517,No,0.308678,0.2931906036277134,-0.015487396372286633,No,0.757089,0.4362831858407079,-0.3208058141592921,No,0.821655,0.8939975026757045,0.07234250267570452,Yes,0.825244,0.9182868413637644,0.0930428413637644,Yes,0.193864,0.2207792207792207,0.026915220779220678,Yes,0.758,0.4362831858407079,-0.3217168141592921,No,0.585565,0.15,-0.435565,No
Nodule,0.792307,0.7179603126958934,-0.07434668730410654,No,0.228502,0.2198898830006882,-0.008612116999311803,No,0.703614,0.5039432176656151,-0.19967078233438484,No,0.735723,0.7978059222261862,0.062082922226186166,Yes,0.737614,0.815418793722821,0.07780479372282101,Yes,0.136427,0.140625,0.004198000000000007,Yes,0.7,0.5039432176656151,-0.19605678233438484,No,0.485297,0.2,-0.28529699999999997,No
Atelectasis,0.818337,0.7721347405288974,-0.04620225947110257,No,0.345336,0.3451094120748748,-0.00022658792512519899,No,0.799911,0.5822953736654805,-0.21761562633451959,No,0.694521,0.7784516589368534,0.08393065893685336,Yes,0.682717,0.8003072957969866,0.11759029579698654,Yes,0.2282,0.2452229299363057,0.01702292993630572,Yes,0.8,0.5822953736654805,-0.2177046263345196,No,0.458412,0.2,-0.258412,No
Pneumothorax,0.886252,0.8320590982706477,-0.054192901729352316,No,0.277599,0.3093727977448908,0.03177379774489081,Yes,0.830119,0.4278752436647173,-0.40224375633528275,No,0.789749,0.9125936496610774,0.12284464966107733,Yes,0.787684,0.9358351247780168,0.14815112477801673,Yes,0.166667,0.2422737306843267,0.07560673068432669,Yes,0.831,0.4278752436647173,-0.40312475633528266,No,0.465026,0.2,-0.265026,No
Pleural_Thickening,0.812256,0.7498164453338823,-0.062439554666117725,No,0.136327,0.1700991609458428,0.03377216094584279,Yes,0.828691,0.3404580152671755,-0.48823298473282445,No,0.663107,0.9029611130931146,0.23985411309311455,Yes,0.657618,0.9198860765308466,0.2622680765308466,Yes,0.0742729,0.1133706151499745,0.039097715149974496,Yes,0.83,0.3404580152671755,-0.48954198473282445,No,0.441709,0.2,-0.241709,No
Pneumonia,0.765119,0.7148924015146573,-0.05022659848534272,No,0.056197,0.05207798871216,-0.004119011287839994,No,0.726619,0.6612377850162866,-0.06538121498371341,No,0.6968,0.670442383160899,-0.026357616839100984,No,0.696425,0.6705701496586336,-0.025854850341366364,No,0.0292288,0.0271064227533716,-0.0021223772466284,No,0.73,0.6612377850162866,-0.06876221498371338,No,0.51558,0.1,-0.41558000000000006,No
Fibrosis,0.826327,0.7407406506150475,-0.08558634938495258,No,0.0797738,0.0773809523809523,-0.0023928476190477055,No,0.795252,0.4525316455696203,-0.3427203544303797,No,0.723782,0.8479307884409562,0.12414878844095611,Yes,0.722608,0.8535824136059345,0.13097441360593443,Yes,0.0419931,0.0423076923076923,0.0003145923076923046,Yes,0.798,0.4525316455696203,-0.34546835443037976,No,0.585557,0.15,-0.43555699999999997,No
Edema,0.908537,0.8754916207887871,-0.03304537921121298,No,0.132596,0.1961231470923603,0.06352714709236032,Yes,0.908511,0.5720620842572062,-0.3364489157427938,No,0.750156,0.90568141277203,0.15552541277202991,Yes,0.746759,0.912529012879443,0.16577001287944304,Yes,0.0714644,0.118348623853211,0.046884223853211004,Yes,0.911,0.5720620842572062,-0.33893791574279386,No,0.413506,0.15,-0.263506,No
Consolidation,0.812462,0.759568328094689,-0.052893671905311024,No,0.192298,0.1697941888619854,-0.022503811138014584,No,0.772632,0.6212624584717608,-0.15136954152823923,No,0.724462,0.7553514092044238,0.030889409204423735,Yes,0.722326,0.7609776497374657,0.03865164973746571,Yes,0.109814,0.0983347940403155,-0.011479205959684491,No,0.774,0.6212624584717608,-0.15273754152823926,No,0.546624,0.85,0.303376,Yes
