Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.5171581731214759,0.1,0.9207991437745273,0.9424105306458248,0.05321100917431193,0.022498060512024826,0.05321100917431193,0.03162486368593239,29,1260,20619,516
Emphysema,0.6894563836027111,0.1,0.7295754548697824,0.7341240875912409,0.5317460317460317,0.043963254593175856,0.5317460317460317,0.08121212121212121,268,5828,16092,236
Effusion,0.7495908627537944,0.1,0.6602301105957902,0.6505658852061439,0.73290273556231,0.21808931599773884,0.73290273556231,0.3361505619935523,1929,6916,12876,703
Hernia,0.2872035417489963,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.6407222085327313,0.15,0.6196039957188726,0.6258337400357898,0.590760733115742,0.25429590403112506,0.590760733115742,0.35554548201873676,2353,6900,11541,1630
Mass,0.6706183801827096,0.1,0.7245808062789868,0.7349957734573119,0.5283185840707965,0.09567307692307692,0.5283185840707965,0.16200814111261871,597,5643,15651,533
Nodule,0.6580074121159744,0.2,0.874331073849447,0.9121289468708641,0.24369085173501578,0.14252767527675278,0.24369085173501578,0.179860302677532,309,1859,19297,959
Atelectasis,0.6898547453230081,0.15,0.783624687834463,0.8334655035685964,0.33629893238434166,0.1836734693877551,0.33629893238434166,0.23758642363293525,756,3360,16816,1492
Pneumothorax,0.7529985176512644,0.15,0.9220032108455226,0.9567249275633237,0.19785575048732942,0.17980513728963685,0.19785575048732942,0.18839907192575406,203,926,20472,823
Pleural_Thickening,0.6843803728181296,0.15,0.9165626114876918,0.9392255041572879,0.1633587786259542,0.07482517482517483,0.1633587786259542,0.1026378896882494,107,1323,20446,548
Pneumonia,0.6265794186940964,0.1,0.8298251872993222,0.8368223538454582,0.3257328990228013,0.026961445133459154,0.3257328990228013,0.049800796812749,100,3609,18508,207
Fibrosis,0.6455306859536498,0.1,0.6729397074562968,0.6745974307942826,0.5569620253164557,0.023880597014925373,0.5569620253164557,0.045797553994275306,176,7194,14914,140
Edema,0.757911367337237,0.1,0.7721191580449518,0.7761343466982206,0.5764966740576497,0.05020274184205445,0.5764966740576497,0.09236234458259325,260,4919,17054,191
Consolidation,0.563248042821807,0.9,0.8497145915090974,0.8750987407648343,0.24473975636766335,0.07597112409762805,0.24473975636766335,0.11594963273871983,221,2688,18833,682
