Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9110168478759952,0.05,0.9543346414555833,0.9658576717400247,0.4917431192660551,0.26403940886699506,0.4917431192660551,0.3435897435897436,268,747,21132,277
Emphysema,0.9097434031398447,0.15,0.9702550838387441,0.9812043795620438,0.49404761904761907,0.3767019667170953,0.49404761904761907,0.4274678111587983,249,412,21508,255
Effusion,0.8747467295895551,0.2,0.8642525865144488,0.896372271624899,0.6227203647416414,0.44417344173441736,0.6227203647416414,0.518506801645049,1639,2051,17741,993
Hernia,0.7777609777609777,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.6984694645317813,0.15,0.7174009989297182,0.7591779187679627,0.5239769018327893,0.3196997549019608,0.5239769018327893,0.397107791837123,2087,4441,14000,1896
Mass,0.8593582595454616,0.1,0.9276667855868712,0.9507842584765662,0.4920353982300885,0.34663341645885287,0.4920353982300885,0.4067300658376006,556,1048,20246,574
Nodule,0.7508996746714953,0.15,0.9174991080984659,0.955709964076385,0.27996845425867506,0.27476780185758515,0.27996845425867506,0.27734375,355,937,20219,913
Atelectasis,0.8038274968533136,0.15,0.810114163396361,0.8369349722442506,0.5693950177935944,0.2800875273522976,0.5693950177935944,0.37547667937811674,1280,3290,16886,968
Pneumothorax,0.8822138329956326,0.15,0.9339992864787727,0.9544349939246659,0.5077972709551657,0.3482620320855615,0.5077972709551657,0.41316415543219664,521,975,20423,505
Pleural_Thickening,0.7760403739612918,0.1,0.8817338565822334,0.8945748541503974,0.4549618320610687,0.11492479753181643,0.4549618320610687,0.1834975369458128,298,2295,19474,357
Pneumonia,0.7403045603342249,0.1,0.9732429539778809,0.985983632499887,0.05537459283387622,0.05198776758409786,0.05537459283387622,0.05362776025236593,17,310,21807,290
Fibrosis,0.791720964746137,0.1,0.9649482697110239,0.9758458476569568,0.20253164556962025,0.10702341137123746,0.20253164556962025,0.1400437636761488,64,534,21574,252
Edema,0.8886956911339385,0.1,0.9593738851230824,0.971829062940882,0.352549889135255,0.2043701799485861,0.352549889135255,0.25874694873881204,159,619,21354,292
Consolidation,0.803789988433868,0.25,0.8588119871566179,0.8730077598624599,0.5204872646733112,0.14673743365594755,0.5204872646733112,0.2289332683877253,470,2733,18788,433
