Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8365090566925429,0.1,0.9598198358901178,0.9747246217834453,0.3614678899082569,0.26266666666666666,0.3614678899082569,0.30424710424710427,197,553,21326,348
Emphysema,0.8602758678745221,0.1,0.9707902247591866,0.9842609489051095,0.38492063492063494,0.35992578849721707,0.38492063492063494,0.3720038350910834,194,345,21575,310
Effusion,0.8291416330137379,0.15,0.8611755262219051,0.9036984640258691,0.5414133738601824,0.4277994596217352,0.5414133738601824,0.4779473419419755,1425,1906,17886,1207
Hernia,0.8472763927309382,0.15,0.9973242953977881,0.998570471297744,0.28205128205128205,0.2558139534883721,0.28205128205128205,0.2682926829268293,11,32,22353,28
Infiltration,0.6491422802101163,0.05,0.6769086692829112,0.7163385933517705,0.49435099171478786,0.2734722222222222,0.49435099171478786,0.35214164356612715,1969,5231,13210,2014
Mass,0.791066327213366,0.2,0.9379236532286835,0.9711655865502019,0.31150442477876106,0.36438923395445133,0.31150442477876106,0.33587786259541985,352,614,20680,778
Nodule,0.6877245971491334,0.05,0.8801730288976097,0.9154849688031764,0.2910094637223975,0.17107093184979139,0.2910094637223975,0.21547445255474454,369,1788,19368,899
Atelectasis,0.7298508115240687,0.05,0.8147966464502319,0.8560666137985725,0.4443950177935943,0.25595695618754805,0.4443950177935943,0.3248252316696472,999,2904,17272,1249
Pneumothorax,0.8420097467708902,0.1,0.9291384231180878,0.9529395270586036,0.4327485380116959,0.3059958649207443,0.4327485380116959,0.35849818328623334,444,1007,20391,582
Pleural_Thickening,0.7077507443703648,0.05,0.9219586157688191,0.9418439064725068,0.26106870229007634,0.11899791231732777,0.26106870229007634,0.16347992351816443,171,1266,20503,484
Pneumonia,0.6456960679501479,0.05,0.9709240099892972,0.9834064294434146,0.07166123778501629,0.056555269922879174,0.07166123778501629,0.06321839080459771,22,367,21750,285
Fibrosis,0.7165708243536334,0.05,0.9695861576881912,0.9817713045051565,0.11708860759493671,0.08409090909090909,0.11708860759493671,0.09788359788359788,37,403,21705,279
Edema,0.8378842891543068,0.05,0.9505886550124866,0.9629090247121467,0.35033259423503327,0.16238437821171633,0.35033259423503327,0.22191011235955055,158,815,21158,293
Consolidation,0.6941865688065992,0.1,0.9236532286835534,0.9556247386273872,0.16168327796234774,0.13260672116257946,0.16168327796234774,0.14570858283433133,146,955,20566,757
