Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.8519104448947947,-0.06719055510520522,No,0.198765,0.1316758747697974,-0.0670891252302026,No,0.863322,0.7871559633027523,-0.07616603669724775,No,0.820225,0.7476810560114163,-0.07254394398858366,No,0.819083,0.7466977466977467,-0.07238525330225332,No,0.112312,0.0718472617651984,-0.040464738234801595,No,0.865,0.7871559633027523,-0.07784403669724771,No,0.489469,0.05,-0.439469,No
Emphysema,0.916227,0.7463659791014947,-0.1698610208985053,No,0.184152,0.1207678883071553,-0.0633841116928447,No,0.864245,0.3432539682539682,-0.5209910317460318,No,0.82103,0.887665001783803,0.066635001783803,Yes,0.819995,0.9001824817518248,0.08018748175182477,Yes,0.103055,0.0732740364252435,-0.0297809635747565,No,0.866,0.3432539682539682,-0.5227460317460317,No,0.445399,0.1,-0.345399,No
Effusion,0.888239,0.8212461748844517,-0.06699282511554827,No,0.497818,0.4374322860238353,-0.06038571397616466,No,0.838296,0.6136018237082067,-0.22469417629179333,No,0.799491,0.8147520513735284,0.0152610513735284,Yes,0.794271,0.8415016168148747,0.047230616814874726,Yes,0.354027,0.3398569023569023,-0.014170097643097679,No,0.839,0.6136018237082067,-0.22539817629179326,No,0.484694,0.1,-0.384694,No
Hernia,0.82202,0.7912321094139276,-0.030787890586072342,No,0.0142476,0.0,-0.0142476,No,0.695652,0.0,-0.695652,No,0.802127,0.9982607920085622,0.19613379200856218,Yes,0.802346,1.0,0.197654,Yes,0.00719748,0.0,-0.00719748,No,0.717,0.0,-0.717,No,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.6752669345232394,-0.040604065476760653,No,0.402838,0.3842829866345091,-0.01855501336549087,No,0.665575,0.4800401707255837,-0.18553482927441634,No,0.648673,0.7267659650374598,0.07809296503745977,Yes,0.645026,0.7800553115340817,0.1350293115340817,Yes,0.288003,0.3203753351206434,0.032372335120643414,Yes,0.666,0.4800401707255837,-0.18595982927441634,No,0.476786,0.15,-0.326786,No
Mass,0.869582,0.7193994776874287,-0.15018252231257123,No,0.308678,0.2056111438100843,-0.1030668561899157,No,0.757089,0.463716814159292,-0.293372185840708,No,0.821655,0.8194345344273992,-0.002220465572600805,No,0.825244,0.8383112613881845,0.013067261388184481,Yes,0.193864,0.1320897403579531,-0.061774259642046914,No,0.758,0.463716814159292,-0.294283185840708,No,0.585565,0.1,-0.485565,No
Nodule,0.792307,0.6395929807594238,-0.15271401924057615,No,0.228502,0.1586445899114362,-0.0698574100885638,No,0.703614,0.3249211356466877,-0.3786928643533123,No,0.735723,0.8051195148055654,0.06939651480556541,Yes,0.737614,0.8339005483078087,0.0962865483078087,Yes,0.136427,0.1049414161996943,-0.031485583800305694,No,0.7,0.3249211356466877,-0.3750788643533123,No,0.485297,0.15,-0.33529699999999996,No
Atelectasis,0.818337,0.749864625459656,-0.06847237454034394,No,0.345336,0.3196110210696921,-0.025724978930307896,No,0.799911,0.4386120996441281,-0.3612989003558719,No,0.694521,0.812789867998573,0.11826886799857295,Yes,0.682717,0.8544805709754163,0.17176357097541628,Yes,0.2282,0.2514023457419684,0.023202345741968416,Yes,0.8,0.4386120996441281,-0.3613879003558719,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.8012895213285314,-0.08496247867146867,No,0.277599,0.2518077413866439,-0.02579125861335607,No,0.830119,0.2884990253411306,-0.5416199746588695,No,0.789749,0.9215572600784874,0.13180826007848734,Yes,0.787684,0.9519113935881858,0.16422739358818572,Yes,0.166667,0.2233962264150943,0.056729226415094286,Yes,0.831,0.2884990253411306,-0.5425009746588694,No,0.465026,0.15,-0.31502600000000003,No
Pleural_Thickening,0.812256,0.7134325757020541,-0.09882342429794588,No,0.136327,0.11440407903123,-0.021922920968770007,No,0.828691,0.5480916030534351,-0.2805993969465649,No,0.663107,0.7521405636817695,0.08903356368176951,Yes,0.657618,0.7582801231108457,0.10066212311084566,Yes,0.0742729,0.0638676392101049,-0.010405260789895107,No,0.83,0.5480916030534351,-0.2819083969465649,No,0.441709,0.1,-0.34170900000000004,No
Pneumonia,0.765119,0.6769026994283733,-0.08821630057162666,No,0.056197,0.053449951409135,-0.0027470485908649978,No,0.726619,0.1791530944625407,-0.5474659055374593,No,0.6968,0.9131287905815196,0.21632879058151966,Yes,0.696425,0.9233169055477688,0.22689190554776884,Yes,0.0292288,0.0314106225014277,0.002181822501427698,Yes,0.73,0.1791530944625407,-0.5508469055374593,No,0.51558,0.1,-0.41558000000000006,No
