Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9108817008978909,0.5,0.9744470210488761,0.9949723479135244,0.15045871559633028,0.4270833333333333,0.15045871559633028,0.2225237449118046,82,110,21769,463
Emphysema,0.9088262875101378,0.5,0.9781484124152694,0.993978102189781,0.2896825396825397,0.5251798561151079,0.2896825396825397,0.3734015345268542,146,132,21788,358
Effusion,0.8750259154169934,0.5,0.8973421334284695,0.974232012934519,0.3191489361702128,0.6222222222222222,0.3191489361702128,0.42189854344550476,840,510,19282,1792
Hernia,0.7322210958574595,0.08673469387755102,0.9796200499464859,0.9811034174670539,0.1282051282051282,0.011682242990654205,0.1282051282051282,0.021413276231263382,5,423,21962,34
Infiltration,0.7009767516500193,0.5,0.8221548341063146,0.9965294723713465,0.014812955059000753,0.4796747967479675,0.014812955059000753,0.028738431563565515,59,64,18377,3924
Mass,0.8600304336008898,0.5,0.9515697466999643,0.9920634920634921,0.18849557522123894,0.5575916230366492,0.18849557522123894,0.28174603174603174,213,169,21125,917
Nodule,0.7507771061360016,0.5,0.943408847663218,0.9961240310077519,0.0638801261829653,0.49693251533742333,0.0638801261829653,0.11320754716981132,81,82,21074,1187
Atelectasis,0.8021421389459589,0.5,0.9018462361755262,0.9965305313243458,0.05204626334519573,0.6256684491978609,0.05204626334519573,0.09609856262833676,117,70,20106,2131
Pneumothorax,0.8839161153863462,0.5,0.955984659293614,0.994018132535751,0.1627680311890838,0.5661016949152542,0.1627680311890838,0.2528387585162756,167,128,21270,859
Pleural_Thickening,0.7831607310486689,0.5,0.970745629682483,0.9999081262345537,0.0015267175572519084,0.3333333333333333,0.0015267175572519084,0.00303951367781155,1,2,21767,654
Pneumonia,0.7486391222045506,0.5,0.9863093114520157,1.0,0.0,0.0,0.0,0.0,0,0,22117,307
Fibrosis,0.7912918286066329,0.5,0.9856403853014627,0.9992310475845848,0.03481012658227848,0.39285714285714285,0.03481012658227848,0.06395348837209303,11,17,22091,305
Edema,0.8876809404163929,0.5,0.9790849090260435,0.9982706048332044,0.04434589800443459,0.3448275862068966,0.04434589800443459,0.07858546168958742,20,38,21935,431
Consolidation,0.8020732846225092,0.5,0.9597306457367106,1.0,0.0,0.0,0.0,0.0,0,0,21521,903
