Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.9126556360231484,-0.006445363976851581,No,0.198765,0.345343303874915,0.14657830387491502,Yes,0.863322,0.4660550458715596,-0.39726695412844043,No,0.820225,0.9570549411344988,0.13682994113449887,Yes,0.819083,0.96928561634444,0.15020261634444,Yes,0.112312,0.2742980561555075,0.1619860561555075,Yes,0.865,0.4660550458715596,-0.3989449541284404,No,0.489469,0.15,-0.339469,No
Emphysema,0.916227,0.9073694205480244,-0.008857579451975628,No,0.184152,0.4308202154101077,0.24666821541010767,Yes,0.864245,0.5158730158730159,-0.3483719841269841,No,0.82103,0.9693631823046736,0.14833318230467352,Yes,0.819995,0.9797901459854016,0.15979514598540157,Yes,0.103055,0.3698435277382645,0.2667885277382645,Yes,0.866,0.5158730158730159,-0.35012698412698406,No,0.445399,0.1,-0.345399,No
Effusion,0.888239,0.873514461109828,-0.014724538890172001,No,0.497818,0.5207765121129472,0.022958512112947194,Yes,0.838296,0.6166413373860182,-0.2216546626139818,No,0.799491,0.8667945058865502,0.06730350588655021,Yes,0.794271,0.9000606305578012,0.10578963055780122,Yes,0.354027,0.4507081366287142,0.09668113662871419,Yes,0.839,0.6166413373860182,-0.22235866261398174,No,0.484694,0.2,-0.284694,No
Hernia,0.82202,0.7654347290710928,-0.056585270928907194,No,0.0142476,0.0,-0.0142476,No,0.695652,0.0,-0.695652,No,0.802127,0.9982607920085622,0.19613379200856218,Yes,0.802346,1.0,0.197654,Yes,0.00719748,0.0,-0.00719748,No,0.717,0.0,-0.717,No,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.7002893227293487,-0.015581677270651295,No,0.402838,0.4020563729835135,-0.0007816270164864858,No,0.665575,0.5694200351493849,-0.09615496485061514,No,0.648673,0.6991616125579736,0.050488612557973545,Yes,0.645026,0.7271839921913128,0.08215799219131281,Yes,0.288003,0.3107274969173859,0.022724496917385872,Yes,0.666,0.5694200351493849,-0.09657996485061515,No,0.476786,0.15,-0.326786,No
Mass,0.869582,0.8565734583093332,-0.013008541690666786,No,0.308678,0.4042631385520029,0.0955851385520029,Yes,0.757089,0.4867256637168141,-0.27036333628318593,No,0.821655,0.9277113806635748,0.10605638066357481,Yes,0.825244,0.951112989574528,0.12586898957452797,Yes,0.193864,0.3456945317410433,0.1518305317410433,Yes,0.758,0.4867256637168141,-0.2712743362831859,No,0.585565,0.2,-0.385565,No
Nodule,0.792307,0.7512603161850708,-0.04104668381492915,No,0.228502,0.2811824080749819,0.052680408074981894,Yes,0.703614,0.307570977917981,-0.39604302208201897,No,0.735723,0.9110774170531574,0.17535441705315735,Yes,0.737614,0.9472490073737948,0.2096350073737948,Yes,0.136427,0.2589641434262948,0.12253714342629482,Yes,0.7,0.307570977917981,-0.39242902208201896,No,0.485297,0.15,-0.33529699999999996,No
Atelectasis,0.818337,0.801059098527266,-0.017277901472734003,No,0.345336,0.3740823491860836,0.028746349186083597,Yes,0.799911,0.5213523131672598,-0.2785586868327402,No,0.694521,0.8250981091687478,0.13057710916874776,Yes,0.682717,0.8589413164155432,0.17622431641554315,Yes,0.2282,0.291687406669985,0.06348740666998501,Yes,0.8,0.5213523131672598,-0.2786476868327402,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.8802081482902612,-0.006043851709738868,No,0.277599,0.3994601889338731,0.1218611889338731,Yes,0.830119,0.5769980506822612,-0.2531209493177389,No,0.789749,0.9206207634677132,0.13087176346771312,Yes,0.787684,0.9370969249462566,0.14941292494625658,Yes,0.166667,0.30546955624355,0.13880255624354998,Yes,0.831,0.5769980506822612,-0.2540019493177388,No,0.465026,0.15,-0.31502600000000003,No
Pleural_Thickening,0.812256,0.7784583722423406,-0.033797627757659376,No,0.136327,0.2029214370311883,0.06659443703118831,Yes,0.828691,0.3923664122137404,-0.43632458778625954,No,0.663107,0.909962540135569,0.24685554013556898,Yes,0.657618,0.9255363131057928,0.2679183131057927,Yes,0.0742729,0.1368477103301384,0.0625748103301384,Yes,0.83,0.3923664122137404,-0.43763358778625955,No,0.441709,0.1,-0.34170900000000004,No
