Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8654409930178953,0.15,0.9561184445237246,0.9717537364596188,0.3284403669724771,0.2245922208281054,0.3284403669724771,0.2667660208643815,179,618,21261,366
Emphysema,0.8132180240557293,0.1,0.9229397074562968,0.9352189781021898,0.3888888888888889,0.12128712871287128,0.3888888888888889,0.18490566037735848,196,1420,20500,308
Effusion,0.8516544037473002,0.15,0.8733945772386729,0.9257780921584479,0.479483282674772,0.4621017942145734,0.479483282674772,0.4706321088942756,1262,1469,18323,1370
Hernia,0.7733864824773916,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.6886642151381863,0.15,0.6889493399928648,0.7152540534678162,0.5671604318353001,0.30079893475366176,0.5671604318353001,0.39310884886452624,2259,5251,13190,1724
Mass,0.7861693143857883,0.1,0.8692026400285409,0.890062928524467,0.4761061946902655,0.18687044112539075,0.4761061946902655,0.26839610875530057,538,2341,18953,592
Nodule,0.7177756211481122,0.2,0.9137085265786657,0.953393836263944,0.25157728706624605,0.24444444444444444,0.25157728706624605,0.2479595802565099,319,986,20170,949
Atelectasis,0.77345433362566,0.15,0.756198715661791,0.7721550356859636,0.6129893238434164,0.2306276150627615,0.6129893238434164,0.33515748510276056,1378,4597,15579,870
Pneumothorax,0.8270763722976424,0.1,0.8730824117017482,0.8878867183848957,0.564327485380117,0.1944257891202149,0.564327485380117,0.2892107892107892,579,2399,18999,447
Pleural_Thickening,0.7484538031004941,0.1,0.7664555833036033,0.7717396297487252,0.5908396946564886,0.0722554144884242,0.5908396946564886,0.1287639327898852,387,4969,16800,268
Pneumonia,0.7109331495707092,0.1,0.8627809489832322,0.8698286386037889,0.3550488599348534,0.036479250334672024,0.3550488599348534,0.0661608497723824,109,2879,19238,198
Fibrosis,0.7521571319620824,0.15,0.9709686050660007,0.9830830468608649,0.12341772151898735,0.09443099273607748,0.12341772151898735,0.10699588477366255,39,374,21734,277
Edema,0.8785623618100948,0.15,0.902336782019265,0.9090247121467255,0.5764966740576497,0.11509517485613104,0.5764966740576497,0.1918819188191882,260,1999,19974,191
Consolidation,0.7685804377737514,0.9,0.8747324295397788,0.8964267459690535,0.3576965669988926,0.12656739811912227,0.3576965669988926,0.1869753979739508,323,2229,19292,580
