Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.6932553145720983,0.1,0.7952194077773814,0.804972804972805,0.4036697247706422,0.049030532649877424,0.4036697247706422,0.08744038155802862,220,4267,17612,325
Emphysema,0.7175158042231491,0.15,0.7811719586157688,0.7881386861313868,0.4781746031746032,0.049334698055271235,0.4781746031746032,0.08944145481536463,241,4644,17276,263
Effusion,0.7640443419311601,0.15,0.7918747770246165,0.8284660468876314,0.5167173252279635,0.28601472134595163,0.5167173252279635,0.3682144307567348,1360,3395,16397,1272
Hernia,0.7779637234182688,0.05,0.9860417409917945,0.9873576055394238,0.23076923076923078,0.030821917808219176,0.23076923076923078,0.054380664652567974,9,283,22102,30
Infiltration,0.6618209612533218,0.2,0.7389404209775241,0.8066265386909603,0.4255586241526488,0.3221820946588101,0.4255586241526488,0.366724361748161,1695,3566,14875,2288
Mass,0.6170071589404469,0.15,0.8660363895825901,0.9012397858551705,0.20265486725663717,0.09819897084048028,0.20265486725663717,0.1322934719815136,229,2103,19191,901
Nodule,0.5807300566678177,0.2,0.7338565822333214,0.7583191529589715,0.3257097791798107,0.07473760405356497,0.3257097791798107,0.12157786282013541,413,5113,16043,855
Atelectasis,0.7133488204159271,0.15,0.5627452729218694,0.5404440919904837,0.7629003558718861,0.1560935651224174,0.7629003558718861,0.2591613146958821,1715,9272,10904,533
Pneumothorax,0.7690324713810677,0.2,0.8760256867641812,0.8996167866155715,0.3840155945419103,0.15499606608969316,0.3840155945419103,0.22085201793721973,394,2148,19250,632
Pleural_Thickening,0.6880987706097927,0.2,0.9372993221548341,0.9618264504570719,0.12213740458015267,0.08781558726673985,0.12213740458015267,0.10217113665389528,80,831,20938,575
Pneumonia,0.6727762142670626,0.1,0.6778897609703889,0.6791156124248315,0.5895765472312704,0.024869469634514977,0.5895765472312704,0.04772577455504285,181,7097,15020,126
Fibrosis,0.677403491605078,0.15,0.8480645736710667,0.8559345033472047,0.2974683544303797,0.028667276608722172,0.2974683544303797,0.052294853963838664,94,3185,18923,222
Edema,0.8370907331039112,0.15,0.8622904031394935,0.8682929049287762,0.5698447893569845,0.08156140907648365,0.5698447893569845,0.14269850083287064,257,2894,19079,194
Consolidation,0.7288603940532884,0.85,0.8826703531930075,0.9085544352028252,0.26578073089701,0.10869565217391304,0.26578073089701,0.15429122468659595,240,1968,19553,663
