Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9068379003619154,0.1,0.957411701748127,0.9696969696969697,0.46422018348623856,0.2762008733624454,0.46422018348623856,0.3463381245722108,253,663,21216,292
Emphysema,0.909069415479087,0.15,0.971414555833036,0.9828467153284671,0.4742063492063492,0.3886178861788618,0.4742063492063492,0.42716711349419123,239,376,21544,265
Effusion,0.8737216308729326,0.3,0.884810916874777,0.9341653193209377,0.513677811550152,0.5092278719397364,0.513677811550152,0.5114431624739928,1352,1303,18489,1280
Hernia,0.7538999902636266,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.7014586407937873,0.2,0.7545486978237602,0.8208340111707608,0.44765252322370075,0.3505012777668567,0.44765252322370075,0.39316427783902974,1783,3304,15137,2200
Mass,0.8602504257711883,0.15,0.9288708526578666,0.9527566450643373,0.47876106194690266,0.34970911441499675,0.47876106194690266,0.404183787822189,541,1006,20288,589
Nodule,0.7506799795182312,0.2,0.9159828754905458,0.9534411041784836,0.2910094637223975,0.2725258493353028,0.2910094637223975,0.2814645308924485,369,985,20171,899
Atelectasis,0.8031117535791793,0.15,0.8137263646093471,0.8412965900079302,0.5662811387900356,0.2844692737430168,0.5662811387900356,0.3786999851256879,1273,3202,16974,975
Pneumothorax,0.8824312386776415,0.1,0.9252586514448805,0.9424245256566034,0.5672514619883041,0.32083792723263505,0.5672514619883041,0.4098591549295775,582,1232,20166,444
Pleural_Thickening,0.7798194014248849,0.1,0.9218694256154121,0.9395470623363499,0.33435114503816793,0.14267100977198696,0.33435114503816793,0.2,219,1316,20453,436
Pneumonia,0.7455654478352394,0.05,0.9346682126293258,0.9442962427092282,0.24104234527687296,0.05666156202143951,0.24104234527687296,0.09175449473031617,74,1232,20885,233
Fibrosis,0.7929735899485381,0.1,0.9622279700321085,0.972679573005247,0.2310126582278481,0.10782865583456426,0.2310126582278481,0.1470292044310171,73,604,21504,243
Edema,0.8857113795069801,0.15,0.9636550124866214,0.9770172484412688,0.31263858093126384,0.21826625386996903,0.31263858093126384,0.25706472196900637,141,505,21468,310
Consolidation,0.8009658391816219,0.3,0.8767838030681413,0.8938711026439292,0.4695459579180509,0.15657311669128507,0.4695459579180509,0.23483799501523123,424,2284,19237,479
