Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8294573448378089,0.25,0.975517302889761,0.9988573517985283,0.03853211009174312,0.45652173913043476,0.03853211009174312,0.07106598984771574,21,25,21854,524
Emphysema,0.7361320204785077,0.25,0.9775240813414199,1.0,0.0,0.0,0.0,0.0,0,0,21920,504
Effusion,0.8021798762602188,0.35,0.882625758116304,1.0,0.0,0.0,0.0,0.0,0,0,19792,2632
Hernia,0.6016414380050744,0.15,0.0017392079914377453,0.0,1.0,0.0017392079914377453,1.0,0.003472376797400169,39,22385,0,0
Infiltration,0.665840443597779,0.45,0.8223778094898323,0.9999457730058023,0.00025106703489831785,0.5,0.00025106703489831785,0.0005018820577164366,1,1,18440,3982
Mass,0.6783633845921117,0.35,0.9495183731716018,0.9999060768291538,0.0,0.0,0.0,0.0,0,2,21292,1130
Nodule,0.6070676976440001,0.35,0.943319657509811,0.9998581962563812,0.0,0.0,0.0,0.0,0,3,21153,1268
Atelectasis,0.7355287592848414,0.35,0.8997502675704602,1.0,0.0,0.0,0.0,0.0,0,0,20176,2248
Pneumothorax,0.7816531149091742,0.25,0.9540224759186586,0.9997195999626133,0.0009746588693957114,0.14285714285714285,0.0009746588693957114,0.001936108422071636,1,6,21392,1025
Pleural_Thickening,0.6923114282197633,0.25,0.9707010346057795,0.9999081262345537,0.0,0.0,0.0,0.0,0,2,21767,655
Pneumonia,0.679509210640068,0.25,0.9863093114520157,1.0,0.0,0.0,0.0,0.0,0,0,22117,307
Fibrosis,0.6903774880735079,0.25,0.9859079557616839,1.0,0.0,0.0,0.0,0.0,0,0,22108,316
Edema,0.8447183668164407,0.25,0.979709240099893,0.9998179584034952,0.0,0.0,0.0,0.0,0,4,21969,451
Consolidation,0.7449280398454975,0.25,0.9597306457367106,1.0,0.0,0.0,0.0,0.0,0,0,21521,903
