Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.9098531497883902,-0.009247850211609787,No,0.198765,0.3531179564237415,0.1543529564237415,Yes,0.863322,0.4311926605504587,-0.43212933944954135,No,0.820225,0.961603638958259,0.14137863895825897,Yes,0.819083,0.974816033639563,0.15573303363956303,Yes,0.112312,0.2989821882951654,0.18667018829516538,Yes,0.865,0.4311926605504587,-0.4338073394495413,No,0.489469,0.25,-0.239469,No
Emphysema,0.916227,0.909360426804542,-0.006866573195458026,No,0.184152,0.4229508196721311,0.2387988196721311,Yes,0.864245,0.5119047619047619,-0.3523402380952382,No,0.82103,0.9686050660007136,0.14757506600071357,Yes,0.819995,0.9791058394160584,0.1591108394160584,Yes,0.103055,0.3603351955307262,0.2572801955307262,Yes,0.866,0.5119047619047619,-0.35409523809523813,No,0.445399,0.1,-0.345399,No
Effusion,0.888239,0.8726672285385024,-0.015571771461497574,No,0.497818,0.5123398937831928,0.014521893783192796,Yes,0.838296,0.6231003039513677,-0.2151956960486323,No,0.799491,0.8607741705315733,0.061283170531573394,Yes,0.794271,0.8923807599029911,0.0981097599029912,Yes,0.354027,0.4350132625994695,0.0809862625994695,Yes,0.839,0.6231003039513677,-0.21589969604863224,No,0.484694,0.15,-0.33469400000000005,No
Hernia,0.82202,0.7781607417971053,-0.04385925820289471,No,0.0142476,0.0,-0.0142476,No,0.695652,0.0,-0.695652,No,0.802127,0.9982607920085622,0.19613379200856218,Yes,0.802346,1.0,0.197654,Yes,0.00719748,0.0,-0.00719748,No,0.717,0.0,-0.717,No,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.6982307187195165,-0.01764028128048356,No,0.402838,0.3951660444095107,-0.007671955590489277,No,0.665575,0.5048958071805172,-0.16067919281948284,No,0.648673,0.7254727078130574,0.07679970781305734,Yes,0.645026,0.7731142562767745,0.12808825627677456,Yes,0.288003,0.3246166263115416,0.03661362631154158,Yes,0.666,0.5048958071805172,-0.16110419281948285,No,0.476786,0.15,-0.326786,No
Mass,0.869582,0.8592101643156783,-0.01037183568432165,No,0.308678,0.4026696329254727,0.09399163292547269,Yes,0.757089,0.4805309734513274,-0.2765580265486726,No,0.821655,0.92815733143061,0.10650233143060994,Yes,0.825244,0.9519113365267212,0.12666733652672124,Yes,0.193864,0.3465220165922144,0.15265801659221437,Yes,0.758,0.4805309734513274,-0.2774690265486726,No,0.585565,0.15,-0.435565,No
Nodule,0.792307,0.749734621227439,-0.04257237877256104,No,0.228502,0.2805312601230968,0.052029260123096804,Yes,0.703614,0.3414826498422713,-0.3621313501577287,No,0.735723,0.9009543346414556,0.16523133464145556,Yes,0.737614,0.9344866704481,0.19687267044809997,Yes,0.136427,0.2380428807036833,0.1016158807036833,Yes,0.7,0.3414826498422713,-0.3585173501577287,No,0.485297,0.1,-0.385297,No
Atelectasis,0.818337,0.8022349939747305,-0.016102006025269455,No,0.345336,0.3748862602365787,0.029550260236578696,Yes,0.799911,0.4581850533807829,-0.3417259466192171,No,0.694521,0.8468159115233678,0.15229491152336772,Yes,0.682717,0.8901169706582077,0.2073999706582077,Yes,0.2282,0.317215891592239,0.08901589159223902,Yes,0.8,0.4581850533807829,-0.34181494661921713,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.8814796276345804,-0.004772372365419608,No,0.277599,0.4025289778714436,0.12492997787144361,Yes,0.830119,0.5584795321637427,-0.27163946783625736,No,0.789749,0.9241437745272922,0.1343947745272922,Yes,0.787684,0.9416767922235724,0.15399279222357232,Yes,0.166667,0.314662273476112,0.14799527347611197,Yes,0.831,0.5584795321637427,-0.2725204678362573,No,0.465026,0.1,-0.36502599999999996,No
Pleural_Thickening,0.812256,0.7819501714567848,-0.030305828543215174,No,0.136327,0.1949707199448846,0.0586437199448846,Yes,0.828691,0.43206106870229,-0.39662993129770996,No,0.663107,0.8957813057438458,0.23267430574384584,Yes,0.657618,0.909734025449033,0.252116025449033,Yes,0.0742729,0.1258896797153025,0.051616779715302485,Yes,0.83,0.43206106870229,-0.39793893129770996,No,0.441709,0.05,-0.39170900000000003,No
