Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9098531497883902,0.25,0.961603638958259,0.974816033639563,0.43119266055045874,0.2989821882951654,0.43119266055045874,0.35311795642374155,235,551,21328,310
Emphysema,0.9093604268045419,0.1,0.9686050660007135,0.9791058394160584,0.5119047619047619,0.36033519553072624,0.5119047619047619,0.42295081967213116,258,458,21462,246
Effusion,0.8726672285385024,0.15,0.8607741705315733,0.8923807599029911,0.6231003039513677,0.4350132625994695,0.6231003039513677,0.5123398937831928,1640,2130,17662,992
Hernia,0.7781607417971053,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.6982307187195165,0.15,0.7254727078130574,0.7731142562767745,0.5048958071805172,0.3246166263115416,0.5048958071805172,0.3951660444095107,2011,4184,14257,1972
Mass,0.8592101643156783,0.15,0.9281573314306101,0.9519113365267211,0.48053097345132745,0.34652201659221443,0.48053097345132745,0.40266963292547275,543,1024,20270,587
Nodule,0.749734621227439,0.1,0.9009543346414556,0.9344866704480999,0.3414826498422713,0.23804288070368335,0.3414826498422713,0.28053126012309687,433,1386,19770,835
Atelectasis,0.8022349939747305,0.15,0.8468159115233678,0.8901169706582077,0.4581850533807829,0.317215891592239,0.4581850533807829,0.37488626023657873,1030,2217,17959,1218
Pneumothorax,0.8814796276345804,0.1,0.9241437745272922,0.9416767922235723,0.5584795321637427,0.31466227347611203,0.5584795321637427,0.40252897787144365,573,1248,20150,453
Pleural_Thickening,0.7819501714567848,0.05,0.8957813057438458,0.909734025449033,0.43206106870229005,0.1258896797153025,0.43206106870229005,0.1949707199448846,283,1965,19804,372
Pneumonia,0.7384428297303693,0.05,0.9323492686407421,0.9418094678301758,0.250814332247557,0.056451612903225805,0.250814332247557,0.0921603830041891,77,1287,20830,230
Fibrosis,0.7960186243366855,0.1,0.9658847663217981,0.9767052650624208,0.2088607594936709,0.11359724612736662,0.2088607594936709,0.14715719063545152,66,515,21593,250
Edema,0.885388972134013,0.1,0.956073849447021,0.9677786374186501,0.3858093126385809,0.19727891156462585,0.3858093126385809,0.26106526631657917,174,708,21265,277
Consolidation,0.8023226740391045,0.39999999999999997,0.8906974669996433,0.9109242135588494,0.40863787375415284,0.16141732283464566,0.40863787375415284,0.23142050799623706,369,1917,19604,534
