Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8590438403714175,0.2,0.9506332500891902,0.9642579642579643,0.4036697247706422,0.21956087824351297,0.4036697247706422,0.2844214608920491,220,782,21097,325
Emphysema,0.8585709397810218,0.25,0.9719051016767749,0.9864507299270073,0.3392857142857143,0.36538461538461536,0.3392857142857143,0.35185185185185186,171,297,21623,333
Effusion,0.8312909233229231,0.15,0.819166963967178,0.8410468876313663,0.6546352583586627,0.3538714315054426,0.6546352583586627,0.4594054126116518,1723,3146,16646,909
Hernia,0.683002583002583,0.95,0.18538173385658224,0.18400714764351128,0.9743589743589743,0.002076048951048951,0.9743589743589743,0.0041432699122280975,38,18266,4119,1
Infiltration,0.6537255776178958,0.15,0.5643506956831966,0.5387451873542649,0.6829023349234246,0.2422946730803492,0.6829023349234246,0.3576829508843448,2720,8506,9935,1263
Mass,0.7823362516010575,0.15,0.8823581876560828,0.9041514041514042,0.47168141592920354,0.20707070707070707,0.47168141592920354,0.28779697624190065,533,2041,19253,597
Nodule,0.6690668553208164,0.2,0.903585444166964,0.9440820570996408,0.2279179810725552,0.19633152173913043,0.2279179810725552,0.21094890510948905,289,1183,19973,979
Atelectasis,0.740522955377024,0.15,0.8113628255440599,0.8527954004758128,0.4395017793594306,0.24962102071753411,0.4395017793594306,0.31840154689010636,988,2970,17206,1260
Pneumothorax,0.8281175555748683,0.2,0.9304316803424902,0.9551359940181325,0.4152046783625731,0.30735930735930733,0.4152046783625731,0.35323383084577115,426,960,20438,600
Pleural_Thickening,0.7053822246706308,0.2,0.9191937210132002,0.9394092516881805,0.24732824427480915,0.10938555030384875,0.24732824427480915,0.15168539325842698,162,1319,20450,493
Pneumonia,0.6141157206735456,0.2,0.9526400285408491,0.9647782248948772,0.0781758957654723,0.029887920298879204,0.0781758957654723,0.043243243243243246,24,779,21338,283
Fibrosis,0.7152344617791142,0.35,0.9720388869068854,0.9843495567215488,0.11075949367088607,0.09186351706036745,0.11075949367088607,0.10043041606886657,35,346,21762,281
Edema,0.845465554732915,0.2,0.9423385658223332,0.9540800072816639,0.37028824833702884,0.14200680272108843,0.37028824833702884,0.2052858020897357,167,1009,20964,284
Consolidation,0.7152993524622966,0.15,0.8721905101676775,0.8954974211235537,0.3167220376522702,0.11282051282051282,0.3167220376522702,0.16637579988365328,286,2249,19272,617
