Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.5145965445479747,0.1,0.9047449161612559,0.9252251016956899,0.08256880733944955,0.02676977989292088,0.08256880733944955,0.04043126684636118,45,1636,20243,500
Emphysema,0.6828072500289654,0.1,0.6408758473064574,0.6409215328467154,0.6388888888888888,0.03930184303673868,0.6388888888888888,0.07404852247901575,322,7871,14049,182
Effusion,0.75757625697835,0.1,0.6244648590795576,0.6008993532740501,0.8016717325227963,0.2108102707563193,0.8016717325227963,0.33383434854837435,2110,7899,11893,522
Hernia,0.2940419122237304,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.6335205900496012,0.15,0.597841598287549,0.5950328073314897,0.6108460959076073,0.24573275426724572,0.6108460959076073,0.3504753673292999,2433,7468,10973,1550
Mass,0.6566855842893964,0.1,0.6592490189083126,0.6639898562975486,0.5699115044247788,0.08257468906270035,0.5699115044247788,0.14424907604434986,644,7155,14139,486
Nodule,0.6736964269631692,0.2,0.8234034962540135,0.8513424087729249,0.35725552050473186,0.12590327959977765,0.35725552050473186,0.18618988902589395,453,3145,18011,815
Atelectasis,0.7066017114340423,0.15,0.7512932572244024,0.781919111816019,0.476423487544484,0.1957594589654542,0.476423487544484,0.27749708511465215,1071,4400,15776,1177
Pneumothorax,0.7529971967284113,0.15,0.9134855511951481,0.9464903261987102,0.22514619883040934,0.16787790697674418,0.22514619883040934,0.19233971690258117,231,1145,20253,795
Pleural_Thickening,0.6930122988113567,0.15,0.9030503032465216,0.9239285222104828,0.20916030534351146,0.07640825432236475,0.20916030534351146,0.1119281045751634,137,1656,20113,518
Pneumonia,0.6204042345718704,0.1,0.7994113449875134,0.8057150608129493,0.34527687296416937,0.024074494662729956,0.34527687296416937,0.04501061571125265,106,4297,17820,201
Fibrosis,0.6814466468407107,0.15,0.9415358544416697,0.9528225076895241,0.1518987341772152,0.043996333638863426,0.1518987341772152,0.06823027718550106,48,1043,21065,268
Edema,0.7237252370703292,0.1,0.7421512665001784,0.7460519728758022,0.5521064301552107,0.04271744724652599,0.5521064301552107,0.07929936305732484,249,5580,16393,202
Consolidation,0.5750143193727232,0.9,0.8621566179093828,0.8885274847823057,0.2336655592469546,0.08084291187739463,0.2336655592469546,0.12012524907486478,211,2399,19122,692
