Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8458983961412456,0.25,0.9586603638958259,0.9741761506467389,0.3357798165137615,0.2446524064171123,0.3357798165137615,0.28306264501160094,183,565,21314,362
Emphysema,0.8646200831305759,0.39999999999999997,0.9736443096682126,0.9878193430656934,0.35714285714285715,0.40268456375838924,0.35714285714285715,0.3785488958990536,180,267,21653,324
Effusion,0.8310281505929141,0.15,0.8291116660720657,0.8584276475343573,0.6086626139817629,0.3637602179836512,0.6086626139817629,0.4553723706651506,1602,2802,16990,1030
Hernia,0.6207058297967388,0.95,0.023546200499464858,0.021844985481349118,1.0,0.0017779803966263962,1.0,0.003549649585874215,39,21896,489,0
Infiltration,0.6544741429476664,0.15,0.6429272208348198,0.6588579795021962,0.5691689681144866,0.2648983407338163,0.5691689681144866,0.36153416792919224,2267,6291,12150,1716
Mass,0.7986682026845403,0.2,0.8945772386728505,0.9170658401427633,0.47079646017699117,0.23150565709312446,0.47079646017699117,0.3103850641773629,532,1766,19528,598
Nodule,0.692297842435911,0.2,0.8633160899036746,0.8963414634146342,0.31230283911671924,0.15295480880648898,0.31230283911671924,0.20534093855327976,396,2193,18963,872
Atelectasis,0.7385211319216518,0.15,0.7390742062076346,0.756591990483743,0.5818505338078291,0.21032320308731306,0.5818505338078291,0.30896421400732255,1308,4911,15265,940
Pneumothorax,0.8446157225894387,0.15,0.917008562254727,0.9369099915879989,0.5019493177387915,0.2761394101876676,0.5019493177387915,0.3562781044621238,515,1350,20048,511
Pleural_Thickening,0.7079047556596167,0.15,0.9051908669282911,0.923652900914144,0.2916030534351145,0.10307609282245007,0.2916030534351145,0.15231259968102073,191,1662,20107,464
Pneumonia,0.6210948908227035,0.1,0.9408669282911166,0.9520278518786454,0.13680781758957655,0.038077969174977334,0.13680781758957655,0.059574468085106386,42,1061,21056,265
Fibrosis,0.7246096120769616,0.15,0.9240545843738851,0.9339605572643387,0.2310126582278481,0.047619047619047616,0.2310126582278481,0.07896160086533262,73,1460,20648,243
Edema,0.8386670478372823,0.15,0.9633874420264003,0.9784735812133072,0.22838137472283815,0.17881944444444445,0.22838137472283815,0.2005842259006816,103,473,21500,348
Consolidation,0.7054001646541329,0.15,0.8647877274348912,0.887179963756331,0.33111849390919157,0.10964429776310965,0.33111849390919157,0.16473829201101928,299,2428,19093,604
