Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.8458983961412456,-0.07320260385875432,No,0.198765,0.2830626450116009,0.08429764501160089,Yes,0.863322,0.3357798165137615,-0.5275421834862386,No,0.820225,0.958660363895826,0.138435363895826,Yes,0.819083,0.9741761506467388,0.1550931506467388,Yes,0.112312,0.2446524064171123,0.1323404064171123,Yes,0.865,0.3357798165137615,-0.5292201834862384,No,0.489469,0.25,-0.239469,No
Emphysema,0.916227,0.8646200831305759,-0.05160691686942409,No,0.184152,0.3785488958990536,0.1943968958990536,Yes,0.864245,0.3571428571428571,-0.507102142857143,No,0.82103,0.9736443096682126,0.15261430966821254,Yes,0.819995,0.9878193430656934,0.16782434306569338,Yes,0.103055,0.4026845637583892,0.2996295637583892,Yes,0.866,0.3571428571428571,-0.5088571428571429,No,0.445399,0.3999999999999999,-0.04539900000000008,No
Effusion,0.888239,0.8310281505929141,-0.05721084940708587,No,0.497818,0.4553723706651506,-0.042445629334849355,No,0.838296,0.6086626139817629,-0.22963338601823713,No,0.799491,0.8291116660720657,0.029620666072065704,Yes,0.794271,0.8584276475343573,0.06415664753435735,Yes,0.354027,0.3637602179836512,0.009733217983651232,Yes,0.839,0.6086626139817629,-0.23033738601823706,No,0.484694,0.15,-0.33469400000000005,No
Hernia,0.82202,0.6207058297967388,-0.20131417020326114,No,0.0142476,0.0035496495858742,-0.010697950414125799,No,0.695652,1.0,0.30434799999999995,Yes,0.802127,0.0235462004994648,-0.7785807995005353,No,0.802346,0.0218449854813491,-0.780501014518651,No,0.00719748,0.0017779803966263,-0.0054194996033737,No,0.717,1.0,0.28300000000000003,Yes,0.581222,0.95,0.36877799999999994,Yes
Infiltration,0.715871,0.6544741429476664,-0.061396857052333664,No,0.402838,0.3615341679291922,-0.04130383207080779,No,0.665575,0.5691689681144866,-0.09640603188551344,No,0.648673,0.6429272208348198,-0.005745779165180265,No,0.645026,0.6588579795021962,0.013831979502196168,Yes,0.288003,0.2648983407338163,-0.023104659266183714,No,0.666,0.5691689681144866,-0.09683103188551345,No,0.476786,0.15,-0.326786,No
Mass,0.869582,0.7986682026845403,-0.07091379731545966,No,0.308678,0.3103850641773629,0.0017070641773628825,Yes,0.757089,0.4707964601769911,-0.2862925398230089,No,0.821655,0.8945772386728505,0.07292223867285053,Yes,0.825244,0.9170658401427632,0.09182184014276318,Yes,0.193864,0.2315056570931244,0.03764165709312439,Yes,0.758,0.4707964601769911,-0.2872035398230089,No,0.585565,0.2,-0.385565,No
Nodule,0.792307,0.692297842435911,-0.10000915756408901,No,0.228502,0.2053409385532797,-0.02316106144672031,No,0.703614,0.3123028391167192,-0.3913111608832808,No,0.735723,0.8633160899036746,0.12759308990367457,Yes,0.737614,0.8963414634146342,0.15872746341463417,Yes,0.136427,0.1529548088064889,0.01652780880648891,Yes,0.7,0.3123028391167192,-0.38769716088328077,No,0.485297,0.2,-0.28529699999999997,No
Atelectasis,0.818337,0.7385211319216518,-0.07981586807834817,No,0.345336,0.3089642140073225,-0.036371785992677486,No,0.799911,0.5818505338078291,-0.2180604661921709,No,0.694521,0.7390742062076346,0.04455320620763459,Yes,0.682717,0.756591990483743,0.07387499048374302,Yes,0.2282,0.210323203087313,-0.017876796912686982,No,0.8,0.5818505338078291,-0.2181494661921709,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.8446157225894387,-0.041636277410561306,No,0.277599,0.3562781044621238,0.07867910446212384,Yes,0.830119,0.5019493177387915,-0.3281696822612086,No,0.789749,0.917008562254727,0.127259562254727,Yes,0.787684,0.9369099915879988,0.14922599158799876,Yes,0.166667,0.2761394101876676,0.10947241018766757,Yes,0.831,0.5019493177387915,-0.3290506822612085,No,0.465026,0.15,-0.31502600000000003,No
Pleural_Thickening,0.812256,0.7079047556596167,-0.10435124434038323,No,0.136327,0.1523125996810207,0.0159855996810207,Yes,0.828691,0.2916030534351145,-0.5370879465648855,No,0.663107,0.9051908669282912,0.2420838669282912,Yes,0.657618,0.923652900914144,0.26603490091414395,Yes,0.0742729,0.10307609282245,0.028803192822450002,Yes,0.83,0.2916030534351145,-0.5383969465648855,No,0.441709,0.15,-0.291709,No
