Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.8369940427144961,-0.08210695728550388,No,0.198765,0.2951965065502183,0.09643150655021829,Yes,0.863322,0.3100917431192661,-0.5532302568807339,No,0.820225,0.9640117731002498,0.1437867731002498,Yes,0.819083,0.9803007450066272,0.16121774500662722,Yes,0.112312,0.2816666666666667,0.16935466666666668,Yes,0.865,0.3100917431192661,-0.554908256880734,No,0.489469,0.2,-0.289469,No
Emphysema,0.916227,0.8509699774070211,-0.06525702259297894,No,0.184152,0.3231707317073171,0.13901873170731707,Yes,0.864245,0.3154761904761904,-0.5487688095238097,No,0.82103,0.9702996789154478,0.14926967891544773,Yes,0.819995,0.9853558394160584,0.1653608394160584,Yes,0.103055,0.33125,0.22819499999999998,Yes,0.866,0.3154761904761904,-0.5505238095238096,No,0.445399,0.25,-0.195399,No
Effusion,0.888239,0.8432044132841737,-0.045034586715826275,No,0.497818,0.4757757212847033,-0.02204227871529668,No,0.838296,0.4981003039513678,-0.34019569604863226,No,0.799491,0.8711648234034962,0.07167382340349626,Yes,0.794271,0.9207760711398544,0.12650507113985443,Yes,0.354027,0.455366446682876,0.10133944668287603,Yes,0.839,0.4981003039513678,-0.3408996960486322,No,0.484694,0.2,-0.284694,No
Hernia,0.82202,0.6117317571863026,-0.2102882428136974,No,0.0142476,0.0037379594575166,-0.010509640542483399,No,0.695652,1.0,0.30434799999999995,Yes,0.802127,0.0729129504102747,-0.7292140495897254,No,0.802346,0.0712977440250167,-0.7310482559749834,No,0.00719748,0.0018724793547148,-0.0053250006452852,No,0.717,1.0,0.28300000000000003,Yes,0.581222,0.95,0.36877799999999994,Yes
Infiltration,0.715871,0.6702322923506732,-0.04563870764932687,No,0.402838,0.3662204842833508,-0.036617515716649174,No,0.665575,0.611348229977404,-0.054226770022596016,No,0.648673,0.6241526935426329,-0.024520306457367136,No,0.645026,0.626918279919744,-0.018107720080255962,No,0.288003,0.261406333870102,-0.026596666129898028,No,0.666,0.611348229977404,-0.054651770022596025,No,0.476786,0.15,-0.326786,No
Mass,0.869582,0.8177401960417616,-0.05184180395823834,No,0.308678,0.3381340012523481,0.029456001252348096,Yes,0.757089,0.4778761061946903,-0.2792128938053097,No,0.821655,0.9057260078487336,0.08407100784873356,Yes,0.825244,0.9284305438151592,0.10318654381515924,Yes,0.193864,0.2616279069767442,0.0677639069767442,Yes,0.758,0.4778761061946903,-0.2801238938053097,No,0.585565,0.2,-0.385565,No
Nodule,0.792307,0.7192746999456643,-0.0730323000543357,No,0.228502,0.2353344768439108,0.006832476843910779,Yes,0.703614,0.2705047318611987,-0.43310926813880124,No,0.735723,0.9005975740278274,0.16487457402782735,Yes,0.737614,0.938362639440348,0.20074863944034804,Yes,0.136427,0.2082574377656345,0.0718304377656345,Yes,0.7,0.2705047318611987,-0.42949526813880123,No,0.485297,0.2,-0.28529699999999997,No
Atelectasis,0.818337,0.7544002678563868,-0.06393673214361317,No,0.345336,0.3299361326267155,-0.01539986737328447,No,0.799911,0.5400355871886121,-0.25987541281138793,No,0.694521,0.7801016767748841,0.08558067677488401,Yes,0.682717,0.806849722442506,0.12413272244250595,Yes,0.2282,0.2375269027587556,0.009326902758755612,Yes,0.8,0.5400355871886121,-0.25996441281138793,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.8539920201683966,-0.03225997983160345,No,0.277599,0.377750103777501,0.10015110377750103,Yes,0.830119,0.4434697855750487,-0.38664921442495137,No,0.789749,0.9331519800214056,0.1434029800214056,Yes,0.787684,0.9566314608841948,0.16894746088419477,Yes,0.166667,0.3289949385394071,0.16232793853940708,Yes,0.831,0.4434697855750487,-0.3875302144249513,No,0.465026,0.25,-0.215026,No
Pleural_Thickening,0.812256,0.7139357423663245,-0.09832025763367547,No,0.136327,0.1481481481481481,0.011821148148148108,Yes,0.828691,0.3419847328244275,-0.48670626717557247,No,0.663107,0.8851230824117018,0.2220160824117018,Yes,0.657618,0.901465386558868,0.24384738655886795,Yes,0.0742729,0.0945546644153651,0.020281764415365097,Yes,0.83,0.3419847328244275,-0.4880152671755725,No,0.441709,0.15,-0.291709,No
