Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9105423448650648,0.5,0.9744916161255798,0.9948809360574067,0.1559633027522936,0.43147208121827413,0.1559633027522936,0.22911051212938005,85,112,21767,460
Emphysema,0.9094620771057816,0.5,0.9782821976453799,0.9945255474452555,0.2718253968253968,0.5330739299610895,0.2718253968253968,0.3600525624178712,137,120,21800,367
Effusion,0.8752097805014092,0.5,0.897386728505173,0.9731204527081649,0.32788753799392095,0.6186379928315412,0.32788753799392095,0.4286069034020363,863,532,19260,1769
Hernia,0.7410537046900683,0.14183673469387753,0.9870674277559758,0.9886084431538977,0.10256410256410256,0.015444015444015444,0.10256410256410256,0.026845637583892617,4,255,22130,35
Infiltration,0.7015373332433136,0.5,0.8222886193364253,0.9959329754351717,0.018327893547577204,0.49324324324324326,0.018327893547577204,0.03534253207455822,73,75,18366,3910
Mass,0.8598822760327186,0.5,0.9514805565465573,0.9913121066967221,0.20088495575221238,0.5509708737864077,0.20088495575221238,0.29442282749675747,227,185,21109,903
Nodule,0.7506232617485371,0.5,0.9431858722797003,0.9960767630932124,0.06072555205047318,0.48125,0.06072555205047318,0.10784313725490197,77,83,21073,1191
Atelectasis,0.8022801592427915,0.5,0.9016232607920086,0.996629659000793,0.04893238434163701,0.6179775280898876,0.04893238434163701,0.09068425391591096,110,68,20108,2138
Pneumothorax,0.8841638795194464,0.5,0.9558062789867998,0.9939246658566221,0.1608187134502924,0.559322033898305,0.1608187134502924,0.2498107494322483,165,130,21268,861
Pleural_Thickening,0.7835908194964546,0.5,0.970656439529076,0.9998621893518306,0.0,0.0,0.0,0.0,0,3,21766,655
Pneumonia,0.7469441829865717,0.5,0.9863093114520157,1.0,0.0,0.0,0.0,0.0,0,0,22117,307
Fibrosis,0.7934157519014824,0.5,0.9856849803781662,0.9992762800796092,0.03481012658227848,0.4074074074074074,0.03481012658227848,0.0641399416909621,11,16,22092,305
Edema,0.8885037603597965,0.5,0.979129504102747,0.9983616256314568,0.04212860310421286,0.34545454545454546,0.04212860310421286,0.07509881422924901,19,36,21937,432
Consolidation,0.802930079934801,0.5,0.9597306457367106,1.0,0.0,0.0,0.0,0.0,0,0,21521,903
