Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.911487744731134,0.1,0.9542454513021762,0.9663147310206134,0.46972477064220186,0.2578046324269889,0.46972477064220186,0.3328998699609883,256,737,21142,289
Emphysema,0.9068329278183292,0.1,0.9704334641455583,0.981478102189781,0.49007936507936506,0.3782542113323124,0.49007936507936506,0.42696629213483145,247,406,21514,257
Effusion,0.8693415798621776,0.15,0.8758027113806636,0.9221907841552143,0.5269756838905775,0.4738640245985651,0.5269756838905775,0.4990106134196798,1387,1540,18252,1245
Hernia,0.7611346884074157,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.6841681193115859,0.1,0.5648412415269354,0.5313703161433762,0.7198091890534772,0.24910939264923104,0.7198091890534772,0.3701265169119546,2867,8642,9799,1116
Mass,0.8568841320543158,0.1,0.9321262932572244,0.9570301493378417,0.46283185840707963,0.36369958275382475,0.46283185840707963,0.4073208722741433,523,915,20379,607
Nodule,0.747109145789756,0.1,0.9010435247948626,0.9349593495934959,0.3351735015772871,0.2359800111049417,0.3351735015772871,0.27696318018898664,425,1376,19780,843
Atelectasis,0.7980726898665409,0.15,0.8134141990724224,0.8435269627279937,0.5431494661921709,0.27889447236180903,0.5431494661921709,0.3685481436764262,1221,3157,17019,1027
Pneumothorax,0.8770978532361791,0.1,0.9183018194791295,0.9348069913075988,0.5740740740740741,0.296875,0.5740740740740741,0.39136212624584715,589,1395,20003,437
Pleural_Thickening,0.779272121326671,0.1,0.9344898323225116,0.9536956222150765,0.2961832061068702,0.16139767054908485,0.2961832061068702,0.20893914916532041,194,1008,20761,461
Pneumonia,0.7380996739430913,0.05,0.9453264359614698,0.9558258353302889,0.18892508143322476,0.05603864734299517,0.18892508143322476,0.08643815201192251,58,977,21140,249
Fibrosis,0.7976175071513146,0.05,0.9548251872993222,0.9645829563958748,0.2721518987341772,0.09896432681242807,0.2721518987341772,0.1451476793248945,86,783,21325,230
Edema,0.88928656949776,0.1,0.9656171958615769,0.9798844035862194,0.270509977827051,0.21631205673758866,0.270509977827051,0.24039408866995074,122,442,21531,329
Consolidation,0.800869947883195,0.35,0.8718783446307528,0.8888527484782306,0.4673311184939092,0.1499644633972992,0.4673311184939092,0.22706483723432877,422,2392,19129,481
