Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8448544559715634,0.35,0.9636550124866214,0.9811691576397459,0.26055045871559634,0.2563176895306859,0.26055045871559634,0.2584167424931756,142,412,21467,403
Emphysema,0.8626097515496468,0.15,0.962941491259365,0.9753649635036497,0.4226190476190476,0.28286852589641437,0.4226190476190476,0.33890214797136037,213,540,21380,291
Effusion,0.8423499531909977,0.2,0.8504727078130574,0.8864692805173807,0.5797872340425532,0.4044526901669759,0.5797872340425532,0.47650273224043715,1526,2247,17545,1106
Hernia,0.6526795072249618,0.95,0.3319657509810917,0.3309805673442037,0.8974358974358975,0.002331623476117514,0.8974358974358975,0.004651162790697674,35,14976,7409,4
Infiltration,0.6546090841610711,0.15,0.5291205850874063,0.4879887207852069,0.7195581220185789,0.23285667858303544,0.7195581220185789,0.35185071511877725,2866,9442,8999,1117
Mass,0.8014618144128015,0.15,0.9166072065643953,0.9445853292007138,0.3893805309734513,0.2716049382716049,0.3893805309734513,0.32,440,1180,20114,690
Nodule,0.7090400594830173,0.15,0.8511416339636104,0.8794668179239932,0.3785488958990536,0.15841584158415842,0.3785488958990536,0.22335970218706375,480,2550,18606,788
Atelectasis,0.7426221206232133,0.1,0.7115590438815554,0.7213521015067407,0.6236654804270463,0.19960136674259682,0.6236654804270463,0.30241587575496115,1402,5622,14554,846
Pneumothorax,0.8466375999870276,0.2,0.9276667855868712,0.9520983269464436,0.41812865497076024,0.29504814305364513,0.41812865497076024,0.34596774193548385,429,1025,20373,597
Pleural_Thickening,0.7146494822983449,0.15,0.9070192650731359,0.9261794294639166,0.27022900763358776,0.0992152466367713,0.27022900763358776,0.14514145141451415,177,1607,20162,478
Pneumonia,0.6633425965758943,0.2,0.9673564038530146,0.9797440882579012,0.0749185667752443,0.04883227176220807,0.0749185667752443,0.05912596401028278,23,448,21669,284
Fibrosis,0.7215909871677129,0.15,0.9535765251516233,0.9646281888908992,0.18037974683544303,0.06793802145411204,0.18037974683544303,0.0987012987012987,57,782,21326,259
Edema,0.8210033620176668,0.1,0.9348911880128434,0.946616301824967,0.36363636363636365,0.12266267763649963,0.36363636363636365,0.18344519015659955,164,1173,20800,287
Consolidation,0.7000623615049979,0.1,0.8804851944345344,0.9072069141768505,0.24363233665559247,0.09923319801533605,0.24363233665559247,0.14102564102564102,220,1997,19524,683
