Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8734310601552912,0.35,0.9606671423474848,0.9754559166323872,0.3669724770642202,0.27137042062415195,0.3669724770642202,0.31201248049922,200,537,21342,345
Emphysema,0.8555258208058162,0.2,0.9697645379950054,0.9838047445255474,0.35912698412698413,0.3376865671641791,0.35912698412698413,0.34807692307692306,181,355,21565,323
Effusion,0.8276621026609873,0.2,0.848510524438102,0.89035974130962,0.5338145896656535,0.393006993006993,0.5338145896656535,0.4527146769776059,1405,2170,17622,1227
Hernia,0.6736797191342647,0.95,0.3243845879414913,0.32343086888541434,0.8717948717948718,0.002239936754726925,0.8717948717948718,0.004468392692863714,34,15145,7240,5
Infiltration,0.6622415438053569,0.15,0.5969496967534784,0.5857057643294832,0.6490082852121516,0.2528117359413203,0.6490082852121516,0.3638795045045045,2585,7640,10801,1398
Mass,0.7903355966323972,0.2,0.8968515875847306,0.9208697285620363,0.44424778761061945,0.2295381801554641,0.44424778761061945,0.3026831474223696,502,1685,19609,628
Nodule,0.6755474243310771,0.2,0.8983232251159472,0.9381735677821894,0.2334384858044164,0.18453865336658354,0.2334384858044164,0.20612813370473537,296,1308,19848,972
Atelectasis,0.7256578276645944,0.15,0.7637352836246878,0.7922779540047581,0.5075622775800712,0.21399099774943736,0.5075622775800712,0.30105540897097627,1141,4191,15985,1107
Pneumothorax,0.843350961732045,0.15,0.9125044595076703,0.9322833909711188,0.5,0.26146788990825687,0.5,0.3433734939759036,513,1449,19949,513
Pleural_Thickening,0.7116717203082049,0.15,0.8880663574741349,0.9049106527631035,0.3282442748091603,0.09409190371991247,0.3282442748091603,0.14625850340136054,215,2070,19699,440
Pneumonia,0.6699703634167063,0.25,0.9718159115233678,0.9844463534837455,0.06188925081433225,0.05234159779614325,0.06188925081433225,0.056716417910447764,19,344,21773,288
Fibrosis,0.7153944216309807,0.2,0.95883874420264,0.9707345757191966,0.12658227848101267,0.05822416302765648,0.12658227848101267,0.07976071784646062,40,647,21461,276
Edema,0.8456487063391546,0.25,0.9557170888333928,0.9697810949802029,0.270509977827051,0.15521628498727735,0.270509977827051,0.19725141471301536,122,664,21309,329
Consolidation,0.7080194096132016,0.2,0.8612201212986086,0.8840202592816319,0.3178294573643411,0.10312612288896873,0.3178294573643411,0.15572436245252305,287,2496,19025,616
