Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8524132939675303,0.3,0.9643239386371745,0.981443393208099,0.27706422018348625,0.2710951526032316,0.27706422018348625,0.27404718693284935,151,406,21473,394
Emphysema,0.8436327808191403,0.2,0.9722172672136996,0.9876824817518248,0.2996031746031746,0.3586698337292161,0.2996031746031746,0.3264864864864865,151,270,21650,353
Effusion,0.8402738595373649,0.2,0.8468159115233678,0.8825788197251415,0.577887537993921,0.3955786736020806,0.577887537993921,0.4696618805002316,1521,2324,17468,1111
Hernia,0.6276387003659731,0.95,0.47761327149482696,0.47714987714987717,0.7435897435897436,0.002471661126736555,0.7435897435897436,0.004926945293917771,29,11704,10681,10
Infiltration,0.6394465263226312,0.15,0.616705315733143,0.6281112737920937,0.563896560381622,0.2467047451669596,0.563896560381622,0.34324138458011766,2246,6858,11583,1737
Mass,0.7948221111767743,0.15,0.9125936496610774,0.9398422090729783,0.3991150442477876,0.2603926096997691,0.3991150442477876,0.31516422082459816,451,1281,20013,679
Nodule,0.6967851816429909,0.15,0.8663485551195148,0.8990357345433919,0.32097791798107256,0.16004718836020448,0.32097791798107256,0.21359223300970873,407,2136,19020,861
Atelectasis,0.7401649624761176,0.15,0.7694880485194434,0.7958961141950832,0.5324733096085409,0.22521166509877705,0.5324733096085409,0.31654105513685044,1197,4118,16058,1051
Pneumothorax,0.8324356523819335,0.1,0.9119247235105244,0.9349939246658566,0.43079922027290446,0.24113475177304963,0.43079922027290446,0.3091990206365862,442,1391,20007,584
Pleural_Thickening,0.728714794727007,0.15,0.8967178023546201,0.9140980293077312,0.3190839694656489,0.10052910052910052,0.3190839694656489,0.1528895391367959,209,1870,19899,446
Pneumonia,0.6785855619190744,0.15,0.9738672850517303,0.9867522720079577,0.04560260586319218,0.04560260586319218,0.04560260586319218,0.04560260586319218,14,293,21824,293
Fibrosis,0.7360864988445673,0.3,0.9754727078130574,0.9880133888185272,0.0981012658227848,0.10472972972972973,0.0981012658227848,0.10130718954248366,31,265,21843,285
Edema,0.8555897517039408,0.15,0.941981805208705,0.9533518408956446,0.38802660753880264,0.14583333333333334,0.38802660753880264,0.21199273167777105,175,1025,20948,276
Consolidation,0.7387313830787647,0.15,0.8795486978237602,0.9028390874030017,0.32447397563676633,0.12290268456375839,0.32447397563676633,0.17827806510495892,293,2091,19430,610
