Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.5323982906821547,0.05,0.5165001783803068,0.5158371040723982,0.5431192660550459,0.027183396087795023,0.5431192660550459,0.05177540668182613,296,10593,11286,249
Emphysema,0.6731297430772796,0.1,0.7711826614341777,0.7787408759124088,0.44246031746031744,0.043958210132071754,0.44246031746031744,0.0799713107405415,223,4850,17070,281
Effusion,0.7597490055390653,0.1,0.7139671780235461,0.720392077607114,0.6656534954407295,0.24046115838594564,0.6656534954407295,0.35329703569267995,1752,5534,14258,880
Hernia,0.2839928294473749,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.641126167645169,0.15,0.6438191223688905,0.6631419120438155,0.5543560130554858,0.2622327790973872,0.5543560130554858,0.3560428928485044,2208,6212,12229,1775
Mass,0.658193134299329,0.1,0.7776043524794862,0.7973607588992204,0.40530973451327434,0.09595642153781689,0.40530973451327434,0.1551753345756395,458,4315,16979,672
Nodule,0.6589774108574846,0.2,0.8640296111309311,0.9006428436377387,0.2531545741324921,0.13248039620305407,0.2531545741324921,0.1739366025467353,321,2102,19054,947
Atelectasis,0.6915869772161561,0.1,0.4215572600784873,0.3711340206185567,0.8741103202846975,0.1341022316249232,0.8741103202846975,0.232530619489971,1965,12688,7488,283
Pneumothorax,0.7514196504491958,0.1,0.6893506956831966,0.6893634919151322,0.6890838206627681,0.0961381561055208,0.6890838206627681,0.16873508353221958,707,6647,14751,319
Pleural_Thickening,0.6902005407928286,0.15,0.928826257581163,0.9520878313197666,0.15572519083969466,0.0890829694323144,0.15572519083969466,0.11333333333333333,102,1043,20726,553
Pneumonia,0.628233267583899,0.1,0.8536389582590082,0.8616901026359813,0.2736156351791531,0.026726057906458798,0.2736156351791531,0.04869565217391304,84,3059,19058,223
Fibrosis,0.6492171342981405,0.1,0.7125847306457367,0.7155780712864122,0.5031645569620253,0.024662633783154957,0.5031645569620253,0.04702055300901967,159,6288,15820,157
Edema,0.728129251148078,0.1,0.808597930788441,0.8160924771310244,0.4434589800443459,0.04715868898844612,0.4434589800443459,0.08525149190110827,200,4041,17932,251
Consolidation,0.5663210154566893,0.9,0.8332590082054941,0.8568375075507644,0.2713178294573643,0.07366205652435358,0.2713178294573643,0.11586663513833058,245,3081,18440,658
