Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8991089021310283,0.25,0.9509900107028184,0.962932492344257,0.47155963302752296,0.2406367041198502,0.47155963302752296,0.31866088034717915,257,811,21068,288
Emphysema,0.8902101617715212,0.25,0.973421334284695,0.9860857664233577,0.4226190476190476,0.4111969111969112,0.4226190476190476,0.41682974559686886,213,305,21615,291
Effusion,0.8625008792045172,0.2,0.8675080271138066,0.9100141471301536,0.5478723404255319,0.44740924604405835,0.5478723404255319,0.49257045260461146,1442,1781,18011,1190
Hernia,0.5756304301758847,0.95,0.0858901177310025,0.08429752066115702,1.0,0.0018990115401470516,1.0,0.003790824261275272,39,20498,1887,0
Infiltration,0.698666202462902,0.2,0.7922761327149482,0.8878043490049347,0.3499874466482551,0.40254114929252094,0.3499874466482551,0.3744292237442922,1394,2069,16372,2589
Mass,0.8437587845178042,0.25,0.9374777024616482,0.968535737766507,0.35221238938053095,0.37265917602996257,0.35221238938053095,0.362147406733394,398,670,20624,732
Nodule,0.7457334369947031,0.2,0.9047003210845522,0.9381262998676498,0.3470031545741325,0.25157232704402516,0.3470031545741325,0.2916804772953265,440,1309,19847,828
Atelectasis,0.7848306345441256,0.15,0.7354620049946486,0.7416732751784298,0.6797153024911032,0.22670623145400592,0.6797153024911032,0.3400089007565643,1528,5212,14964,720
Pneumothorax,0.8665556818175606,0.2,0.9326168391009633,0.9552294606972614,0.46101364522417154,0.3305380852550664,0.46101364522417154,0.385022385022385,473,958,20440,553
Pleural_Thickening,0.7450169177473815,0.2,0.8824919728861934,0.8975148146446782,0.383206106870229,0.10112812248186946,0.383206106870229,0.16002550207204336,251,2231,19538,404
Pneumonia,0.7107567115307266,0.25,0.9450588655012486,0.9557806212415789,0.17263843648208468,0.05140640155189137,0.17263843648208468,0.07922272047832586,53,978,21139,254
Fibrosis,0.7736053504888544,0.2,0.9692739921512665,0.9807761896146191,0.16455696202531644,0.1090146750524109,0.16455696202531644,0.13114754098360656,52,425,21683,264
Edema,0.8820361877300936,0.2,0.9471548341063146,0.9578118600100123,0.4279379157427938,0.17232142857142857,0.4279379157427938,0.24570337364735836,193,927,21046,258
Consolidation,0.7918157458606322,0.2,0.8655012486621477,0.883648529343432,0.4330011074197121,0.13506044905008635,0.4330011074197121,0.20589784096893102,391,2504,19017,512
