Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.8991089021310283,-0.019992097868971603,No,0.198765,0.3186608803471791,0.1198958803471791,Yes,0.863322,0.4715596330275229,-0.3917623669724771,No,0.820225,0.9509900107028184,0.13076501070281843,Yes,0.819083,0.962932492344257,0.14384949234425704,Yes,0.112312,0.2406367041198502,0.1283247041198502,Yes,0.865,0.4715596330275229,-0.3934403669724771,No,0.489469,0.25,-0.239469,No
Emphysema,0.916227,0.8902101617715212,-0.026016838228478778,No,0.184152,0.4168297455968688,0.2326777455968688,Yes,0.864245,0.4226190476190476,-0.4416259523809524,No,0.82103,0.973421334284695,0.15239133428469498,Yes,0.819995,0.9860857664233575,0.16609076642335752,Yes,0.103055,0.4111969111969112,0.3081419111969112,Yes,0.866,0.4226190476190476,-0.4433809523809524,No,0.445399,0.25,-0.195399,No
Effusion,0.888239,0.8625008792045172,-0.025738120795482766,No,0.497818,0.4925704526046114,-0.005247547395388574,No,0.838296,0.5478723404255319,-0.29042365957446814,No,0.799491,0.8675080271138066,0.06801702711380664,Yes,0.794271,0.9100141471301536,0.11574314713015366,Yes,0.354027,0.4474092460440583,0.09338224604405831,Yes,0.839,0.5478723404255319,-0.29112765957446807,No,0.484694,0.2,-0.284694,No
Hernia,0.82202,0.5756304301758847,-0.2463895698241153,No,0.0142476,0.0037908242612752,-0.010456775738724798,No,0.695652,1.0,0.30434799999999995,Yes,0.802127,0.0858901177310025,-0.7162368822689975,No,0.802346,0.084297520661157,-0.718048479338843,No,0.00719748,0.001899011540147,-0.005298468459853,No,0.717,1.0,0.28300000000000003,Yes,0.581222,0.95,0.36877799999999994,Yes
Infiltration,0.715871,0.698666202462902,-0.017204797537098027,No,0.402838,0.3744292237442922,-0.028408776255707757,No,0.665575,0.3499874466482551,-0.31558755335174493,No,0.648673,0.7922761327149482,0.14360313271494818,Yes,0.645026,0.8878043490049347,0.24277834900493467,Yes,0.288003,0.4025411492925209,0.11453814929252087,Yes,0.666,0.3499874466482551,-0.31601255335174494,No,0.476786,0.2,-0.276786,No
Mass,0.869582,0.8437587845178042,-0.025823215482195794,No,0.308678,0.362147406733394,0.05346940673339401,Yes,0.757089,0.3522123893805309,-0.4048766106194691,No,0.821655,0.9374777024616482,0.11582270246164816,Yes,0.825244,0.968535737766507,0.14329173776650705,Yes,0.193864,0.3726591760299625,0.1787951760299625,Yes,0.758,0.3522123893805309,-0.4057876106194691,No,0.585565,0.25,-0.335565,No
Nodule,0.792307,0.7457334369947031,-0.046573563005296914,No,0.228502,0.2916804772953265,0.06317847729532647,Yes,0.703614,0.3470031545741325,-0.35661084542586746,No,0.735723,0.9047003210845522,0.1689773210845522,Yes,0.737614,0.9381262998676498,0.20051229986764985,Yes,0.136427,0.2515723270440251,0.11514532704402511,Yes,0.7,0.3470031545741325,-0.35299684542586746,No,0.485297,0.2,-0.28529699999999997,No
Atelectasis,0.818337,0.7848306345441256,-0.033506365455874376,No,0.345336,0.3400089007565643,-0.005327099243435662,No,0.799911,0.6797153024911032,-0.1201956975088968,No,0.694521,0.7354620049946486,0.04094100499464859,Yes,0.682717,0.7416732751784298,0.05895627517842983,Yes,0.2282,0.2267062314540059,-0.0014937685459940897,No,0.8,0.6797153024911032,-0.12028469750889681,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.8665556818175606,-0.019696318182439443,No,0.277599,0.385022385022385,0.10742338502238502,Yes,0.830119,0.4610136452241715,-0.36910535477582856,No,0.789749,0.9326168391009632,0.14286783910096312,Yes,0.787684,0.9552294606972614,0.1675454606972614,Yes,0.166667,0.3305380852550664,0.16387108525506638,Yes,0.831,0.4610136452241715,-0.3699863547758285,No,0.465026,0.2,-0.265026,No
Pleural_Thickening,0.812256,0.7450169177473815,-0.06723908225261843,No,0.136327,0.1600255020720433,0.023698502072043298,Yes,0.828691,0.383206106870229,-0.44548489312977096,No,0.663107,0.8824919728861934,0.2193849728861934,Yes,0.657618,0.8975148146446782,0.23989681464467816,Yes,0.0742729,0.1011281224818694,0.026855222481869404,Yes,0.83,0.383206106870229,-0.44679389312977097,No,0.441709,0.2,-0.241709,No
Pneumonia,0.765119,0.7107567115307266,-0.05436228846927338,No,0.056197,0.0792227204783258,0.02302572047832581,Yes,0.726619,0.1726384364820846,-0.5539805635179154,No,0.6968,0.9450588655012486,0.24825886550124865,Yes,0.696425,0.9557806212415788,0.25935562124157885,Yes,0.0292288,0.0514064015518913,0.0221776015518913,Yes,0.73,0.1726384364820846,-0.5573615635179154,No,0.51558,0.25,-0.26558000000000004,No
Fibrosis,0.826327,0.7736053504888544,-0.05272164951114566,No,0.0797738,0.1311475409836065,0.0513737409836065,Yes,0.795252,0.1645569620253164,-0.6306950379746836,No,0.723782,0.9692739921512664,0.24549199215126638,Yes,0.722608,0.9807761896146192,0.2581681896146192,Yes,0.0419931,0.1090146750524109,0.06702157505241091,Yes,0.798,0.1645569620253164,-0.6334430379746836,No,0.585557,0.2,-0.385557,No
