Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.82079552635408,0.1,0.9542900463788798,0.9707482060423237,0.29357798165137616,0.2,0.29357798165137616,0.2379182156133829,160,640,21239,385
Emphysema,0.866309125535859,0.3,0.9662861220121298,0.979470802919708,0.39285714285714285,0.3055555555555556,0.39285714285714285,0.34375,198,450,21470,306
Effusion,0.8249391314042945,0.2,0.8430253300035676,0.8845493128536782,0.5307750759878419,0.37941336230309614,0.5307750759878419,0.4425087108013937,1397,2285,17507,1235
Hernia,0.6738372192917648,0.95,0.37995005351409206,0.37904846995756086,0.8974358974358975,0.002511661284535343,0.8974358974358975,0.005009302991269501,35,13900,8485,4
Infiltration,0.6487060885069773,0.15,0.6383339279343561,0.6554959058619381,0.5588752196836555,0.2594708007926332,0.5588752196836555,0.3544021652603089,2226,6353,12088,1757
Mass,0.7955656626861528,0.15,0.9227613271494827,0.9523339907955293,0.3654867256637168,0.28921568627450983,0.3654867256637168,0.3229085222830336,413,1015,20279,717
Nodule,0.6877076172318836,0.15,0.8605066000713522,0.8926072981660049,0.3249211356466877,0.15350223546944858,0.3249211356466877,0.20850202429149797,412,2272,18884,856
Atelectasis,0.739429519340127,0.15,0.8115412058508741,0.8554718477398889,0.41725978647686834,0.2433834976647639,0.41725978647686834,0.30744018354637825,938,2916,17260,1310
Pneumothorax,0.8427466167521805,0.25,0.9201302176239743,0.9426114590148612,0.4512670565302144,0.2738024837374335,0.4512670565302144,0.3408170776591829,463,1228,20170,563
Pleural_Thickening,0.7084294179796959,0.25,0.9338655012486622,0.9562221507648491,0.19083969465648856,0.11595547309833024,0.19083969465648856,0.14425851125216388,125,953,20816,530
Pneumonia,0.6583810499064864,0.25,0.9799322154834106,0.9932178866934936,0.02280130293159609,0.044585987261146494,0.02280130293159609,0.03017241379310345,7,150,21967,300
Fibrosis,0.727507139863455,0.25,0.9752051373528362,0.9880586213135517,0.0759493670886076,0.08333333333333333,0.0759493670886076,0.07947019867549669,24,264,21844,292
Edema,0.8373739874062331,0.1,0.9323046735640386,0.9430209802939972,0.41019955654101997,0.12874043145441894,0.41019955654101997,0.19597457627118645,185,1252,20721,266
Consolidation,0.7386285449999312,0.2,0.9006867641812344,0.9281631894428698,0.24584717607973422,0.1255656108597285,0.24584717607973422,0.1662298764507675,222,1546,19975,681
