Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8412240634582783,0.39999999999999997,0.9625847306457367,0.9784268019562137,0.326605504587156,0.27384615384615385,0.326605504587156,0.297907949790795,178,472,21407,367
Emphysema,0.8809150880546865,0.49999999999999994,0.9707010346057795,0.9833485401459854,0.42063492063492064,0.36741767764298094,0.42063492063492064,0.39222941720629045,212,365,21555,292
Effusion,0.8303860625428469,0.35,0.8536835533357118,0.8964733225545675,0.5319148936170213,0.4059147579008408,0.5319148936170213,0.4604505837855616,1400,2049,17743,1232
Hernia,0.8126630126630127,0.25,0.997904031394934,0.99910654456109,0.3076923076923077,0.375,0.3076923076923077,0.3380281690140845,12,20,22365,27
Infiltration,0.6605282812018319,0.39999999999999997,0.6401623260792009,0.6520796052274822,0.5849861913130806,0.26640750057168994,0.5849861913130806,0.36609317306936917,2330,6416,12025,1653
Mass,0.8027954818798931,0.3,0.9088030681412772,0.9341598572367803,0.43097345132743364,0.25780836421386977,0.43097345132743364,0.3226233852268963,487,1402,19892,643
Nodule,0.699627630973874,0.35,0.8446753478415983,0.8724238986575912,0.38170347003154576,0.1520578071002199,0.38170347003154576,0.217479218153224,484,2699,18457,784
Atelectasis,0.761172919412374,0.44999999999999996,0.817070995362112,0.8562153053132434,0.4657473309608541,0.2651975683890577,0.4657473309608541,0.33795997417688833,1047,2901,17275,1201
Pneumothorax,0.8659923765442727,0.44999999999999996,0.9290046378879772,0.9506963267595102,0.4766081871345029,0.3167098445595855,0.4766081871345029,0.38054474708171204,489,1055,20343,537
Pleural_Thickening,0.7470052483765169,0.3,0.9077327863003924,0.9253985024576232,0.32061068702290074,0.11450381679389313,0.32061068702290074,0.1687424668541583,210,1624,20145,445
Pneumonia,0.6501824248566147,0.25,0.9255262219051017,0.9361577067414206,0.15960912052117263,0.03353867214236824,0.15960912052117263,0.05542986425339366,49,1412,20705,258
Fibrosis,0.7282292852349684,0.39999999999999997,0.963030681412772,0.9745793377962728,0.1550632911392405,0.08019639934533551,0.1550632911392405,0.10571736785329018,49,562,21546,267
Edema,0.8471558472840535,0.35,0.9572779165180164,0.9700541573749601,0.3348115299334812,0.18665018541409148,0.3348115299334812,0.2396825396825397,151,658,21315,300
Consolidation,0.7407030080022279,0.9,0.8811541205850874,0.9061846568468008,0.28460686600221485,0.11291739894551846,0.28460686600221485,0.16168606480025166,257,2019,19502,646
