Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8400157496757605,0.2,0.9625401355690332,0.9784725078842725,0.3229357798165138,0.27202472952086554,0.3229357798165138,0.2953020134228188,176,471,21408,369
Emphysema,0.8209106346309814,0.2,0.9685158758473065,0.9858576642335767,0.21428571428571427,0.2583732057416268,0.21428571428571427,0.23427331887201736,108,310,21610,396
Effusion,0.842944318480587,0.2,0.8675526221905102,0.9175424413904608,0.49164133738601823,0.44224196855775805,0.49164133738601823,0.4656351205469593,1294,1632,18160,1338
Hernia,0.4924984106802288,0.95,0.06604530859793079,0.06441813714540988,1.0,0.0018587360594795538,1.0,0.0037105751391465678,39,20943,1442,0
Infiltration,0.676947263383615,0.15,0.5659115233678202,0.5380944634238924,0.6947024855636454,0.2451927337173239,0.6947024855636454,0.3624574272989259,2767,8518,9923,1216
Mass,0.7492223909514584,0.15,0.808687120941848,0.8226260918568611,0.5460176991150443,0.14041875284478836,0.5460176991150443,0.22338884866039102,617,3777,17517,513
Nodule,0.6610158769495406,0.15,0.6353460577952194,0.6374078275666477,0.6009463722397477,0.0903593027392387,0.6009463722397477,0.15709720647355943,762,7671,13485,506
Atelectasis,0.7603496040889989,0.15,0.6741437745272922,0.6689631245043616,0.7206405693950177,0.1952042414748765,0.7206405693950177,0.30719635915426186,1620,6679,13497,628
Pneumothorax,0.8230197498919121,0.2,0.9347128077060293,0.9648565286475371,0.3060428849902534,0.2945590994371482,0.3060428849902534,0.30019120458891013,314,752,20646,712
Pleural_Thickening,0.7400593111781968,0.2,0.9223599714591509,0.94188984335523,0.2732824427480916,0.12396121883656509,0.2732824427480916,0.17055740828966173,179,1265,20504,476
Pneumonia,0.6952170563448549,0.2,0.8643417766678558,0.8716372021521906,0.33876221498371334,0.03533809038396194,0.33876221498371334,0.064,104,2839,19278,203
Fibrosis,0.7261520974136173,0.2,0.9530859793078844,0.9639044689705084,0.1962025316455696,0.07209302325581396,0.1962025316455696,0.1054421768707483,62,798,21310,254
Edema,0.8711510790858725,0.25,0.9520156974669997,0.9642743366859328,0.35476718403547675,0.1693121693121693,0.35476718403547675,0.22922636103151864,160,785,21188,291
Consolidation,0.7746511777134113,0.2,0.8571619693185872,0.8746340783420845,0.4407530454042082,0.1285529715762274,0.4407530454042082,0.19904976244061015,398,2698,18823,505
