Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9122953139682768,0.1,0.9592846949696754,0.9721193838840898,0.44403669724770645,0.284037558685446,0.44403669724770645,0.3464566929133858,242,610,21269,303
Emphysema,0.9074116918665276,0.15,0.9730645736710667,0.9847627737226278,0.4642857142857143,0.4119718309859155,0.4642857142857143,0.43656716417910446,234,334,21586,270
Effusion,0.873011106925398,0.25,0.879102747056725,0.9232012934518997,0.5474924012158054,0.4866599121918271,0.5474924012158054,0.5152869658501699,1441,1520,18272,1191
Hernia,0.7647829647829647,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.7008202448933535,0.15,0.7064752051373528,0.7403611517813568,0.5495857393924177,0.3137451626773685,0.5495857393924177,0.39945255474452557,2189,4788,13653,1794
Mass,0.8598242389937422,0.1,0.926730288976097,0.9493754109138725,0.5,0.34388314059646985,0.5,0.40750090155066715,565,1078,20216,565
Nodule,0.7504073689038555,0.15,0.9090706386014984,0.9451692191340518,0.306782334384858,0.25112976113621693,0.306782334384858,0.2761803336883209,389,1160,19996,879
Atelectasis,0.8030880520106338,0.2,0.8461469853728149,0.8890761300555114,0.4608540925266904,0.3164324984728161,0.4608540925266904,0.37522636725823977,1036,2238,17938,1212
Pneumothorax,0.8802170075831902,0.1,0.9220924009989298,0.9387793251705767,0.5740740740740741,0.3101632438125329,0.5740740740740741,0.40273504273504274,589,1310,20088,437
Pleural_Thickening,0.7807280750447358,0.05,0.9129950053514092,0.9291193899581974,0.37709923664122136,0.13798882681564245,0.37709923664122136,0.20204498977505111,247,1543,20226,408
Pneumonia,0.7449232457706785,0.1,0.9764537995005351,0.9893746891531401,0.04560260586319218,0.05622489959839357,0.04560260586319218,0.050359712230215826,14,235,21882,293
Fibrosis,0.7962313315759459,0.1,0.9670888333927934,0.9781074724081781,0.1962025316455696,0.11355311355311355,0.1962025316455696,0.14385150812064965,62,484,21624,254
Edema,0.888445585758696,0.15,0.949027827327863,0.9595867655759341,0.43458980044345896,0.18081180811808117,0.43458980044345896,0.2553745928338762,196,888,21085,255
Consolidation,0.8038672520692786,0.25,0.8822244024259722,0.9008875052274522,0.4374307862679956,0.15625,0.4374307862679956,0.23025357038764208,395,2133,19388,508
