Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9131553821246213,0.1,0.9562968248305387,0.9683714977832625,0.47155963302752296,0.2708113804004215,0.47155963302752296,0.34404283801874164,257,692,21187,288
Emphysema,0.9098372690012746,0.2,0.9722618622904031,0.9838959854014598,0.4662698412698413,0.39965986394557823,0.4662698412698413,0.43040293040293043,235,353,21567,269
Effusion,0.8736089276039197,0.2,0.8725918658580093,0.9115804365400162,0.5794072948328267,0.46564885496183206,0.5794072948328267,0.5163365498561029,1525,1750,18042,1107
Hernia,0.7811755811755811,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.7013108473879341,0.15,0.6423474848376739,0.6422645192776965,0.6427316093396936,0.2795675439554439,0.6427316093396936,0.3896499238964992,2560,6597,11844,1423
Mass,0.8602477867794409,0.15,0.9315465572600785,0.9557621865314173,0.47522123893805307,0.3630831643002028,0.47522123893805307,0.4116519739363741,537,942,20352,593
Nodule,0.7507353739354282,0.2,0.9234748483767392,0.9639818491208167,0.2476340694006309,0.29182156133828996,0.2476340694006309,0.26791808873720135,314,762,20394,954
Atelectasis,0.8025141764042265,0.15,0.8075276489475562,0.833118556701031,0.577846975088968,0.278396913844835,0.577846975088968,0.3757593288978883,1299,3367,16809,949
Pneumothorax,0.8822898316087545,0.15,0.9257046022119158,0.9428451257126834,0.5682261208576999,0.32281284606866,0.5682261208576999,0.4117231638418079,583,1223,20175,443
Pleural_Thickening,0.7809131901622133,0.15,0.9390831252229754,0.9585649317837291,0.2916030534351145,0.1747483989021043,0.2916030534351145,0.21853546910755148,191,902,20867,464
Pneumonia,0.7357553897181983,0.1,0.9752497324295398,0.9880182664918389,0.05537459283387622,0.06028368794326241,0.05537459283387622,0.057724957555178265,17,265,21852,290
Fibrosis,0.7956563349540691,0.05,0.9447466999643239,0.9539080875701104,0.3037974683544304,0.08609865470852018,0.3037974683544304,0.13417190775681342,96,1019,21089,220
Edema,0.8900160981684536,0.15,0.9587941491259365,0.9710098757566104,0.36363636363636365,0.20474406991260924,0.36363636363636365,0.26198083067092653,164,637,21336,287
Consolidation,0.8030664169324839,0.3,0.8852568676418123,0.9037219460062265,0.44518272425249167,0.16248989490703314,0.44518272425249167,0.2380811371039384,402,2072,19449,501
