Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8436791846397891,0.25,0.9659739564752051,0.9826774532656886,0.29541284403669726,0.29814814814814816,0.29541284403669726,0.2967741935483871,161,379,21500,384
Emphysema,0.8774065686189318,0.2,0.9690956118444524,0.9821167883211679,0.4027777777777778,0.3411764705882353,0.4027777777777778,0.36942675159235666,203,392,21528,301
Effusion,0.8606730744422847,0.2,0.8830271138066358,0.9383589329021828,0.46694528875379937,0.5018374846876276,0.46694528875379937,0.4837630387718953,1229,1220,18572,1403
Hernia,0.6102902011992921,0.95,0.1460934712807706,0.14465043555952647,0.9743589743589743,0.0019807140995569453,0.9743589743589743,0.0039533915938410324,38,19147,3238,1
Infiltration,0.6944336582691613,0.15,0.43765608276846235,0.34553440702781846,0.86417273412001,0.22190703371800657,0.86417273412001,0.35313429773263566,3442,12069,6372,541
Mass,0.8058122442567645,0.2,0.9222261862290403,0.9474499859115244,0.4469026548672566,0.31096059113300495,0.4469026548672566,0.36673928830791575,505,1119,20175,625
Nodule,0.7255237754627932,0.2,0.8828487334998216,0.9149177538287011,0.3477917981072555,0.19678714859437751,0.3477917981072555,0.25135366201196924,441,1800,19356,827
Atelectasis,0.7834680479044197,0.15,0.7720299678915448,0.7901962727993656,0.6089857651245552,0.24437700821135308,0.6089857651245552,0.34878980891719746,1369,4233,15943,879
Pneumothorax,0.8553192515669333,0.2,0.9326614341776668,0.9532666604355547,0.5029239766081871,0.3403693931398417,0.5029239766081871,0.40597954366640443,516,1000,20398,510
Pleural_Thickening,0.7371887118701956,0.15,0.9138869068854798,0.9332077725205568,0.2717557251908397,0.1090686274509804,0.2717557251908397,0.15566243987756886,178,1454,20315,477
Pneumonia,0.6520092507730946,0.15,0.962941491259365,0.975358321653027,0.06840390879478828,0.037102473498233215,0.06840390879478828,0.048109965635738834,21,545,21572,286
Fibrosis,0.7379384546060421,0.15,0.9625401355690332,0.973855617875882,0.17088607594936708,0.08544303797468354,0.17088607594936708,0.11392405063291139,54,578,21530,262
Edema,0.8099864649449339,0.15,0.9546022119158045,0.9676421062212716,0.31929046563192903,0.16842105263157894,0.31929046563192903,0.22052067381316998,144,711,21262,307
Consolidation,0.7523349029455016,0.2,0.8592133428469497,0.8786766414200083,0.3953488372093023,0.12028301886792453,0.3953488372093023,0.1844484629294756,357,2611,18910,546
