Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.6268746244461302,0.1,0.5533803068141278,0.5515334338863751,0.6275229357798165,0.03368130785897183,0.6275229357798165,0.06393120852416113,342,9812,12067,203
Emphysema,0.6558228514946124,0.1,0.4871566179093828,0.4813868613138686,0.7380952380952381,0.031686541737649065,0.7380952380952381,0.06076445606011108,372,11368,10552,132
Effusion,0.7384665260348966,0.1,0.5716196931858722,0.5382983023443816,0.8221884498480243,0.19147053618828527,0.8221884498480243,0.3106071479833501,2164,9138,10654,468
Hernia,0.7522333522333522,0.9,0.7758651444880486,0.776189412553049,0.5897435897435898,0.004569839062189549,0.5897435897435898,0.009069400630914827,23,5010,17375,16
Infiltration,0.6105682693554869,0.1,0.5204245451302176,0.487771812808416,0.6716043183530003,0.22069136209883672,0.6716043183530003,0.3322155986090412,2675,9446,8995,1308
Mass,0.6075455423481292,0.1,0.5096325365679629,0.50225415610031,0.6486725663716815,0.06468408048005647,0.6486725663716815,0.11763761835981383,733,10599,10695,397
Nodule,0.5669366044817737,0.1,0.4606225472707813,0.44899792021176027,0.6545741324921136,0.06646912789300873,0.6545741324921136,0.12068338785896038,830,11657,9499,438
Atelectasis,0.60715828599781,0.1,0.4909026043524795,0.46728786677240286,0.702846975088968,0.1281635301752109,0.702846975088968,0.216794731064764,1580,10748,9428,668
Pneumothorax,0.71165187870758,0.15,0.9039422047805922,0.9378446583792878,0.1968810916179337,0.13185378590078328,0.1968810916179337,0.15793588741204065,202,1330,20068,824
Pleural_Thickening,0.6373016254292557,0.15,0.9129950053514092,0.9369745969038541,0.11603053435114503,0.052486187845303865,0.11603053435114503,0.07227769852591535,76,1372,20397,579
Pneumonia,0.6500450889031224,0.15,0.9176774884052801,0.9282000271284532,0.15960912052117263,0.029932803909590716,0.15960912052117263,0.050411522633744855,49,1588,20529,258
Fibrosis,0.6215714198193907,0.15,0.9234302533000357,0.934639044689705,0.13924050632911392,0.029550033579583614,0.13924050632911392,0.04875346260387812,44,1445,20663,272
Edema,0.7838317596590777,0.15,0.9249018908312522,0.9393346379647749,0.22172949002217296,0.06978367062107467,0.22172949002217296,0.10615711252653928,100,1333,20640,351
Consolidation,0.6916369202956777,0.1,0.5667142347484838,0.5595464894753961,0.7375415282392026,0.06564810251355348,0.7375415282392026,0.12056480811006517,666,9479,12042,237
