Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8004269101408875,0.2,0.9521494826971102,0.9689656748480278,0.27706422018348625,0.1819277108433735,0.27706422018348625,0.21963636363636363,151,679,21200,394
Emphysema,0.779072167188043,0.15,0.9743132358187656,0.9906934306569343,0.2619047619047619,0.39285714285714285,0.2619047619047619,0.3142857142857143,132,204,21716,372
Effusion,0.7968389775703794,0.25,0.8471726721369961,0.8938965238480194,0.4958206686930091,0.3832599118942731,0.4958206686930091,0.4323339406990227,1305,2100,17692,1327
Hernia,0.6288477288477288,0.95,0.0931591152336782,0.09162385526021889,0.9743589743589743,0.001865305321028863,0.9743589743589743,0.0037234824359414042,38,20334,2051,1
Infiltration,0.6397966260353587,0.1,0.6173296468069925,0.6259964210183829,0.5772031132312327,0.25,0.5772031132312327,0.3488883830336141,2299,6897,11544,1684
Mass,0.7633142536307955,0.15,0.9117017481270068,0.9402648633417864,0.3734513274336283,0.24911452184179456,0.3734513274336283,0.2988668555240793,422,1272,20022,708
Nodule,0.6289644472218693,0.05,0.8381644666428826,0.8699659671015315,0.30757097791798105,0.12416427889207259,0.30757097791798105,0.17691086414152868,390,2751,18405,878
Atelectasis,0.7152049619046342,0.15,0.7316268283981449,0.7493061062648692,0.5729537366548043,0.20296249606051056,0.5729537366548043,0.2997440074470561,1288,5058,15118,960
Pneumothorax,0.7888591590148795,0.1,0.9044773457010346,0.9279371903916254,0.4152046783625731,0.21646341463414634,0.4152046783625731,0.2845691382765531,426,1542,19856,600
Pleural_Thickening,0.666751164815574,0.05,0.9283357117374242,0.9507556617207956,0.183206106870229,0.10067114093959731,0.183206106870229,0.12994044396318355,120,1072,20697,535
Pneumonia,0.613050612238526,0.05,0.9360952550838387,0.947370800741511,0.1237785016286645,0.03161397670549085,0.1237785016286645,0.05036447978793903,38,1164,20953,269
Fibrosis,0.6340531550524124,0.05,0.9603549768105601,0.9725438755201737,0.10759493670886076,0.0530421216848674,0.10759493670886076,0.07105538140020899,34,607,21501,282
Edema,0.8082292690797808,0.1,0.9218694256154121,0.9327811404906021,0.3902439024390244,0.10647307924984876,0.3902439024390244,0.16730038022813687,176,1477,20496,275
Consolidation,0.6729026627935536,0.1,0.8814662861220122,0.909019097625575,0.2248062015503876,0.0939379916705229,0.2248062015503876,0.1325065274151436,203,1958,19563,700
