Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.6370876350369066,0.1,0.6026578665715305,0.6024955436720143,0.6091743119266055,0.036770406468047405,0.6091743119266055,0.06935450177564237,332,8697,13182,213
Emphysema,0.6488582670750783,0.1,0.6089457723867285,0.6090784671532846,0.6031746031746031,0.034261241970021415,0.6031746031746031,0.06483950090647328,304,8569,13351,200
Effusion,0.7228923202522034,0.1,0.6315108811987157,0.6185832659660468,0.7287234042553191,0.20259850005281504,0.7287234042553191,0.3170509959500785,1918,7549,12243,714
Hernia,0.7524738979284434,0.9,0.9913485551195148,0.9928523564887202,0.1282051282051282,0.030303030303030304,0.1282051282051282,0.049019607843137254,5,160,22225,34
Infiltration,0.6090405534731328,0.1,0.5793792365322868,0.5770294452578494,0.5902585990459452,0.23160279775391587,0.5902585990459452,0.3326729871232489,2351,7800,10641,1632
Mass,0.605650600817381,0.1,0.6555476275419194,0.6643655489809336,0.4893805309734513,0.07181818181818182,0.4893805309734513,0.12525481313703285,553,7147,14147,577
Nodule,0.5221918944622284,0.1,0.5930699250802711,0.6029022499527321,0.42902208201892744,0.06081609837898267,0.42902208201892744,0.10653089200039166,544,8401,12755,724
Atelectasis,0.6181058971971913,0.1,0.6247770246164823,0.6347145122918318,0.5355871886120996,0.1404245393048752,0.5355871886120996,0.222509702457956,1204,7370,12806,1044
Pneumothorax,0.7061240443123158,0.1,0.6415447734570103,0.6402934853724647,0.6676413255360624,0.08172273920305416,0.6676413255360624,0.14562074829931973,685,7697,13701,341
Pleural_Thickening,0.6168753521973787,0.1,0.5843292900463789,0.583811842528366,0.601526717557252,0.041675481277766026,0.601526717557252,0.07795034128004748,394,9060,12709,261
Pneumonia,0.6269035020889057,0.15,0.9513467713164466,0.9638287290319664,0.05211726384364821,0.0196078431372549,0.05211726384364821,0.028495102404274265,16,800,21317,291
Fibrosis,0.605209853011568,0.1,0.5466464502318944,0.5457752849647186,0.6075949367088608,0.018760992769200704,0.6075949367088608,0.036398104265402846,192,10042,12066,124
Edema,0.7804527386614273,0.15,0.9402871922939707,0.9555818504528285,0.1951219512195122,0.08270676691729323,0.1951219512195122,0.11617161716171617,88,976,20997,363
Consolidation,0.68649632852364,0.1,0.6432839814484481,0.6438827192044979,0.6290143964562569,0.06899902818270165,0.6290143964562569,0.12435686918445539,568,7664,13857,335
