Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.9122508660015404,-0.006850133998459573,No,0.198765,0.349002849002849,0.150237849002849,Yes,0.863322,0.4495412844036697,-0.41378071559633034,No,0.820225,0.9592400998929718,0.13901509989297178,Yes,0.819083,0.9719365601718544,0.15285356017185436,Yes,0.112312,0.2852153667054715,0.1729033667054715,Yes,0.865,0.4495412844036697,-0.4154587155963303,No,0.489469,0.15,-0.339469,No
Emphysema,0.916227,0.9099412727378056,-0.0062857272621944515,No,0.184152,0.4356617647058823,0.25150976470588227,Yes,0.864245,0.4702380952380952,-0.39400690476190486,No,0.82103,0.9726186229040314,0.1515886229040314,Yes,0.819995,0.9841697080291972,0.1641747080291972,Yes,0.103055,0.4058219178082192,0.3027669178082192,Yes,0.866,0.4702380952380952,-0.3957619047619048,No,0.445399,0.15,-0.29539899999999997,No
Effusion,0.888239,0.8754660071890518,-0.012772992810948236,No,0.497818,0.5202220459952419,0.022404045995241928,Yes,0.838296,0.6231003039513677,-0.2151956960486323,No,0.799491,0.8650998929718159,0.06560889297181594,Yes,0.794271,0.8972817299919159,0.10301072999191596,Yes,0.354027,0.4465014974135584,0.0924744974135584,Yes,0.839,0.6231003039513677,-0.21589969604863224,No,0.484694,0.2,-0.284694,No
Hernia,0.82202,0.760287051196142,-0.061732948803857934,No,0.0142476,0.0,-0.0142476,No,0.695652,0.0,-0.695652,No,0.802127,0.9982607920085622,0.19613379200856218,Yes,0.802346,1.0,0.197654,Yes,0.00719748,0.0,-0.00719748,No,0.717,0.0,-0.717,No,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.7033276613503926,-0.012543338649607438,No,0.402838,0.4011156186612576,-0.0017223813387423625,No,0.665575,0.5957820738137083,-0.06979292618629174,No,0.648673,0.6839992864787727,0.03532628647877267,Yes,0.645026,0.7030529797733311,0.058026979773331155,Yes,0.288003,0.3023315071983692,0.0143285071983692,Yes,0.666,0.5957820738137083,-0.07021792618629175,No,0.476786,0.2,-0.276786,No
Mass,0.869582,0.8602025498894117,-0.009379450110588272,No,0.308678,0.4058697208303508,0.09719172083035077,Yes,0.757089,0.5017699115044247,-0.2553190884955753,No,0.821655,0.925972172672137,0.10431717267213703,Yes,0.825244,0.9484831407908332,0.1232391407908332,Yes,0.193864,0.3407451923076923,0.14688119230769228,Yes,0.758,0.5017699115044247,-0.25623008849557527,No,0.585565,0.15,-0.435565,No
Nodule,0.792307,0.7512970531959373,-0.04100994680406267,No,0.228502,0.280163599182004,0.051661599182004,Yes,0.703614,0.3241324921135646,-0.37948150788643537,No,0.735723,0.9058151980021406,0.1700921980021406,Yes,0.737614,0.9406787672527888,0.20306476725278877,Yes,0.136427,0.2466986794717887,0.1102716794717887,Yes,0.7,0.3241324921135646,-0.37586750788643536,No,0.485297,0.15,-0.33529699999999996,No
Atelectasis,0.818337,0.8041721397079368,-0.014164860292063208,No,0.345336,0.3752605976372481,0.02992459763724814,Yes,0.799911,0.4804270462633452,-0.31948395373665484,No,0.694521,0.8396361041740992,0.14511510417409912,Yes,0.682717,0.8796590007930214,0.19694200079302138,Yes,0.2282,0.3078677309007981,0.07966773090079812,Yes,0.8,0.4804270462633452,-0.31957295373665484,No,0.458412,0.2,-0.258412,No
Pneumothorax,0.886252,0.8840474788866424,-0.0022045211133576714,No,0.277599,0.4179337231968811,0.14033472319688112,Yes,0.830119,0.5224171539961013,-0.3077018460038987,No,0.789749,0.9334195504816268,0.1436705504816268,Yes,0.787684,0.9531264604168614,0.1654424604168614,Yes,0.166667,0.3482781026640675,0.1816111026640675,Yes,0.831,0.5224171539961013,-0.3085828460038986,No,0.465026,0.2,-0.265026,No
Pleural_Thickening,0.812256,0.7825404428666157,-0.02971555713338425,No,0.136327,0.2116228070175438,0.07529580701754379,Yes,0.828691,0.2946564885496183,-0.5340345114503817,No,0.663107,0.935872279700321,0.27276527970032105,Yes,0.657618,0.9551656024622168,0.2975476024622168,Yes,0.0742729,0.165098374679213,0.09082547467921301,Yes,0.83,0.2946564885496183,-0.5353435114503817,No,0.441709,0.1,-0.34170900000000004,No
