Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8466357711365805,0.2,0.9524170531573314,0.9664975547328488,0.3871559633027523,0.22351694915254236,0.3871559633027523,0.2834116856950974,211,733,21146,334
Emphysema,0.8299574661829452,0.25,0.955984659293614,0.9693886861313868,0.373015873015873,0.21885913853317812,0.373015873015873,0.27586206896551724,188,671,21249,316
Effusion,0.8517439271155579,0.2,0.8542186942561542,0.8917744543249798,0.5718085106382979,0.4126679462571977,0.5718085106382979,0.4793756967670011,1505,2142,17650,1127
Hernia,0.6701877974605247,0.95,0.4618266143417767,0.46133571588117045,0.7435897435897436,0.0023992719450649457,0.7435897435897436,0.004783110671284842,29,12058,10327,10
Infiltration,0.6697569177980986,0.15,0.5740724224045666,0.5503497641125752,0.6839066030630179,0.24727668845315903,0.6839066030630179,0.36322421494766316,2724,8292,10149,1259
Mass,0.8167823459348308,0.25,0.9275330003567606,0.9547290316521085,0.4150442477876106,0.3272854152128402,0.4150442477876106,0.3659773702692158,469,964,20330,661
Nodule,0.7121202276553982,0.2,0.9047449161612559,0.9444602004159577,0.2421135646687697,0.20715249662618085,0.2421135646687697,0.22327272727272726,307,1175,19981,961
Atelectasis,0.7594088833214333,0.2,0.8316089903674634,0.8776268834258525,0.41859430604982206,0.2759530791788856,0.41859430604982206,0.3326263697419583,941,2469,17707,1307
Pneumothorax,0.8442233174039147,0.2,0.9272654298965394,0.9517244602299281,0.4171539961013645,0.2929500342231348,0.4171539961013645,0.34418978689183755,428,1033,20365,598
Pleural_Thickening,0.7124728455163674,0.15,0.9015340706386015,0.9202995084753549,0.2778625954198473,0.09494001043296818,0.2778625954198473,0.14152410575427682,182,1735,20034,473
Pneumonia,0.6719907851625329,0.15,0.9257937923653229,0.9359768503865804,0.19218241042345277,0.04,0.19218241042345277,0.06621773288439955,59,1416,20701,248
Fibrosis,0.7329243752762618,0.2,0.9515697466999643,0.962909354079971,0.15822784810126583,0.05747126436781609,0.15822784810126583,0.08431703204047218,50,820,21288,266
Edema,0.861179558908368,0.3,0.9568319657509811,0.970008646975834,0.3148558758314856,0.1772784019975031,0.3148558758314856,0.2268370607028754,142,659,21314,309
Consolidation,0.7415007299522478,0.2,0.858232251159472,0.8792342363273082,0.3576965669988926,0.11054072553045859,0.3576965669988926,0.1688888888888889,323,2599,18922,580
