Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8663130956708939,0.3,0.9447912950410274,0.9578591343297226,0.42018348623853213,0.1989574283231972,0.42018348623853213,0.27004716981132076,229,922,20957,316
Emphysema,0.863057040030124,0.5499999999999999,0.9649482697110239,0.978558394160584,0.373015873015873,0.2857142857142857,0.373015873015873,0.32358003442340794,188,470,21450,316
Effusion,0.852102759657889,0.35,0.8558241170174813,0.8895008084074374,0.6025835866261399,0.4203551550490326,0.6025835866261399,0.49523809523809526,1586,2187,17605,1046
Hernia,0.8241966060147878,0.39999999999999997,0.9981270067784517,0.999374581192763,0.28205128205128205,0.44,0.28205128205128205,0.34375,11,14,22371,28
Infiltration,0.6827827577981326,0.44999999999999996,0.6358811987156618,0.6387397646548452,0.6226462465478283,0.27127543207175675,0.6226462465478283,0.3779047619047619,2480,6662,11779,1503
Mass,0.8122436957188489,0.39999999999999997,0.9187031751694613,0.9459941767634076,0.4044247787610619,0.28438083385189794,0.4044247787610619,0.3339422725611984,457,1150,20144,673
Nodule,0.6968498208888992,0.49999999999999994,0.8984570103460578,0.9364246549442239,0.26498422712933756,0.1998810232004759,0.26498422712933756,0.2278738555442523,336,1345,19811,932
Atelectasis,0.7704223628334006,0.39999999999999997,0.8145736710667142,0.8524484536082474,0.474644128113879,0.26384767556874383,0.474644128113879,0.33916083916083917,1067,2977,17199,1181
Pneumothorax,0.855456991936176,0.44999999999999996,0.9193721013200142,0.939854191980559,0.4922027290448343,0.2818080357142857,0.4922027290448343,0.3584102200141945,505,1287,20111,521
Pleural_Thickening,0.7366051381279984,0.35,0.8956029254370318,0.9127658597087601,0.3251908396946565,0.10085227272727272,0.3251908396946565,0.1539573545355981,213,1899,19870,442
Pneumonia,0.6973432230929413,0.35,0.9498751337852301,0.961251525975494,0.13029315960912052,0.044593088071348944,0.13029315960912052,0.0664451827242525,40,857,21260,267
Fibrosis,0.7385573238852765,0.49999999999999994,0.9546022119158045,0.9660303962366564,0.1550632911392405,0.06125,0.1550632911392405,0.08781362007168458,49,751,21357,267
Edema,0.8621184253240446,0.44999999999999996,0.9488048519443454,0.9610430983479725,0.352549889135255,0.1566502463054187,0.352549889135255,0.21691678035470668,159,856,21117,292
Consolidation,0.7026399000528109,0.95,0.8364698537281484,0.8579526973653641,0.32447397563676633,0.08746268656716417,0.32447397563676633,0.13778509287561722,293,3057,18464,610
