Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.5209935713983204,-0.3981074286016796,No,0.198765,0.0444104134762634,-0.1543545865237366,No,0.863322,0.1064220183486238,-0.7568999816513762,No,0.820225,0.8886906885479843,0.0684656885479843,Yes,0.819083,0.9081767905297315,0.08909379052973154,Yes,0.112312,0.0280599903241412,-0.0842520096758588,No,0.865,0.1064220183486238,-0.7585779816513762,No,0.489469,0.1,-0.38946899999999995,No
Emphysema,0.916227,0.6783327811812072,-0.2378942188187928,No,0.184152,0.0687469995199231,-0.11540500048007692,No,0.864245,0.7103174603174603,-0.1539275396825397,No,0.82103,0.5674723510524438,-0.2535576489475563,No,0.819995,0.5641879562043796,-0.25580704379562047,No,0.103055,0.0361214811825244,-0.06693351881747558,No,0.866,0.7103174603174603,-0.15568253968253964,No,0.445399,0.1,-0.345399,No
Effusion,0.888239,0.7532946749538669,-0.13494432504613307,No,0.497818,0.3215485756026296,-0.17626942439737037,No,0.838296,0.8362462006079028,-0.0020497993920972624,No,0.799491,0.5858009275775954,-0.21369007242240456,No,0.794271,0.5524959579628133,-0.2417750420371867,No,0.354027,0.1990414179779345,-0.15498558202206547,No,0.839,0.8362462006079028,-0.0027537993920971893,No,0.484694,0.1,-0.384694,No
Hernia,0.82202,0.2913993459448005,-0.5306206540551994,No,0.0142476,0.0,-0.0142476,No,0.695652,0.0,-0.695652,No,0.802127,0.9982607920085622,0.19613379200856218,Yes,0.802346,1.0,0.197654,Yes,0.00719748,0.0,-0.00719748,No,0.717,0.0,-0.717,No,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.6424447767226318,-0.07342622327736825,No,0.402838,0.3496092528915286,-0.053228747108471364,No,0.665575,0.7019834295756967,0.03640842957569668,Yes,0.648673,0.5360774170531574,-0.11259558294684269,No,0.645026,0.5002440214738897,-0.1447819785261103,No,0.288003,0.2327672327672327,-0.0552357672327673,No,0.666,0.7019834295756967,0.03598342957569667,Yes,0.476786,0.15,-0.326786,No
Mass,0.869582,0.6557503214582862,-0.2138316785417138,No,0.308678,0.1435969868173258,-0.1650810131826742,No,0.757089,0.5398230088495575,-0.21726599115044254,No,0.821655,0.6755262219051017,-0.14612877809489833,No,0.825244,0.682727528881375,-0.14251647111862498,No,0.193864,0.0828129242465381,-0.1110510757534619,No,0.758,0.5398230088495575,-0.21817699115044253,No,0.585565,0.1,-0.485565,No
Nodule,0.792307,0.665839366329618,-0.12646763367038194,No,0.228502,0.1754819574888779,-0.053020042511122106,No,0.703614,0.279968454258675,-0.42364554574132496,No,0.735723,0.8512308241170174,0.11550782411701743,Yes,0.737614,0.8854698430705237,0.14785584307052368,Yes,0.136427,0.1277897768178545,-0.008637223182145493,No,0.7,0.279968454258675,-0.42003154574132495,No,0.485297,0.2,-0.28529699999999997,No
Atelectasis,0.818337,0.7105501502260535,-0.10778684977394648,No,0.345336,0.2824099570437273,-0.06292604295627269,No,0.799911,0.5702846975088968,-0.22962630249110327,No,0.694521,0.7094630752764894,0.014942075276489386,Yes,0.682717,0.7249702616970658,0.04225326169706578,Yes,0.2282,0.1876738398477529,-0.04052616015224708,No,0.8,0.5702846975088968,-0.22971530249110328,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.7522163491259225,-0.13403565087407754,No,0.277599,0.2024381233838197,-0.07516087661618029,No,0.830119,0.2670565302144249,-0.5630624697855752,No,0.789749,0.9037192293970746,0.11397022939707457,Yes,0.787684,0.9342461912328256,0.14656219123282554,Yes,0.166667,0.1629982153480071,-0.0036687846519929124,No,0.831,0.2670565302144249,-0.5639434697855751,No,0.465026,0.15,-0.31502600000000003,No
Pleural_Thickening,0.812256,0.6786176785463186,-0.13363832145368137,No,0.136327,0.0945395273023635,-0.04178747269763651,No,0.828691,0.1770992366412213,-0.6515917633587787,No,0.663107,0.900909739564752,0.23780273956475195,Yes,0.657618,0.922688226376958,0.265070226376958,Yes,0.0742729,0.0644802668148971,-0.0097926331851029,No,0.83,0.1770992366412213,-0.6529007633587787,No,0.441709,0.15,-0.291709,No
