Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.9122705321302192,-0.006830467869780699,No,0.198765,0.336075205640423,0.13731020564042298,Yes,0.863322,0.5247706422018349,-0.33855135779816514,No,0.820225,0.949607563325009,0.12938256332500897,Yes,0.819083,0.960190136660725,0.14110713666072494,Yes,0.112312,0.247191011235955,0.134879011235955,Yes,0.865,0.5247706422018349,-0.3402293577981651,No,0.489469,0.1,-0.38946899999999995,No
Emphysema,0.916227,0.9095466197427876,-0.006680380257212404,No,0.184152,0.4366576819407008,0.2525056819407008,Yes,0.864245,0.4821428571428571,-0.38210214285714295,No,0.82103,0.9720388869068854,0.1510088869068854,Yes,0.819995,0.9833029197080292,0.16330791970802916,Yes,0.103055,0.3990147783251231,0.2959597783251231,Yes,0.866,0.4821428571428571,-0.3838571428571429,No,0.445399,0.15,-0.29539899999999997,No
Effusion,0.888239,0.875602917377197,-0.012636082622803024,No,0.497818,0.5220168067226891,0.024198806722689148,Yes,0.838296,0.5900455927051672,-0.24825040729483283,No,0.799491,0.8731716018551552,0.07368060185515524,Yes,0.794271,0.910822554567502,0.1165515545675021,Yes,0.354027,0.4680530440024111,0.11402604400241112,Yes,0.839,0.5900455927051672,-0.24895440729483276,No,0.484694,0.25,-0.234694,No
Hernia,0.82202,0.7631289267652903,-0.05889107323470966,No,0.0142476,0.0,-0.0142476,No,0.695652,0.0,-0.695652,No,0.802127,0.9982607920085622,0.19613379200856218,Yes,0.802346,1.0,0.197654,Yes,0.00719748,0.0,-0.00719748,No,0.717,0.0,-0.717,No,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.7026008793976537,-0.013270120602346336,No,0.402838,0.4065712557952026,0.003733255795202617,Yes,0.665575,0.5064022093899071,-0.15917279061009293,No,0.648673,0.737424188369604,0.08875118836960394,Yes,0.645026,0.787321728756575,0.14229572875657504,Yes,0.288003,0.3396194645563226,0.05161646455632257,Yes,0.666,0.5064022093899071,-0.15959779061009294,No,0.476786,0.2,-0.276786,No
Mass,0.869582,0.8601237957262464,-0.009458204273753545,No,0.308678,0.4134542705971277,0.10477627059712769,Yes,0.757089,0.484070796460177,-0.27301820353982303,No,0.821655,0.9307884409561183,0.10913344095611832,Yes,0.825244,0.9544942237249928,0.12925022372499284,Yes,0.193864,0.3608179419525066,0.1669539419525066,Yes,0.758,0.484070796460177,-0.27392920353982303,No,0.585565,0.15,-0.435565,No
Nodule,0.792307,0.7512598129383465,-0.041047187061653445,No,0.228502,0.281619937694704,0.05311793769470399,Yes,0.703614,0.3564668769716088,-0.3471471230283912,No,0.735723,0.8971637531216554,0.1614407531216554,Yes,0.737614,0.9295708073359804,0.19195680733598042,Yes,0.136427,0.2327497425334706,0.09632274253347062,Yes,0.7,0.3564668769716088,-0.3435331230283912,No,0.485297,0.15,-0.33529699999999996,No
Atelectasis,0.818337,0.804359304931549,-0.013977695068451035,No,0.345336,0.3719752391671356,0.02663923916713562,Yes,0.799911,0.5880782918149466,-0.2118327081850534,No,0.694521,0.8009275775954334,0.10640657759543337,Yes,0.682717,0.8246431403647898,0.1419261403647898,Yes,0.2282,0.2720164609053498,0.043816460905349824,Yes,0.8,0.5880782918149466,-0.2119217081850534,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.8846470867638611,-0.0016049132361389828,No,0.277599,0.4167893961708395,0.1391903961708395,Yes,0.830119,0.5516569200779727,-0.2784620799220273,No,0.789749,0.9293613985016054,0.13961239850160534,Yes,0.787684,0.9474717263295636,0.1597877263295635,Yes,0.166667,0.3349112426035503,0.1682442426035503,Yes,0.831,0.5516569200779727,-0.2793430799220272,No,0.465026,0.15,-0.31502600000000003,No
Pleural_Thickening,0.812256,0.7820877015743727,-0.030168298425627293,No,0.136327,0.2075654704170708,0.07123847041707079,Yes,0.828691,0.3267175572519084,-0.5019734427480915,No,0.663107,0.9271316446664288,0.26402464466642883,Yes,0.657618,0.945197298911296,0.28757929891129597,Yes,0.0742729,0.1520966595593461,0.07782375955934609,Yes,0.83,0.3267175572519084,-0.5032824427480915,No,0.441709,0.1,-0.34170900000000004,No
Pneumonia,0.765119,0.7444570399146146,-0.020661960085385345,No,0.056197,0.0594059405940594,0.0032089405940594062,Yes,0.726619,0.0586319218241042,-0.6679870781758959,No,0.6968,0.9745808062789868,0.2777808062789868,Yes,0.696425,0.9872948410724782,0.29086984107247826,Yes,0.0292288,0.060200668896321,0.030971868896321003,Yes,0.73,0.0586319218241042,-0.6713680781758958,No,0.51558,0.1,-0.41558000000000006,No
Fibrosis,0.826327,0.7956956986760049,-0.030631301323995164,No,0.0797738,0.1317204301075268,0.05194663010752679,Yes,0.795252,0.310126582278481,-0.48512541772151896,No,0.723782,0.9423831608990368,0.2186011608990368,Yes,0.722608,0.951420300343767,0.22881230034376698,Yes,0.0419931,0.083617747440273,0.041624647440273006,Yes,0.798,0.310126582278481,-0.48787341772151904,No,0.585557,0.05,-0.535557,No
Edema,0.908537,0.8912572908718955,-0.017279709128104503,No,0.132596,0.2607003891050584,0.1281043891050584,Yes,0.908511,0.4456762749445676,-0.4628347250554324,No,0.750156,0.9491616125579736,0.19900561255797355,Yes,0.746759,0.9594957447776816,0.21273674477768167,Yes,0.0714644,0.1842346471127406,0.1127702471127406,Yes,0.911,0.4456762749445676,-0.46532372505543246,No,0.413506,0.1,-0.31350599999999995,No
Consolidation,0.812462,0.8039927829641068,-0.008469217035893206,No,0.192298,0.2381756756756756,0.045877675675675605,Yes,0.772632,0.4684385382059801,-0.3041934617940199,No,0.724462,0.8793257224402427,0.1548637224402426,Yes,0.722326,0.8965661446958785,0.17424014469587845,Yes,0.109814,0.159682899207248,0.04986889920724802,Yes,0.774,0.4684385382059801,-0.30556146179401994,No,0.546624,0.1,-0.446624,No
