Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8276541411457763,0.5,0.9748929718159115,0.9965263494675259,0.10642201834862386,0.43283582089552236,0.10642201834862386,0.17083946980854198,58,76,21803,487
Emphysema,0.8396050573514077,0.5,0.9781484124152694,0.9973540145985401,0.14285714285714285,0.5538461538461539,0.14285714285714285,0.22712933753943218,72,58,21862,432
Effusion,0.8444269490850743,0.5,0.8826703531930075,1.0,0.00037993920972644377,1.0,0.00037993920972644377,0.0007595898214963919,1,0,19792,2631
Hernia,0.7408148771785137,0.5,0.0017392079914377453,0.0,1.0,0.0017392079914377453,1.0,0.003472376797400169,39,22385,0,0
Infiltration,0.6756305943881692,0.5,0.8223778094898323,1.0,0.0,0.0,0.0,0.0,0,0,18441,3983
Mass,0.7687323738208693,0.5,0.949607563325009,1.0,0.0,0.0,0.0,0.0,0,0,21294,1130
Nodule,0.6847168033111994,0.5,0.9434534427399215,1.0,0.0,0.0,0.0,0.0,0,0,21156,1268
Atelectasis,0.7608448786797181,0.5,0.8997502675704602,1.0,0.0,0.0,0.0,0.0,0,0,20176,2248
Pneumothorax,0.8458822598603246,0.5,0.9544238316089904,0.9999065333208711,0.005847953216374269,0.75,0.005847953216374269,0.01160541586073501,6,2,21396,1020
Pleural_Thickening,0.7191692507624294,0.5,0.9707902247591866,1.0,0.0,0.0,0.0,0.0,0,0,21769,655
Pneumonia,0.6121723985219852,0.5,0.9862201212986086,0.9999095718225799,0.0,0.0,0.0,0.0,0,2,22115,307
Fibrosis,0.702978101746776,0.5,0.9854620049946486,0.9995024425547313,0.0031645569620253164,0.08333333333333333,0.0031645569620253164,0.006097560975609756,1,11,22097,315
Edema,0.815829707553808,0.5,0.9792632893328577,0.9989532608200974,0.019955654101995565,0.28125,0.019955654101995565,0.037267080745341616,9,23,21950,442
Consolidation,0.7490342560149985,0.5,0.9597306457367106,1.0,0.0,0.0,0.0,0.0,0,0,21521,903
