Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8275877627199809,0.1,0.9583036032821977,0.9732620320855615,0.3577981651376147,0.25,0.3577981651376147,0.2943396226415094,195,585,21294,350
Emphysema,0.8599920978884255,0.15,0.9718605066000714,0.9856751824817518,0.37103174603174605,0.37325349301397204,0.37103174603174605,0.37213930348258706,187,314,21606,317
Effusion,0.8239224983905566,0.1,0.8540849090260435,0.8927344381568311,0.5634498480243161,0.41125901275651694,0.5634498480243161,0.475472907983328,1483,2123,17669,1149
Hernia,0.823442896170169,0.1,0.9966553692472351,0.997766361402725,0.358974358974359,0.21875,0.358974358974359,0.27184466019417475,14,50,22335,25
Infiltration,0.6444730405726424,0.05,0.671022119158045,0.7082587712163115,0.49861913130805924,0.269617159923975,0.49861913130805924,0.3499867829764737,1986,5380,13061,1997
Mass,0.7932124508877402,0.05,0.9145558330360328,0.9401709401709402,0.431858407079646,0.27695800227014755,0.431858407079646,0.33748271092669435,488,1274,20020,642
Nodule,0.6923076464276492,0.05,0.8823581876560828,0.9177065607865381,0.29258675078864355,0.17566287878787878,0.29258675078864355,0.2195266272189349,371,1741,19415,897
Atelectasis,0.7421220065029167,0.1,0.8343292900463789,0.8829302141157811,0.39813167259786475,0.2747927540681609,0.39813167259786475,0.32515894641235243,895,2362,17814,1353
Pneumothorax,0.849061926138731,0.05,0.9198626471637531,0.9403215253762034,0.49317738791423,0.28379136287156476,0.49317738791423,0.3602705589177643,506,1277,20121,520
Pleural_Thickening,0.7152212737561188,0.05,0.9212896896182662,0.9409711057007671,0.26717557251908397,0.11986301369863013,0.26717557251908397,0.16548463356973994,175,1285,20484,480
Pneumonia,0.6315978143480062,0.1,0.9743132358187656,0.987113984717638,0.05211726384364821,0.053156146179401995,0.05211726384364821,0.05263157894736842,16,285,21832,291
Fibrosis,0.7144983601789147,0.15,0.9770781305743846,0.9899583861045775,0.0759493670886076,0.0975609756097561,0.0759493670886076,0.08540925266903915,24,222,21886,292
Edema,0.8341149988249034,0.05,0.9562522297538352,0.9696900741819505,0.30155210643015523,0.16957605985037408,0.30155210643015523,0.21707901037509977,136,666,21307,315
Consolidation,0.7157555243756607,0.05,0.8866839100963254,0.9122717345848241,0.2768549280177187,0.11693171188026193,0.2768549280177187,0.1644195988161789,250,1888,19633,653
