Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.5295802476590389,0.1,0.8934623617552622,0.9130673248320307,0.10642201834862386,0.02959183673469388,0.10642201834862386,0.04630738522954092,58,1902,19977,487
Emphysema,0.6546819784787394,0.1,0.5005351409204424,0.49539233576642333,0.7242063492063492,0.031944687554699806,0.7242063492063492,0.06119027661357921,365,11061,10859,139
Effusion,0.7545595968590054,0.1,0.6118890474491616,0.5854890864995957,0.8104103343465046,0.20634613524233336,0.8104103343465046,0.3289382373351839,2133,8204,11588,499
Hernia,0.29364902092174816,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.6446547343590009,0.15,0.5548965394220478,0.5276286535437341,0.6811448656791363,0.23748249299719887,0.6811448656791363,0.35217758161874474,2713,8711,9730,1270
Mass,0.6365571630547804,0.1,0.5777738137709597,0.5745280360664976,0.6389380530973451,0.07380903700674708,0.6389380530973451,0.13233137829912023,722,9060,12234,408
Nodule,0.6439601744707932,0.2,0.7861220121298609,0.8119682359614294,0.3548895899053628,0.1016260162601626,0.3548895899053628,0.1580056179775281,450,3978,17178,818
Atelectasis,0.707250671404805,0.15,0.7623974313235818,0.7960448057097541,0.46040925266903915,0.20097087378640777,0.46040925266903915,0.2798053527980535,1035,4115,16061,1213
Pneumothorax,0.7388606348045499,0.15,0.861086336068498,0.8856435180858024,0.3489278752436647,0.12762923351158645,0.3489278752436647,0.18689637170451578,358,2447,18951,668
Pleural_Thickening,0.6610692633512394,0.15,0.8680877631109526,0.8875465110937572,0.22137404580152673,0.05591978403393753,0.22137404580152673,0.08928571428571429,145,2448,19321,510
Pneumonia,0.6363718035517065,0.15,0.968471280770603,0.9811909390966225,0.05211726384364821,0.037037037037037035,0.05211726384364821,0.04330175913396482,16,416,21701,291
Fibrosis,0.6518002533019721,0.15,0.91616125579736,0.9265876605753574,0.18670886075949367,0.03507728894173603,0.18670886075949367,0.05905905905905906,59,1623,20485,257
Edema,0.7546508651062689,0.15,0.9594630752764894,0.977290310836026,0.09090909090909091,0.07592592592592592,0.09090909090909091,0.08274470232088799,41,499,21474,410
Consolidation,0.5659589852822422,0.9,0.8634052800570817,0.8900144045351053,0.2292358803986711,0.08041958041958042,0.2292358803986711,0.11906816220880069,207,2367,19154,696
