Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.8524132939675303,-0.06668770603246965,No,0.198765,0.2740471869328493,0.0752821869328493,Yes,0.863322,0.2770642201834862,-0.5862577798165138,No,0.820225,0.9643239386371744,0.14409893863717438,Yes,0.819083,0.981443393208099,0.16236039320809903,Yes,0.112312,0.2710951526032316,0.1587831526032316,Yes,0.865,0.2770642201834862,-0.5879357798165138,No,0.489469,0.3,-0.189469,No
Emphysema,0.916227,0.8436327808191403,-0.07259421918085973,No,0.184152,0.3264864864864865,0.14233448648648647,Yes,0.864245,0.2996031746031746,-0.5646418253968255,No,0.82103,0.9722172672136996,0.15118726721369957,Yes,0.819995,0.9876824817518248,0.1676874817518248,Yes,0.103055,0.3586698337292161,0.2556148337292161,Yes,0.866,0.2996031746031746,-0.5663968253968255,No,0.445399,0.2,-0.24539899999999998,No
Effusion,0.888239,0.8402738595373649,-0.047965140462635114,No,0.497818,0.4696618805002316,-0.028156119499768373,No,0.838296,0.577887537993921,-0.26040846200607903,No,0.799491,0.8468159115233678,0.04732491152336782,Yes,0.794271,0.8825788197251415,0.08830781972514157,Yes,0.354027,0.3955786736020806,0.04155167360208062,Yes,0.839,0.577887537993921,-0.26111246200607896,No,0.484694,0.2,-0.284694,No
Hernia,0.82202,0.6276387003659731,-0.19438129963402684,No,0.0142476,0.0049269452939177,-0.009320654706082298,No,0.695652,0.7435897435897436,0.047937743589743564,Yes,0.802127,0.4776132714948269,-0.3245137285051731,No,0.802346,0.4771498771498771,-0.3251961228501229,No,0.00719748,0.0024716611267365,-0.004725818873263499,No,0.717,0.7435897435897436,0.026589743589743642,Yes,0.581222,0.95,0.36877799999999994,Yes
Infiltration,0.715871,0.6394465263226312,-0.07642447367736882,No,0.402838,0.3432413845801176,-0.05959661541988237,No,0.665575,0.563896560381622,-0.10167843961837808,No,0.648673,0.616705315733143,-0.03196768426685703,No,0.645026,0.6281112737920937,-0.01691472620790624,No,0.288003,0.2467047451669596,-0.04129825483304042,No,0.666,0.563896560381622,-0.10210343961837809,No,0.476786,0.15,-0.326786,No
Mass,0.869582,0.7948221111767743,-0.0747598888232257,No,0.308678,0.3151642208245981,0.006486220824598099,Yes,0.757089,0.3991150442477876,-0.3579739557522124,No,0.821655,0.9125936496610774,0.09093864966107734,Yes,0.825244,0.9398422090729784,0.11459820907297846,Yes,0.193864,0.2603926096997691,0.06652860969976906,Yes,0.758,0.3991150442477876,-0.3588849557522124,No,0.585565,0.15,-0.435565,No
Nodule,0.792307,0.6967851816429909,-0.09552181835700913,No,0.228502,0.2135922330097087,-0.014909766990291312,No,0.703614,0.3209779179810725,-0.38263608201892746,No,0.735723,0.8663485551195148,0.1306255551195148,Yes,0.737614,0.8990357345433919,0.16142173454339193,Yes,0.136427,0.1600471883602044,0.023620188360204408,Yes,0.7,0.3209779179810725,-0.37902208201892745,No,0.485297,0.15,-0.33529699999999996,No
Atelectasis,0.818337,0.7401649624761176,-0.07817203752388235,No,0.345336,0.3165410551368504,-0.028794944863149596,No,0.799911,0.5324733096085409,-0.26743769039145915,No,0.694521,0.7694880485194434,0.07496704851944336,Yes,0.682717,0.7958961141950832,0.1131791141950832,Yes,0.2282,0.225211665098777,-0.0029883349012229943,No,0.8,0.5324733096085409,-0.26752669039145915,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.8324356523819335,-0.05381634761806653,No,0.277599,0.3091990206365862,0.031600020636586235,Yes,0.830119,0.4307992202729044,-0.39931977972709565,No,0.789749,0.9119247235105244,0.12217572351052441,Yes,0.787684,0.9349939246658566,0.14730992466585657,Yes,0.166667,0.2411347517730496,0.0744677517730496,Yes,0.831,0.4307992202729044,-0.40020077972709556,No,0.465026,0.1,-0.36502599999999996,No
Pleural_Thickening,0.812256,0.728714794727007,-0.08354120527299302,No,0.136327,0.1528895391367959,0.016562539136795895,Yes,0.828691,0.3190839694656489,-0.5096070305343511,No,0.663107,0.8967178023546201,0.23361080235462006,Yes,0.657618,0.9140980293077312,0.25648002930773117,Yes,0.0742729,0.1005291005291005,0.026256200529100493,Yes,0.83,0.3190839694656489,-0.5109160305343511,No,0.441709,0.15,-0.291709,No
Pneumonia,0.765119,0.6785855619190744,-0.08653343808092562,No,0.056197,0.0456026058631921,-0.010594394136807898,No,0.726619,0.0456026058631921,-0.6810163941368079,No,0.6968,0.9738672850517304,0.2770672850517304,Yes,0.696425,0.9867522720079576,0.2903272720079576,Yes,0.0292288,0.0456026058631921,0.0163738058631921,Yes,0.73,0.0456026058631921,-0.6843973941368079,No,0.51558,0.15,-0.36558,No
Fibrosis,0.826327,0.7360864988445673,-0.0902405011554327,No,0.0797738,0.1013071895424836,0.0215333895424836,Yes,0.795252,0.0981012658227848,-0.6971507341772152,No,0.723782,0.9754727078130574,0.25169070781305736,Yes,0.722608,0.9880133888185272,0.26540538881852715,Yes,0.0419931,0.1047297297297297,0.06273662972972971,Yes,0.798,0.0981012658227848,-0.6998987341772153,No,0.585557,0.3,-0.285557,No
Edema,0.908537,0.8555897517039408,-0.052947248296059235,No,0.132596,0.211992731677771,0.079396731677771,Yes,0.908511,0.3880266075388026,-0.5204843924611974,No,0.750156,0.941981805208705,0.19182580520870496,Yes,0.746759,0.9533518408956446,0.20659284089564467,Yes,0.0714644,0.1458333333333333,0.07436893333333329,Yes,0.911,0.3880266075388026,-0.5229733924611975,No,0.413506,0.15,-0.263506,No
Consolidation,0.812462,0.7387313830787647,-0.07373061692123528,No,0.192298,0.1782780651049589,-0.014019934895041108,No,0.772632,0.3244739756367663,-0.4481580243632337,No,0.724462,0.8795486978237602,0.15508669782376017,Yes,0.722326,0.9028390874030016,0.18051308740300154,Yes,0.109814,0.1229026845637583,0.013088684563758307,Yes,0.774,0.3244739756367663,-0.44952602436323374,No,0.546624,0.15,-0.396624,No
