Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9105933342306791,0.5,0.9744024259721726,0.9952008775538187,0.13944954128440368,0.4198895027624309,0.13944954128440368,0.209366391184573,76,105,21774,469
Emphysema,0.9088217616730391,0.5,0.9782821976453799,0.9947080291970803,0.2638888888888889,0.5341365461847389,0.2638888888888889,0.35325365205843295,133,116,21804,371
Effusion,0.8748149255294577,0.5,0.8966732072779166,0.9729688763136621,0.3229483282674772,0.6137184115523465,0.3229483282674772,0.4232013940751805,850,535,19257,1782
Hernia,0.7350904623631896,0.14183673469387753,0.9864876917588298,0.9880723698905517,0.07692307692307693,0.011111111111111112,0.07692307692307693,0.019417475728155338,3,267,22118,36
Infiltration,0.7007806740275148,0.5,0.8219764537995006,0.9973428772843121,0.010042681395932713,0.449438202247191,0.010042681395932713,0.019646365422396856,40,49,18392,3943
Mass,0.8602587998946066,0.5,0.9515251516232608,0.9917817225509533,0.1929203539823009,0.55470737913486,0.1929203539823009,0.2862770847012475,218,175,21119,912
Nodule,0.750956578828865,0.5,0.9432304673564038,0.9961240310077519,0.06072555205047318,0.48427672955974843,0.06072555205047318,0.1079187105816398,77,82,21074,1191
Atelectasis,0.8025926671800611,0.5,0.9017124509454156,0.996233148295004,0.05338078291814947,0.6122448979591837,0.05338078291814947,0.09819967266775777,120,76,20100,2128
Pneumothorax,0.8839279353684291,0.5,0.9560292543703175,0.9943919992522665,0.15594541910331383,0.5714285714285714,0.15594541910331383,0.2450229709035222,160,120,21278,866
Pleural_Thickening,0.7845789183371971,0.5,0.9706118444523725,0.9998162524691074,0.0,0.0,0.0,0.0,0,4,21765,655
Pneumonia,0.7474959568737124,0.5,0.9863093114520157,1.0,0.0,0.0,0.0,0.0,0,0,22117,307
Fibrosis,0.7918244555496263,0.5,0.9855957902247592,0.9992310475845848,0.03164556962025317,0.37037037037037035,0.03164556962025317,0.05830903790087463,10,17,22091,306
Edema,0.8861518010967503,0.5,0.9795308597930789,0.9989532608200974,0.03325942350332594,0.39473684210526316,0.03325942350332594,0.06134969325153374,15,23,21950,436
Consolidation,0.8024540968328702,0.5,0.9597306457367106,1.0,0.0,0.0,0.0,0.0,0,0,21521,903
