Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.5240715930947988,-0.39502940690520116,No,0.198765,0.0480806514152772,-0.1506843485847228,No,0.863322,0.1137614678899082,-0.7495605321100919,No,0.820225,0.8905190866928291,0.0702940866928291,Yes,0.819083,0.90986790986791,0.09078490986790999,Yes,0.112312,0.0304818092428711,-0.0818301907571289,No,0.865,0.1137614678899082,-0.7512385321100918,No,0.489469,0.1,-0.38946899999999995,No
Emphysema,0.916227,0.6647751383095818,-0.2514518616904182,No,0.184152,0.0646027029617559,-0.11954929703824412,No,0.864245,0.6686507936507936,-0.19559420634920643,No,0.82103,0.5647966464502319,-0.2562333535497682,No,0.819995,0.5624087591240876,-0.2575862408759124,No,0.103055,0.0339409809648504,-0.0691140190351496,No,0.866,0.6686507936507936,-0.19734920634920639,No,0.445399,0.1,-0.345399,No
Effusion,0.888239,0.7479249237664414,-0.14031407623355863,No,0.497818,0.2964782964782965,-0.2013397035217035,No,0.838296,0.8939969604863222,0.055700960486322115,Yes,0.799491,0.502006778451659,-0.297484221548341,No,0.794271,0.4498787388843977,-0.3443922611156022,No,0.354027,0.1777056113586587,-0.17632138864134128,No,0.839,0.8939969604863222,0.05499696048632219,Yes,0.484694,0.1,-0.384694,No
Hernia,0.82202,0.2891049981959073,-0.5329150018040927,No,0.0142476,0.0,-0.0142476,No,0.695652,0.0,-0.695652,No,0.802127,0.9982607920085622,0.19613379200856218,Yes,0.802346,1.0,0.197654,Yes,0.00719748,0.0,-0.00719748,No,0.717,0.0,-0.717,No,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.6387468919035175,-0.07712410809648251,No,0.402838,0.33905043162199,-0.06378756837800997,No,0.665575,0.7494350991714788,0.08386009917147874,Yes,0.648673,0.4810024973242954,-0.16767050267570466,No,0.645026,0.4230247817363483,-0.2220012182636517,No,0.288003,0.2190825688073394,-0.06892043119266061,No,0.666,0.7494350991714788,0.08343509917147873,Yes,0.476786,0.15,-0.326786,No
Mass,0.869582,0.6536264941472566,-0.21595550585274337,No,0.308678,0.1351472299292938,-0.17353077007070622,No,0.757089,0.668141592920354,-0.08894740707964599,No,0.821655,0.569077773813771,-0.252577226186229,No,0.825244,0.5638207945900253,-0.26142320540997466,No,0.193864,0.0751767400179229,-0.1186872599820771,No,0.758,0.668141592920354,-0.08985840707964599,No,0.585565,0.1,-0.485565,No
Nodule,0.792307,0.6629887718573099,-0.12931822814269012,No,0.228502,0.1717617953702067,-0.05674020462979332,No,0.703614,0.3832807570977918,-0.32033324290220816,No,0.735723,0.7909828754905458,0.055259875490545785,Yes,0.737614,0.815418793722821,0.07780479372282101,Yes,0.136427,0.1106809382828512,-0.0257460617171488,No,0.7,0.3832807570977918,-0.31671924290220815,No,0.485297,0.2,-0.28529699999999997,No
Atelectasis,0.818337,0.7006646008012056,-0.11767239919879435,No,0.345336,0.2725302510384685,-0.07280574896153147,No,0.799911,0.6712633451957295,-0.12864765480427054,No,0.694521,0.6407420620763468,-0.05377893792365329,No,0.682717,0.6373413957176843,-0.045375604282315685,No,0.2282,0.1709721278042148,-0.05722787219578518,No,0.8,0.6712633451957295,-0.12873665480427054,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.7458693375908954,-0.14038266240910469,No,0.277599,0.2063758389261745,-0.07122316107382548,No,0.830119,0.3596491228070175,-0.47046987719298256,No,0.789749,0.8734391723153764,0.08369017231537634,Yes,0.787684,0.8980745864099449,0.11039058640994481,Yes,0.166667,0.1447058823529411,-0.02196111764705891,No,0.831,0.3596491228070175,-0.47135087719298246,No,0.465026,0.15,-0.31502600000000003,No
Pleural_Thickening,0.812256,0.6675388596221463,-0.14471714037785366,No,0.136327,0.1032890940565493,-0.0330379059434507,No,0.828691,0.2732824427480916,-0.5554085572519083,No,0.663107,0.8613985016054228,0.19829150160542275,Yes,0.657618,0.8790941246726998,0.22147612467269973,Yes,0.0742729,0.063678406261117,-0.010594493738883007,No,0.83,0.2732824427480916,-0.5567175572519083,No,0.441709,0.15,-0.291709,No
Pneumonia,0.765119,0.6216945297874686,-0.14342447021253135,No,0.056197,0.0424211070874288,-0.013775892912571197,No,0.726619,0.4006514657980456,-0.3259675342019544,No,0.6968,0.7523635390652872,0.055563539065287215,Yes,0.696425,0.7572455577157843,0.06082055771578432,Yes,0.0292288,0.0223962126729788,-0.006832587327021199,No,0.73,0.4006514657980456,-0.32934853420195437,No,0.51558,0.1,-0.41558000000000006,No
Fibrosis,0.826327,0.661681621063914,-0.164645378936086,No,0.0797738,0.0635103926096997,-0.0162634073903003,No,0.795252,0.1740506329113924,-0.6212013670886076,No,0.723782,0.9276667855868712,0.20388478558687118,Yes,0.722608,0.9384385742717568,0.21583057427175678,Yes,0.0419931,0.0388418079096045,-0.0031512920903954966,No,0.798,0.1740506329113924,-0.6239493670886076,No,0.585557,0.15,-0.43555699999999997,No
Edema,0.908537,0.7366600795998071,-0.17187692040019298,No,0.132596,0.074074074074074,-0.05852192592592599,No,0.908511,0.1086474501108647,-0.7998635498891352,No,0.750156,0.9453710310381734,0.1952150310381734,Yes,0.746759,0.9625449415191372,0.21578594151913721,Yes,0.0714644,0.0561926605504587,-0.0152717394495413,No,0.911,0.1086474501108647,-0.8023525498891353,No,0.413506,0.15,-0.263506,No
Consolidation,0.812462,0.5734489781877785,-0.2390130218122215,No,0.192298,0.123094958968347,-0.06920304103165299,No,0.772632,0.2325581395348837,-0.5400738604651163,No,0.724462,0.8665715305030325,0.14210953050303243,Yes,0.722326,0.8931741090098044,0.1708481090098044,Yes,0.109814,0.0836986847349541,-0.026115315265045888,No,0.774,0.2325581395348837,-0.5414418604651163,No,0.546624,0.9,0.353376,Yes
