Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.8120851086312502,0.1,0.9549143774527292,0.9708396178984414,0.3155963302752294,0.2123456790123457,0.3155963302752294,0.25387453874538746,172,638,21241,373
Emphysema,0.8469905898795042,0.2,0.9682929004637888,0.9828467153284671,0.3353174603174603,0.3100917431192661,0.3353174603174603,0.32221163012392756,169,376,21544,335
Effusion,0.8378039187335524,0.2,0.8580092757759543,0.9015763945028294,0.5303951367781155,0.41746411483253587,0.5303951367781155,0.46720214190093706,1396,1948,17844,1236
Hernia,0.7248603975876703,0.95,0.5341152336782019,0.5335269153450971,0.8717948717948718,0.0032455135547919053,0.8717948717948718,0.006466951973371374,34,10442,11943,5
Infiltration,0.6577474425192159,0.15,0.6862736353906529,0.7282685320752671,0.4918403213658047,0.2810616929698709,0.4918403213658047,0.35771021637907424,1959,5011,13430,2024
Mass,0.8029544239891415,0.15,0.9176774884052801,0.9464168310322156,0.37610619469026546,0.2713920817369093,0.37610619469026546,0.31528189910979226,425,1141,20153,705
Nodule,0.7029372050974197,0.15,0.8768729932215483,0.9109472490073738,0.3083596214511041,0.17186813186813188,0.3083596214511041,0.22071690657634774,391,1884,19272,877
Atelectasis,0.7504917138434445,0.15,0.8066357474134855,0.8436756542426646,0.47419928825622776,0.25260663507109005,0.47419928825622776,0.32962275819418674,1066,3154,17022,1182
Pneumothorax,0.8478316459227121,0.15,0.9183910096325366,0.9389662585288344,0.48927875243664715,0.2776548672566372,0.48927875243664715,0.3542695836273818,502,1306,20092,524
Pleural_Thickening,0.7096024566063023,0.15,0.8769175882982518,0.8928751894896413,0.3465648854961832,0.08870652598671357,0.3465648854961832,0.14125700062227753,227,2332,19437,428
Pneumonia,0.6699744135386593,0.15,0.9485372814841242,0.9599403174029028,0.1270358306188925,0.04216216216216216,0.1270358306188925,0.0633116883116883,39,886,21231,268
Fibrosis,0.7550356220212397,0.2,0.9617820192650731,0.9727248055002714,0.1962025316455696,0.09323308270676692,0.1962025316455696,0.12640163098878696,62,603,21505,254
Edema,0.8347267150987461,0.15,0.955315733143061,0.9688253765985527,0.29711751662971175,0.16361416361416362,0.29711751662971175,0.2110236220472441,134,685,21288,317
Consolidation,0.7105786807014272,0.1,0.7400998929718159,0.7478277031736443,0.5559246954595792,0.08466857817507169,0.5559246954595792,0.14695550351288056,502,5427,16094,401
