Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.8328793350919633,-0.08622166490803662,No,0.198765,0.1706586826347305,-0.0281063173652695,No,0.863322,0.1045871559633027,-0.7587348440366973,No,0.820225,0.9752943275062432,0.15506932750624325,Yes,0.819083,0.9969834087481146,0.17790040874811464,Yes,0.112312,0.4634146341463415,0.35110263414634146,Yes,0.865,0.1045871559633027,-0.7604128440366973,No,0.489469,0.5,0.010531000000000013,Yes
Emphysema,0.916227,0.855399097367049,-0.060827902632951014,No,0.184152,0.1569965870307167,-0.02715541296928331,No,0.864245,0.0912698412698412,-0.7729751587301589,No,0.82103,0.9779700321084552,0.1569400321084552,Yes,0.819995,0.9983576642335766,0.1783626642335766,Yes,0.103055,0.5609756097560976,0.4579206097560976,Yes,0.866,0.0912698412698412,-0.7747301587301588,No,0.445399,0.5,0.05460100000000001,Yes
Effusion,0.888239,0.8417095352455813,-0.04652946475441866,No,0.497818,0.0,-0.497818,No,0.838296,0.0,-0.838296,No,0.799491,0.8825811630396004,0.08309016303960048,Yes,0.794271,0.9999494745351656,0.20567847453516563,Yes,0.354027,0.0,-0.354027,No,0.839,0.0,-0.839,No,0.484694,0.5,0.015305999999999986,Yes
Hernia,0.82202,0.7004083549538095,-0.12161164504619049,No,0.0142476,0.0034723767974001,-0.010775223202599899,No,0.695652,1.0,0.30434799999999995,Yes,0.802127,0.0017392079914377,-0.8003877920085624,No,0.802346,0.0,-0.802346,No,0.00719748,0.0017392079914377,-0.0054582720085623,No,0.717,1.0,0.28300000000000003,Yes,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.6762840616625866,-0.039586938337413446,No,0.402838,0.0,-0.402838,No,0.665575,0.0,-0.665575,No,0.648673,0.8223778094898323,0.17370480948983225,Yes,0.645026,1.0,0.354974,Yes,0.288003,0.0,-0.288003,No,0.666,0.0,-0.666,No,0.476786,0.5,0.023214000000000012,Yes
Mass,0.869582,0.7739865648306764,-0.09559543516932356,No,0.308678,0.0017683465959328,-0.30690965340406723,No,0.757089,0.0008849557522123,-0.7562040442477878,No,0.821655,0.9496521584017124,0.12799715840171233,Yes,0.825244,1.0,0.17475600000000002,Yes,0.193864,1.0,0.806136,Yes,0.758,0.0008849557522123,-0.7571150442477877,No,0.585565,0.5,-0.085565,No
Nodule,0.792307,0.6950941049007732,-0.09721289509922681,No,0.228502,0.0,-0.228502,No,0.703614,0.0,-0.703614,No,0.735723,0.9434534427399216,0.20773044273992158,Yes,0.737614,1.0,0.262386,Yes,0.136427,0.0,-0.136427,No,0.7,0.0,-0.7,No,0.485297,0.5,0.014703000000000022,Yes
Atelectasis,0.818337,0.7534055405844934,-0.0649314594155066,No,0.345336,0.0,-0.345336,No,0.799911,0.0,-0.799911,No,0.694521,0.8997502675704602,0.20522926757046012,Yes,0.682717,1.0,0.317283,Yes,0.2282,0.0,-0.2282,No,0.8,0.0,-0.8,No,0.458412,0.5,0.041588000000000014,Yes
Pneumothorax,0.886252,0.8417334916983188,-0.04451850830168125,No,0.277599,0.0077594568380213,-0.26983954316197867,No,0.830119,0.0038986354775828,-0.8262203645224172,No,0.789749,0.9543792365322868,0.1646302365322868,Yes,0.787684,0.9999532666604356,0.21226926666043555,Yes,0.166667,0.8,0.633333,Yes,0.831,0.0038986354775828,-0.8271013645224171,No,0.465026,0.5,0.034974000000000005,Yes
Pleural_Thickening,0.812256,0.7232877552959791,-0.08896824470402087,No,0.136327,0.0,-0.136327,No,0.828691,0.0,-0.828691,No,0.663107,0.9707902247591866,0.30768322475918664,Yes,0.657618,1.0,0.34238199999999996,Yes,0.0742729,0.0,-0.0742729,No,0.83,0.0,-0.83,No,0.441709,0.5,0.05829099999999998,Yes
Pneumonia,0.765119,0.6286528602182146,-0.13646613978178534,No,0.056197,0.0,-0.056197,No,0.726619,0.0,-0.726619,No,0.6968,0.9862647163753122,0.28946471637531224,Yes,0.696425,0.99995478591129,0.30352978591129,Yes,0.0292288,0.0,-0.0292288,No,0.73,0.0,-0.73,No,0.51558,0.5,-0.015580000000000038,No
Fibrosis,0.826327,0.6984844108209869,-0.12784258917901314,No,0.0797738,0.0242424242424242,-0.0555313757575758,No,0.795252,0.0126582278481012,-0.7825937721518987,No,0.723782,0.9856403853014628,0.26185838530146277,Yes,0.722608,0.9995476750497556,0.2769396750497556,Yes,0.0419931,0.2857142857142857,0.2437211857142857,Yes,0.798,0.0126582278481012,-0.7853417721518988,No,0.585557,0.5,-0.085557,No
Edema,0.908537,0.8153575497766207,-0.09317945022337937,No,0.132596,0.1137614678899082,-0.018834532110091798,No,0.908511,0.0687361419068736,-0.8397748580931264,No,0.750156,0.978460577952194,0.22830457795219394,Yes,0.746759,0.9971328448550494,0.25037384485504943,Yes,0.0714644,0.3297872340425531,0.25832283404255313,Yes,0.911,0.0687361419068736,-0.8422638580931264,No,0.413506,0.5,0.08649400000000002,Yes
Consolidation,0.812462,0.7606515884482349,-0.051810411551765134,No,0.192298,0.0,-0.192298,No,0.772632,0.0,-0.772632,No,0.724462,0.9597306457367106,0.23526864573671058,Yes,0.722326,1.0,0.277674,Yes,0.109814,0.0,-0.109814,No,0.774,0.0,-0.774,No,0.546624,0.5,-0.046624,No
