Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.7155592204162091,0.15,0.5259543346414556,0.5193564605329312,0.7908256880733945,0.03937151731067873,0.7908256880733945,0.07500870170553428,431,10516,11363,114
Emphysema,0.6899112302311435,0.25,0.921111309311452,0.939051094890511,0.14087301587301587,0.05046197583511016,0.14087301587301587,0.07430664573521717,71,1336,20584,433
Effusion,0.7596178159392638,0.25,0.8066357474134855,0.8561034761519806,0.43465045592705165,0.2865731462925852,0.43465045592705165,0.34541062801932365,1144,2848,16944,1488
Hernia,0.7882693882693883,0.1,0.8258116303960042,0.8262675899039535,0.5641025641025641,0.005625159805676298,0.5641025641025641,0.011139240506329114,22,3889,18496,17
Infiltration,0.663711098071037,0.25,0.3797270781305744,0.27422590965782767,0.8681898066783831,0.2053200332502078,0.8681898066783831,0.33210084033613446,3458,13384,5057,525
Mass,0.6080206024215554,0.2,0.6360149839457724,0.6428571428571429,0.5070796460176992,0.07006603081438005,0.5070796460176992,0.12311989686291362,573,7605,13689,557
Nodule,0.5840728450751604,0.3,0.7851409204423832,0.815418793722821,0.27996845425867506,0.08333333333333333,0.27996845425867506,0.1284370477568741,355,3905,17251,913
Atelectasis,0.6839583021722013,0.25,0.718471280770603,0.745291435368755,0.4777580071174377,0.17286335103814582,0.4777580071174377,0.2538707008627822,1074,5139,15037,1174
Pneumothorax,0.7538220447266301,0.25,0.884052800570817,0.9108327881110384,0.3255360623781676,0.14897413024085637,0.3255360623781676,0.204406364749082,334,1908,19490,692
Pleural_Thickening,0.6741356063791251,0.25,0.8634944702104888,0.8813909688088566,0.2687022900763359,0.06381435823060189,0.2687022900763359,0.10313507178435394,176,2582,19187,479
Pneumonia,0.6654239174281754,0.25,0.911969318587228,0.9226386942171181,0.14332247557003258,0.02507122507122507,0.14332247557003258,0.04267701260911736,44,1711,20406,263
Fibrosis,0.6652410319421573,0.25,0.8970299678915448,0.9072733851999276,0.18037974683544303,0.027052681537731372,0.18037974683544303,0.0470491126702435,57,2050,20058,259
Edema,0.8259486572060873,0.25,0.8576525151623261,0.8642424794065444,0.5365853658536586,0.07503875968992248,0.5365853658536586,0.13166485310119697,242,2983,18990,209
Consolidation,0.7234689977797575,0.75,0.6569300749197289,0.654755819896845,0.70874861572536,0.07930607187112763,0.70874861572536,0.14265017274044356,640,7430,14091,263
