Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9108614477205949,0.5,0.9745362112022833,0.995109465697701,0.14862385321100918,0.4308510638297872,0.14862385321100918,0.22100954979536153,81,107,21772,464
Emphysema,0.9085198883385474,0.5,0.9782376025686764,0.9940237226277372,0.2916666666666667,0.5287769784172662,0.2916666666666667,0.37595907928388744,147,131,21789,357
Effusion,0.8750883619736444,0.5,0.8971637531216554,0.9723625707356508,0.3316869300911854,0.6147887323943662,0.3316869300911854,0.430898321816387,873,547,19245,1759
Hernia,0.7366471366471367,0.10510204081632653,0.9818498037816625,0.9833370560643288,0.1282051282051282,0.013227513227513227,0.1282051282051282,0.023980815347721823,5,373,22012,34
Infiltration,0.7007506538110433,0.5,0.8223332144131288,0.9966379263597419,0.015315089128797388,0.4959349593495935,0.015315089128797388,0.029712615684364344,61,62,18379,3922
Mass,0.8595962051714263,0.5,0.9515697466999643,0.9917347609655301,0.19469026548672566,0.5555555555555556,0.19469026548672566,0.28833551769331583,220,176,21118,910
Nodule,0.7502714177332515,0.5,0.9429628968961826,0.9956986197768954,0.06309148264984227,0.4678362573099415,0.06309148264984227,0.11118832522585129,80,91,21065,1188
Atelectasis,0.802125790375655,0.5,0.9018908312522298,0.9964314036478985,0.05338078291814947,0.625,0.05338078291814947,0.09836065573770492,120,72,20104,2128
Pneumothorax,0.8838631418250271,0.5,0.9558508740635034,0.9942985325731377,0.1539961013645224,0.5642857142857143,0.1539961013645224,0.24196018376722817,158,122,21276,868
Pleural_Thickening,0.7836642133098436,0.5,0.970745629682483,0.9999081262345537,0.0015267175572519084,0.3333333333333333,0.0015267175572519084,0.00303951367781155,1,2,21767,654
Pneumonia,0.7473042020088899,0.5,0.9863093114520157,1.0,0.0,0.0,0.0,0.0,0,0,22117,307
Fibrosis,0.7922328362721096,0.5,0.9855511951480557,0.9991858150895604,0.03164556962025317,0.35714285714285715,0.03164556962025317,0.05813953488372093,10,18,22090,306
Edema,0.8868569095532786,0.5,0.9793970745629682,0.9986801984253402,0.03991130820399113,0.3829787234042553,0.03991130820399113,0.07228915662650602,18,29,21944,433
Consolidation,0.8011434194718665,0.5,0.9597306457367106,1.0,0.0,0.0,0.0,0.0,0,0,21521,903
