Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.49097983026747194,0.25,0.8209507670353193,0.8373783079665432,0.1614678899082569,0.024136039495337356,0.1614678899082569,0.04199475065616798,88,3558,18321,457
Emphysema,0.43029477682192097,0.05,0.022475918658580094,0.0,1.0,0.022475918658580094,1.0,0.04396371249127704,504,21920,0,0
Effusion,0.5484694124364515,0.2,0.15131109525508385,0.04314874696847211,0.9646656534954408,0.11821949061787028,0.9646656534954408,0.21062673690323117,2539,18938,854,93
Hernia,0.26492671947217405,0.05,0.23550660007135213,0.23506812597721688,0.48717948717948717,0.001108388752770972,0.48717948717948717,0.002211745532856062,19,17123,5262,20
Infiltration,0.5736919323751942,0.25,0.18288440956118446,0.007862914158668185,0.9932211900577455,0.17778177242495058,0.9932211900577455,0.30158185629883744,3956,18296,145,27
Mass,0.45724480118625793,0.1,0.05106136282554406,0.0007044237813468582,1.0,0.050426168057476906,1.0,0.09601087556820595,1130,21279,15,0
Nodule,0.45587014564482087,0.1,0.057037103103817335,0.0005199470599357157,1.0,0.056574309552491854,1.0,0.10709007220978843,1268,21145,11,0
Atelectasis,0.45116731658204945,0.05,0.10024973242953977,0.0,1.0,0.10024973242953977,1.0,0.182230869001297,2248,20176,0,0
Pneumothorax,0.5343527168285754,0.25,0.7362201212986086,0.7574072343209646,0.29434697855750486,0.05497906426360823,0.29434697855750486,0.09265224727718975,302,5191,16207,724
Pleural_Thickening,0.4332046165515147,0.1,0.032955761683910095,0.003996508796913042,0.9954198473282443,0.029193158413181697,0.9954198473282443,0.056722780460220106,652,21682,87,3
Pneumonia,0.5172081581532857,0.35,0.978371387798787,0.9917258217660623,0.016286644951140065,0.026595744680851064,0.016286644951140065,0.020202020202020204,5,183,21934,302
Fibrosis,0.43613386413761673,0.05,0.016321798073492686,0.002306857246245703,0.9968354430379747,0.014080100125156446,0.9968354430379747,0.027767983074753172,315,22057,51,1
Edema,0.5317283164391534,0.25,0.8442739921512665,0.858690210713148,0.1419068736141907,0.020195645313979174,0.1419068736141907,0.03535911602209945,64,3105,18868,387
Consolidation,0.5310706074362557,0.2,0.521628612201213,0.5219552994749315,0.5138427464008859,0.043154761904761904,0.5138427464008859,0.07962247962247962,464,10288,11233,439
