Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9019705125479545,0.25,0.9750267570460222,0.995840760546643,0.13944954128440368,0.4550898203592814,0.13944954128440368,0.21348314606741572,76,91,21788,469
Emphysema,0.838710706682308,0.25,0.9775240813414199,0.9998631386861314,0.005952380952380952,0.5,0.005952380952380952,0.011764705882352941,3,3,21917,501
Effusion,0.8481484701534254,0.35,0.8827595433464146,0.9999494745351657,0.001519756838905775,0.8,0.001519756838905775,0.0030337504740235114,4,1,19791,2628
Hernia,0.6321443503261684,0.15,0.0017392079914377453,0.0,1.0,0.0017392079914377453,1.0,0.003472376797400169,39,22385,0,0
Infiltration,0.6907926552933203,0.45,0.8223778094898323,1.0,0.0,0.0,0.0,0.0,0,0,18441,3983
Mass,0.7972445393650296,0.35,0.9496521584017125,0.9998591152437306,0.0035398230088495575,0.5714285714285714,0.0035398230088495575,0.007036059806508356,4,3,21291,1126
Nodule,0.6885309847889763,0.35,0.9434534427399215,1.0,0.0,0.0,0.0,0.0,0,0,21156,1268
Atelectasis,0.7664412930446942,0.35,0.8997502675704602,1.0,0.0,0.0,0.0,0.0,0,0,20176,2248
Pneumothorax,0.8384220064289771,0.25,0.9542454513021762,0.9999532666604356,0.0009746588693957114,0.5,0.0009746588693957114,0.0019455252918287938,1,1,21397,1025
Pleural_Thickening,0.7392632355205017,0.25,0.9707902247591866,1.0,0.0,0.0,0.0,0.0,0,0,21769,655
Pneumonia,0.7085814278491394,0.25,0.9863093114520157,1.0,0.0,0.0,0.0,0.0,0,0,22117,307
Fibrosis,0.7498393244440984,0.25,0.9859079557616839,1.0,0.0,0.0,0.0,0.0,0,0,22108,316
Edema,0.8803605271254591,0.25,0.9798430253300036,0.9998179584034952,0.0066518847006651885,0.42857142857142855,0.0066518847006651885,0.013100436681222707,3,4,21969,448
Consolidation,0.7757059562672901,0.25,0.9597306457367106,1.0,0.0,0.0,0.0,0.0,0,0,21521,903
