Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.9124136042646568,-0.00668739573534316,No,0.198765,0.3391730903994394,0.14040809039943938,Yes,0.863322,0.4440366972477064,-0.41928530275229364,No,0.820225,0.9579468426685694,0.13772184266856946,Yes,0.819083,0.9707482060423236,0.15166520604232359,Yes,0.112312,0.2743764172335601,0.1620644172335601,Yes,0.865,0.4440366972477064,-0.4209633027522936,No,0.489469,0.1,-0.38946899999999995,No
Emphysema,0.916227,0.9069664400127446,-0.00926055998725539,No,0.184152,0.4297994269340974,0.24564742693409738,Yes,0.864245,0.4464285714285714,-0.41781642857142864,No,0.82103,0.9733767392079914,0.15234673920799136,Yes,0.819995,0.985492700729927,0.16549770072992698,Yes,0.103055,0.4143646408839779,0.3113096408839779,Yes,0.866,0.4464285714285714,-0.4195714285714286,No,0.445399,0.1,-0.345399,No
Effusion,0.888239,0.869127921646522,-0.019111078353478028,No,0.497818,0.5053651782623745,0.007547178262374499,Yes,0.838296,0.5547112462006079,-0.2835847537993922,No,0.799491,0.8725472707813058,0.07305627078130583,Yes,0.794271,0.91481406628941,0.12054306628941003,Yes,0.354027,0.4640813731722822,0.11005437317228223,Yes,0.839,0.5547112462006079,-0.2842887537993921,No,0.484694,0.15,-0.33469400000000005,No
Hernia,0.82202,0.7752764843673934,-0.04674351563260659,No,0.0142476,0.0,-0.0142476,No,0.695652,0.0,-0.695652,No,0.802127,0.9982607920085622,0.19613379200856218,Yes,0.802346,1.0,0.197654,Yes,0.00719748,0.0,-0.00719748,No,0.717,0.0,-0.717,No,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.6823763276338625,-0.03349467236613757,No,0.402838,0.3750391481365487,-0.027798851863451268,No,0.665575,0.6013055485814712,-0.0642694514185288,No,0.648673,0.6440420977524082,-0.004630902247591884,No,0.645026,0.6532725990998319,0.008246599099831942,Yes,0.288003,0.2724997155535328,-0.015503284446467203,No,0.666,0.6013055485814712,-0.06469445141852881,No,0.476786,0.15,-0.326786,No
Mass,0.869582,0.8563131539816359,-0.013268846018364089,No,0.308678,0.3993982700263256,0.0907202700263256,Yes,0.757089,0.4699115044247787,-0.2871774955752213,No,0.821655,0.9287816625044596,0.10712666250445957,Yes,0.825244,0.9531323377477224,0.12788833774772246,Yes,0.193864,0.3472858077174623,0.1534218077174623,Yes,0.758,0.4699115044247787,-0.2880884955752213,No,0.585565,0.1,-0.485565,No
Nodule,0.792307,0.7502633471468968,-0.042043652853103186,No,0.228502,0.2869080779944289,0.0584060779944289,Yes,0.703614,0.3249211356466877,-0.3786928643533123,No,0.735723,0.9086692829111666,0.17294628291116654,Yes,0.737614,0.9436566458687844,0.2060426458687844,Yes,0.136427,0.256857855361596,0.120430855361596,Yes,0.7,0.3249211356466877,-0.3750788643533123,No,0.485297,0.1,-0.385297,No
Atelectasis,0.818337,0.7945609993269195,-0.0237760006730805,No,0.345336,0.3688584341740779,0.0235224341740779,Yes,0.799911,0.5627224199288257,-0.23718858007117438,No,0.694521,0.8069479129504102,0.11242691295041018,Yes,0.682717,0.8341593973037272,0.15144239730372722,Yes,0.2282,0.274343960095424,0.046143960095424014,Yes,0.8,0.5627224199288257,-0.2372775800711744,No,0.458412,0.1,-0.35841199999999995,No
Pneumothorax,0.886252,0.8796764085182579,-0.006575591481742138,No,0.277599,0.3783117683302526,0.10071276833025261,Yes,0.830119,0.5984405458089669,-0.23167845419103317,No,0.789749,0.9100071352122726,0.12025813521227258,Yes,0.787684,0.9249462566595008,0.13726225665950076,Yes,0.166667,0.2765765765765766,0.10990957657657657,Yes,0.831,0.5984405458089669,-0.23255945419103308,No,0.465026,0.05,-0.415026,No
Pleural_Thickening,0.812256,0.774120387595078,-0.038135612404922026,No,0.136327,0.2006920415224913,0.06436504152249128,Yes,0.828691,0.3099236641221374,-0.5187673358778626,No,0.663107,0.9278897609703888,0.2647827609703888,Yes,0.657618,0.9464835316275436,0.2888655316275436,Yes,0.0742729,0.148391812865497,0.07411891286549699,Yes,0.83,0.3099236641221374,-0.5200763358778626,No,0.441709,0.1,-0.34170900000000004,No
