Label,AUC,Threshold,Accuracy,Specificity,Recall,Precision,Sensitivity,F1_Score,TP,FP,TN,FN
Cardiomegaly,0.9123269307295211,0.15,0.9633428469496967,0.9774212715389186,0.3981651376146789,0.30520393811533053,0.3981651376146789,0.34554140127388533,217,494,21385,328
Emphysema,0.9094603572876839,0.1,0.96931858722797,0.9797445255474453,0.5158730158730159,0.3693181818181818,0.5158730158730159,0.4304635761589404,260,444,21476,244
Effusion,0.8734789185953369,0.2,0.8739743132358188,0.9158245755860954,0.5592705167173252,0.46908859145952836,0.5592705167173252,0.5102253032928943,1472,1666,18126,1160
Hernia,0.7823428005246187,0.5,0.9982607920085622,1.0,0.0,0.0,0.0,0.0,0,0,22385,39
Infiltration,0.6999618028483755,0.15,0.730467356403853,0.7796757225746976,0.5026362038664324,0.3300906842539159,0.5026362038664324,0.3984872611464968,2002,4063,14378,1981
Mass,0.8595610255412841,0.15,0.9247681056011416,0.9471682163989856,0.5026548672566372,0.33549911399881865,0.5026548672566372,0.4024087849805172,568,1125,20169,562
Nodule,0.7513158597124083,0.15,0.9104976810560114,0.9463036490830025,0.31309148264984227,0.25896934116112197,0.31309148264984227,0.2834701892181364,397,1136,20020,871
Atelectasis,0.8028848027923667,0.2,0.8469496967534784,0.8899682791435368,0.4608540925266904,0.3181818181818182,0.4608540925266904,0.376453488372093,1036,2220,17956,1212
Pneumothorax,0.8819025734674515,0.1,0.927310024973243,0.9448546593139546,0.5614035087719298,0.32801822323462415,0.5614035087719298,0.4140905823148814,576,1180,20218,450
Pleural_Thickening,0.7818527572123535,0.05,0.8989921512665002,0.9133171023014378,0.42290076335877863,0.128003696857671,0.42290076335877863,0.1965235899255055,277,1887,19882,378
Pneumonia,0.7379253714219566,0.1,0.9707010346057795,0.9831351449111543,0.0749185667752443,0.05808080808080808,0.0749185667752443,0.06543385490753911,23,373,21744,284
Fibrosis,0.793836156451757,0.1,0.9607563325008919,0.9713225981545142,0.22151898734177214,0.09943181818181818,0.22151898734177214,0.13725490196078433,70,634,21474,246
Edema,0.890109944446031,0.1,0.9620049946485908,0.9746051972875802,0.34811529933481156,0.21958041958041957,0.34811529933481156,0.2692967409948542,157,558,21415,294
Consolidation,0.8038323380655316,0.3,0.8850338922582947,0.9033966823103016,0.44739756367663347,0.16270640354409988,0.44739756367663347,0.238629651506202,404,2079,19442,499
