Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.903227132045265,-0.015873867954735,No,0.198765,0.2981853849926434,0.09942038499264341,Yes,0.863322,0.5577981651376147,-0.3055238348623853,No,0.820225,0.9361844452372458,0.11595944523724577,Yes,0.819083,0.9456099456099456,0.1265269456099456,Yes,0.112312,0.2034805890227577,0.0911685890227577,Yes,0.865,0.5577981651376147,-0.3072018348623853,No,0.489469,0.2,-0.289469,No
Emphysema,0.916227,0.8961633121162089,-0.020063687883791093,No,0.184152,0.3582306018854242,0.1740786018854242,Yes,0.864245,0.490079365079365,-0.37416563492063504,No,0.82103,0.9605333571173742,0.13950335711737416,Yes,0.819995,0.9713503649635036,0.15135536496350355,Yes,0.103055,0.2822857142857143,0.1792307142857143,Yes,0.866,0.490079365079365,-0.375920634920635,No,0.445399,0.25,-0.195399,No
Effusion,0.888239,0.8718557880375356,-0.016383211962464395,No,0.497818,0.5080016413623307,0.010183641362330742,Yes,0.838296,0.7055471124620061,-0.13274888753799396,No,0.799491,0.8395915090973957,0.04010050909739571,Yes,0.794271,0.8574171382376717,0.06314613823767179,Yes,0.354027,0.3968796751442616,0.04285267514426161,Yes,0.839,0.7055471124620061,-0.1334528875379939,No,0.484694,0.2,-0.284694,No
Hernia,0.82202,0.6049266049266049,-0.2170933950733951,No,0.0142476,0.0038074782778482,-0.010440121722151799,No,0.695652,1.0,0.30434799999999995,Yes,0.802127,0.0899036746343203,-0.7122233253656798,No,0.802346,0.0883180701362519,-0.7140279298637481,No,0.00719748,0.0019073702743678,-0.0052901097256322,No,0.717,1.0,0.28300000000000003,Yes,0.581222,0.95,0.36877799999999994,Yes
Infiltration,0.715871,0.696974246725036,-0.018896753274963984,No,0.402838,0.3611508322370302,-0.04168716776296977,No,0.665575,0.7926186291739895,0.12704362917398948,Yes,0.648673,0.5019175882982518,-0.14675541170174822,No,0.645026,0.4391301990130687,-0.20589580098693128,No,0.288003,0.2338518518518518,-0.0541511481481482,No,0.666,0.7926186291739895,0.12661862917398947,Yes,0.476786,0.15,-0.326786,No
Mass,0.869582,0.8544479270823724,-0.015134072917627583,No,0.308678,0.3837772397094431,0.0750992397094431,Yes,0.757089,0.5610619469026549,-0.19602705309734514,No,0.821655,0.909204423831609,0.08754942383160902,Yes,0.825244,0.9276791584483892,0.10243515844838924,Yes,0.193864,0.2916283348666053,0.09776433486660527,Yes,0.758,0.5610619469026549,-0.19693805309734513,No,0.585565,0.2,-0.385565,No
Nodule,0.792307,0.744299649799924,-0.04800735020007596,No,0.228502,0.2966202783300198,0.0681182783300198,Yes,0.703614,0.2941640378548896,-0.40944996214511037,No,0.735723,0.921111309311452,0.185388309311452,Yes,0.737614,0.9586878426923804,0.2210738426923804,Yes,0.136427,0.2991178829190056,0.1626908829190056,Yes,0.7,0.2941640378548896,-0.40583596214511036,No,0.485297,0.2,-0.28529699999999997,No
Atelectasis,0.818337,0.7885807297913592,-0.0297562702086408,No,0.345336,0.3515877771120431,0.006251777112043111,Yes,0.799911,0.6525800711743772,-0.14733092882562282,No,0.694521,0.7586960399571887,0.06417503995718865,Yes,0.682717,0.7705194290245837,0.08780242902458368,Yes,0.2282,0.2406101361325242,0.012410136132524202,Yes,0.8,0.6525800711743772,-0.14741992882562283,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.8773040766229996,-0.008947923377000455,No,0.277599,0.362634334527418,0.08503533452741802,Yes,0.830119,0.6413255360623782,-0.18879346393762186,No,0.789749,0.8968515875847306,0.10710258758473057,Yes,0.787684,0.909103654547154,0.12141965454715398,Yes,0.166667,0.2527852477910103,0.0861182477910103,Yes,0.831,0.6413255360623782,-0.18967446393762177,No,0.465026,0.2,-0.265026,No
Pleural_Thickening,0.812256,0.7739202290251668,-0.038335770974833205,No,0.136327,0.2028985507246377,0.06657155072463769,Yes,0.828691,0.3312977099236641,-0.49739329007633587,No,0.663107,0.923965394220478,0.26085839422047796,Yes,0.657618,0.9417979695897836,0.28417996958978353,Yes,0.0742729,0.1462264150943396,0.07195351509433959,Yes,0.83,0.3312977099236641,-0.4987022900763359,No,0.441709,0.2,-0.241709,No
