Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.8046186888604588,-0.1144823111395411,No,0.198765,0.2497502497502497,0.050985249750249706,Yes,0.863322,0.2293577981651376,-0.6339642018348625,No,0.820225,0.9665090973956476,0.14628409739564763,Yes,0.819083,0.9848713378125142,0.16578833781251423,Yes,0.112312,0.2741228070175439,0.16181080701754388,Yes,0.865,0.2293577981651376,-0.6356422018348624,No,0.489469,0.1,-0.38946899999999995,No
Emphysema,0.916227,0.8465598659628085,-0.06966713403719149,No,0.184152,0.3354838709677419,0.1513318709677419,Yes,0.864245,0.3095238095238095,-0.5547211904761906,No,0.82103,0.9724402425972172,0.15141024259721714,Yes,0.819995,0.9876824817518248,0.1676874817518248,Yes,0.103055,0.3661971830985915,0.2631421830985915,Yes,0.866,0.3095238095238095,-0.5564761904761906,No,0.445399,0.25,-0.195399,No
Effusion,0.888239,0.839643423826642,-0.04859557617335797,No,0.497818,0.4747238031469702,-0.02309419685302977,No,0.838296,0.5387537993920972,-0.2995422006079028,No,0.799491,0.8600606493043168,0.06056964930431685,Yes,0.794271,0.902789005658852,0.10851800565885206,Yes,0.354027,0.4242968282465589,0.07026982824655892,Yes,0.839,0.5387537993920972,-0.30024620060790275,No,0.484694,0.15,-0.33469400000000005,No
Hernia,0.82202,0.683367410640138,-0.13865258935986202,No,0.0142476,0.0050128902893153,-0.0092347097106847,No,0.695652,0.8974358974358975,0.20178389743589742,Yes,0.802127,0.3803960042811273,-0.42173099571887274,No,0.802346,0.3794951976770158,-0.4228508023229842,No,0.00719748,0.0025134649910233,-0.0046840150089767,No,0.717,0.8974358974358975,0.1804358974358975,Yes,0.581222,0.95,0.36877799999999994,Yes
Infiltration,0.715871,0.6502099039403447,-0.06566109605965531,No,0.402838,0.3516445370129306,-0.051193462987069394,No,0.665575,0.5086618127039919,-0.15691318729600812,No,0.648673,0.666830181947913,0.018157181947912937,Yes,0.645026,0.7009923539938181,0.05596635399381811,Yes,0.288003,0.2687002652519893,-0.019302734748010697,No,0.666,0.5086618127039919,-0.15733818729600813,No,0.476786,0.15,-0.326786,No
Mass,0.869582,0.7914687838445498,-0.0781132161554502,No,0.308678,0.3268633540372671,0.018185354037267065,Yes,0.757089,0.3725663716814159,-0.38452262831858414,No,0.821655,0.9226721369960756,0.10101713699607562,Yes,0.825244,0.951864374941298,0.12662037494129808,Yes,0.193864,0.2911479944674965,0.0972839944674965,Yes,0.758,0.3725663716814159,-0.38543362831858413,No,0.585565,0.15,-0.435565,No
Nodule,0.792307,0.7040116368535851,-0.08829536314641484,No,0.228502,0.2272986864648772,-0.0012033135351228186,No,0.703614,0.3138801261829653,-0.38973387381703467,No,0.735723,0.8793257224402427,0.14360272244024264,Yes,0.737614,0.913216108905275,0.17560210890527506,Yes,0.136427,0.1781557743957027,0.04172877439570272,Yes,0.7,0.3138801261829653,-0.38611987381703466,No,0.485297,0.15,-0.33529699999999996,No
Atelectasis,0.818337,0.736978986608239,-0.08135801339176096,No,0.345336,0.3164367126574685,-0.0288992873425315,No,0.799911,0.469306049822064,-0.33060495017793606,No,0.694521,0.7967356403853014,0.10221464038530137,Yes,0.682717,0.8332176843774782,0.1505006843774782,Yes,0.2282,0.2386877828054298,0.010487782805429807,Yes,0.8,0.469306049822064,-0.33069395017793607,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.8424233322711292,-0.04382866772887084,No,0.277599,0.3164383561643835,0.0388393561643835,Yes,0.830119,0.4502923976608187,-0.37982660233918136,No,0.789749,0.9109882268997502,0.1212392268997502,Yes,0.787684,0.9330778577437144,0.14539385774371438,Yes,0.166667,0.2439281942977824,0.07726119429778239,Yes,0.831,0.4502923976608187,-0.3807076023391813,No,0.465026,0.15,-0.31502600000000003,No
Pleural_Thickening,0.812256,0.7079579512711366,-0.10429804872886339,No,0.136327,0.1355088495575221,-0.0008181504424779051,No,0.828691,0.3740458015267175,-0.45464519847328244,No,0.663107,0.8605957902247592,0.19748879022475918,Yes,0.657618,0.8752354265239561,0.2176174265239561,Yes,0.0742729,0.0827423167848699,0.008469416784869899,Yes,0.83,0.3740458015267175,-0.45595419847328245,No,0.441709,0.15,-0.291709,No
