Label,Baseline_AUC,Our_AUC,AUC_Improvement,Better_AUC,Baseline_F1_Score,Our_F1_Score,F1_Score_Improvement,Better_F1_Score,Baseline_Recall,Our_Recall,Recall_Improvement,Better_Recall,Baseline_Accuracy,Our_Accuracy,Accuracy_Improvement,Better_Accuracy,Baseline_Specificity,Our_Specificity,Specificity_Improvement,Better_Specificity,Baseline_Precision,Our_Precision,Precision_Improvement,Better_Precision,Baseline_Sensitivity,Our_Sensitivity,Sensitivity_Improvement,Better_Sensitivity,Baseline_Threshold,Our_Threshold,Threshold_Improvement,Better_Threshold
Cardiomegaly,0.919101,0.9114308010152586,-0.0076701989847413055,No,0.198765,0.3574329813160032,0.1586679813160032,Yes,0.863322,0.4036697247706422,-0.4596522752293578,No,0.820225,0.9647252943275062,0.14450029432750622,Yes,0.819083,0.9787010375245668,0.15961803752456682,Yes,0.112312,0.3206997084548105,0.2083877084548105,Yes,0.865,0.4036697247706422,-0.46133027522935777,No,0.489469,0.15,-0.339469,No
Emphysema,0.916227,0.9101822283049472,-0.006044771695052797,No,0.184152,0.4336448598130841,0.24949285981308408,Yes,0.864245,0.4603174603174603,-0.40392753968253975,No,0.82103,0.9729753835176596,0.15194538351765952,Yes,0.819995,0.9847627737226278,0.16476777372262774,Yes,0.103055,0.4098939929328622,0.3068389929328622,Yes,0.866,0.4603174603174603,-0.4056825396825397,No,0.445399,0.15,-0.29539899999999997,No
Effusion,0.888239,0.8758842436261128,-0.012354756373887166,No,0.497818,0.5236176043849751,0.025799604384975083,Yes,0.838296,0.6170212765957447,-0.22127472340425536,No,0.799491,0.8682215483410631,0.06873054834106318,Yes,0.794271,0.9016269199676638,0.1073559199676638,Yes,0.354027,0.4547745729487538,0.1007475729487538,Yes,0.839,0.6170212765957447,-0.22197872340425528,No,0.484694,0.25,-0.234694,No
Hernia,0.82202,0.7655550019186383,-0.05646499808136163,No,0.0142476,0.0,-0.0142476,No,0.695652,0.0,-0.695652,No,0.802127,0.9982607920085622,0.19613379200856218,Yes,0.802346,1.0,0.197654,Yes,0.00719748,0.0,-0.00719748,No,0.717,0.0,-0.717,No,0.581222,0.5,-0.08122200000000002,No
Infiltration,0.715871,0.7033656120775645,-0.012505387922435496,No,0.402838,0.405327868852459,0.0024898688524589985,Yes,0.665575,0.4966105950288727,-0.1689644049711273,No,0.648673,0.7411701748127006,0.09249717481270059,Yes,0.645026,0.7939916490428935,0.14896564904289356,Yes,0.288003,0.3423922451099186,0.054389245109918605,Yes,0.666,0.4966105950288727,-0.1693894049711273,No,0.476786,0.2,-0.276786,No
Mass,0.869582,0.8599821421298617,-0.009599857870138284,No,0.308678,0.4005421890884446,0.09186418908844457,Yes,0.757089,0.5230088495575221,-0.23408015044247787,No,0.821655,0.921111309311452,0.099456309311452,Yes,0.825244,0.9422372499295576,0.11699324992955762,Yes,0.193864,0.3245469522240527,0.1306829522240527,Yes,0.758,0.5230088495575221,-0.23499115044247787,No,0.585565,0.15,-0.435565,No
Nodule,0.792307,0.7509972299809199,-0.041309770019080094,No,0.228502,0.2791842475386779,0.050682247538677866,Yes,0.703614,0.3130914826498422,-0.39052251735015775,No,0.735723,0.9085800927577596,0.17285709275775962,Yes,0.737614,0.9442711287577992,0.20665712875779918,Yes,0.136427,0.2519035532994924,0.11547655329949238,Yes,0.7,0.3130914826498422,-0.38690851735015774,No,0.485297,0.15,-0.33529699999999996,No
Atelectasis,0.818337,0.8036966641949421,-0.014640335805057858,No,0.345336,0.3734500364697301,0.028114036469730097,Yes,0.799911,0.5693950177935944,-0.23051598220640568,No,0.694521,0.8084641455583303,0.1139431455583303,Yes,0.682717,0.8351011102299762,0.15238411022997622,Yes,0.2282,0.277838072498372,0.049638072498372016,Yes,0.8,0.5693950177935944,-0.23060498220640568,No,0.458412,0.15,-0.308412,No
Pneumothorax,0.886252,0.8848645607694658,-0.0013874392305341932,No,0.277599,0.4223500410846343,0.14475104108463432,Yes,0.830119,0.5009746588693957,-0.3291443411306043,No,0.789749,0.937299322154834,0.147550322154834,Yes,0.787684,0.958220394429386,0.17053639442938595,Yes,0.166667,0.3650568181818182,0.19838981818181817,Yes,0.831,0.5009746588693957,-0.3300253411306042,No,0.465026,0.15,-0.31502600000000003,No
Pleural_Thickening,0.812256,0.7827652881277005,-0.029490711872299458,No,0.136327,0.2120315581854043,0.07570455818540431,Yes,0.828691,0.3282442748091603,-0.5004467251908397,No,0.663107,0.928737067427756,0.26563006742775597,Yes,0.657618,0.9468050898066056,0.28918708980660557,Yes,0.0742729,0.1565914056809905,0.0823185056809905,Yes,0.83,0.3282442748091603,-0.5017557251908397,No,0.441709,0.1,-0.34170900000000004,No
